case_key,slice_id,family,source_id,arm,success,candidate_n,gold_rank,gold_top1_by_id,strict_top1,champion_label,champion_relation,top1_probability,margin,pool_sha256,cache_hit,error
MCR_seq200b/394,MCR_seq200b,MCR,394,add_synonym5,True,5,1,True,True,Isolated ACTH deficiency,base,0.7,high,89ab291f91e4edc52bc234254a4cf9668a53c2e988e28a0bceeba180ed2acaf7,False,
MCR_seq200b/394,MCR_seq200b,MCR,394,add_component5,True,5,1,True,True,Isolated ACTH deficiency,base,0.85,high,d73580a47ecd42b21fc05317092ca5dfb1e90b797ab56cd09ed9a2d7fc5f0903,False,
MCR_seq200b/394,MCR_seq200b,MCR,394,nested_width6,True,6,1,True,True,Isolated ACTH deficiency,base,0.85,high,e96e78c2abe04e9ec8304979ef7001dd3d122f06cdac5ea6818c983d8a59c206,False,
MCR_seq200b/394,MCR_seq200b,MCR,394,nested_width8,True,8,1,True,True,Isolated ACTH deficiency,base,0.55,high,e49a680311a379134fc6340b36d0b1e1858dd7e3dddef288e945773b0e7814e8,False,
MCR_seq200b/403,MCR_seq200b,MCR,403,base4,True,4,1,True,True,Primary angiitis of the central nervous system,base,0.2,high,2d43f443db34acc0e6eb026f65fb0ff7b356ce5f9dc1acf54e4bd5031b03a8c9,False,
MCR_seq200b/403,MCR_seq200b,MCR,403,remove_non_gold3,True,3,2,False,False,Sarcoidosis was less likely in the absence of respiratory disease history,base,0.35,low,32b2ebbf632fe8ba3e45579230f04512a5898b53ca667f680f0b6d84465b1403,False,
MCR_seq200b/403,MCR_seq200b,MCR,403,add_parent5,True,5,3,False,False,Sarcoidosis was less likely in the absence of respiratory disease history,base,0.25,low,40afe0d6438084d43aa4d88f945a3418fcdb88ee07a89b489fd919fd2ea10737,False,
MCR_seq200b/403,MCR_seq200b,MCR,403,add_sibling5,True,5,1,True,True,Primary angiitis of the central nervous system,base,0.5,medium,5e7a40d4ea25c2752aa5385a68c9f252e860d960fa3e72abe786b0139b59b303,False,
MCR_seq200b/403,MCR_seq200b,MCR,403,add_unrelated5,True,5,2,False,False,Cardioembolic stroke from atrial fibrillation,unrelated,0.95,high,4839502c323813eb1671fb3f6c046fa43815f0afade70b7b7b1756f5e08a43c8,False,
MCR_seq200b/403,MCR_seq200b,MCR,403,add_synonym5,True,5,1,True,True,Primary angiitis of the central nervous system,base,0.2,low,35d803c562aa5ea683146066983fb4eedcc9e248acb7ec7282676a9d2d5bd332,False,
MCR_seq200b/403,MCR_seq200b,MCR,403,add_component5,True,5,2,False,False,Acute ischemic stroke,component,0.95,high,9b9ccb4191f3495f642d18fd943394d9a115ec645f32226759467814b59eedf3,False,
MCR_seq200b/403,MCR_seq200b,MCR,403,nested_width6,True,6,3,False,False,Aortic stenosis with embolic stroke,width_distractor,0.35,medium,d152dfd3c876ecb33e43b01fd18831fd08ef4cdb1e3e490df596f799feeeb732,False,
MCR_seq200b/403,MCR_seq200b,MCR,403,nested_width8,True,8,3,False,False,Aortic stenosis with embolic stroke,width_distractor,0.55,medium,0edbaa923c61974c972acf110db74178387602acee61f222f867dca17b4ce8cd,False,
MCR_seq200b/405,MCR_seq200b,MCR,405,base4,True,4,2,False,False,Caval rhabdomyosarcoma as a malignant cause of BCS,base,0.8,high,4c3c5a2dcd6b4d669ee86caa8681021761116df79175b8ef809253f7342f54de,False,
MCR_seq200b/405,MCR_seq200b,MCR,405,remove_non_gold3,True,3,2,False,False,Caval rhabdomyosarcoma as a malignant cause of BCS,base,0.8,high,a12a2dcff502aae6cea061f5e40aabb80f6ecdd72e2386a020316a9fdc813a24,False,
MCR_seq200b/405,MCR_seq200b,MCR,405,add_parent5,True,5,2,False,False,Caval rhabdomyosarcoma as a malignant cause of BCS,base,0.7,high,9ff2ba592b04b9291659c3fbec5bcd0ae7c670770b6d0fe6cd8d8697c8653347,False,
MCR_seq200b/405,MCR_seq200b,MCR,405,add_sibling5,True,5,3,False,False,Leiomyosarcoma,sibling,0.65,medium,f85f2135133df3b2598da2d984ac29b077ab9441d5462aebeccbc7cee2e7661c,False,
MCR_seq200b/405,MCR_seq200b,MCR,405,add_unrelated5,True,5,2,False,False,Caval rhabdomyosarcoma as a malignant cause of BCS,base,0.85,high,f03d55da038f284902851e7133336af32d3d6c79de0ac2e935c2f6e1affbd5bd,False,
MCR_seq200b/405,MCR_seq200b,MCR,405,add_synonym5,True,5,1,True,True,Synovial sarcoma,base,0.8,low,c61a161e53b67777443997dbda2cee357eef97a185c3c1c2725ab7b557b2166b,False,
MCR_seq200b/405,MCR_seq200b,MCR,405,add_component5,True,5,1,True,True,Synovial sarcoma,base,0.6,medium,ebbc5500203267957b4e2e2bbfbacaf0e63d7df5c7d1cc990618669e0958ae5b,False,
MCR_seq200b/405,MCR_seq200b,MCR,405,nested_width6,True,6,4,False,False,Cardiac angiosarcoma,width_distractor,0.7,high,dbb3d40a619911413b0dc841b785de034bbc59e75d9548cc5605db157384b004,False,
MCR_seq200b/405,MCR_seq200b,MCR,405,nested_width8,True,8,6,False,False,Cardiac angiosarcoma,width_distractor,0.4,medium,792d1892a9015225c6ab29583efb6860836d1bf8b5e61a50546229ea1f292cf7,False,
MCR_seq200b/406,MCR_seq200b,MCR,406,base4,True,4,1,True,True,Sturge-Weber syndrome,base,0.9,high,8ee06de29f0dfa979a987afe131298de3d488cfb10e1d0f600045596636c80a7,False,
MCR_seq200b/406,MCR_seq200b,MCR,406,remove_non_gold3,True,3,1,True,True,Sturge-Weber syndrome,base,0.9,high,33b3215a955613f2939fc80cffa60b16360c48b1f7df8a19a897b60c360643f7,False,
MCR_seq200b/406,MCR_seq200b,MCR,406,add_parent5,True,5,1,True,True,Sturge-Weber syndrome,base,0.8,high,49ef64ca775098a4dc33fc5373f7f5019b65a9796ef87d4b9e5ef72f14f3a942,False,
MCR_seq200b/406,MCR_seq200b,MCR,406,add_sibling5,True,5,1,True,True,Sturge-Weber syndrome,base,0.85,high,37fd29fd0b32be841c67bdbc433fd32e9bdcaa5e3c378d4a497f7383f13a5ae3,False,
MCR_seq200b/406,MCR_seq200b,MCR,406,add_unrelated5,True,5,1,True,True,Sturge-Weber syndrome,base,0.9,high,40044ee9e43398fb4d8db9274bb965f32c0ff9bb6717c9b058b2767a79f419ef,False,
MCR_seq200b/406,MCR_seq200b,MCR,406,add_synonym5,True,5,1,True,True,Sturge-Weber syndrome,base,0.9,high,c833a5b0973bba958f4a7fbe2b9aae61570a24da912fa15787ca49c7c8fbb44d,False,
MCR_seq200b/406,MCR_seq200b,MCR,406,add_component5,True,5,1,True,True,Sturge-Weber syndrome,base,0.9,high,565e471c6ed96c16b0e7ceb31a0d2664119f9b94ae8084efcc5a1be214fd9c5d,False,
MCR_seq200b/406,MCR_seq200b,MCR,406,nested_width6,True,6,1,True,True,Sturge-Weber syndrome,base,0.9,high,293310db1a84f56f81fa3141125a1268f3ff36ab9cac0bed091faba315d25d02,False,
MCR_seq200b/406,MCR_seq200b,MCR,406,nested_width8,True,8,1,True,True,Sturge-Weber syndrome,base,0.72,high,a88a456fb120fcf54b9e0547b7477b4f3b84459935a52ba14fcec6855c124d57,False,
MCR_seq200b/408,MCR_seq200b,MCR,408,base4,True,4,2,False,False,Primary cutaneous origin was supported by p63 and C5/6 positivity,base,0.75,high,1edc366bfb2caa8d75f55b8ffda73a597331310be82f6dd32ed6a4b65aacae8e,False,
MCR_seq200b/408,MCR_seq200b,MCR,408,remove_non_gold3,True,3,1,True,True,sebaceous carcinoma,base,0.85,high,fc1de47e102af58660aae332e8a0cf566db6d380dc65e24077087ea3ad5fafca,False,
MCR_seq200b/408,MCR_seq200b,MCR,408,add_parent5,True,5,1,True,True,sebaceous carcinoma,base,0.85,high,f96e8a5db607c6f23b2ae5b122599853c247d849cee6d8ac98d904f241c0af23,False,
MCR_seq200b/408,MCR_seq200b,MCR,408,add_sibling5,True,5,1,True,True,sebaceous carcinoma,base,0.65,medium,2375edd04fd8918b86749515731a719dea4ece586cdae41b880cca4fd7563355,False,
MCR_seq200b/408,MCR_seq200b,MCR,408,add_unrelated5,True,5,3,False,False,clear cell squamous cell carcinoma,unrelated,0.8,high,c9d7baeab5248ed08a37e4c88ee4d638f244405e0433d6b8cd3b50316e8e2750,False,
MCR_seq200b/408,MCR_seq200b,MCR,408,add_synonym5,True,5,1,True,True,sebaceous carcinoma,base,0.85,high,0acc30e2dd7c4faa6828acb5f2d42e75fbcdf32179749a4b5d729bb3aad4533a,False,
MCR_seq200b/408,MCR_seq200b,MCR,408,add_component5,True,5,1,True,True,sebaceous carcinoma,base,0.85,high,26198c7860a859590b6bfaf9b9e5fdb4eb60a81c8a64ff90ff7ebdb6122e8e40,False,
MCR_seq200b/408,MCR_seq200b,MCR,408,nested_width6,True,6,2,False,False,extramammary Paget disease,width_distractor,0.9,high,4c259e9d0a12a019963cd83de14656396f14e2332ebfa14145ee6077d65b463b,False,
MCR_seq200b/408,MCR_seq200b,MCR,408,nested_width8,True,8,2,False,False,extramammary Paget disease,width_distractor,0.85,high,43e248f66b2223835f53140bcd8f4ef8dd98444b2f9aec014cb8128ca2498991,False,
MCR_seq200b/413,MCR_seq200b,MCR,413,base4,True,4,2,False,False,Esthesioneuroblastoma,base,0.65,medium,91e12674733befc8c30685a8862a89ecae4220097fc91e490e962ebb15b6a7cb,False,
MCR_seq200b/413,MCR_seq200b,MCR,413,remove_non_gold3,True,3,1,True,True,schwannoma,base,0.6,medium,87ca6039b4b1eee4609b5a531170818a2f6d90f4cc22c0bc6b11a6d3ec200ec9,False,
MCR_seq200b/413,MCR_seq200b,MCR,413,add_parent5,True,5,3,False,False,Esthesioneuroblastoma,base,0.82,high,905187b5e197037826b5f81d78944f55e3081ec221511696881c8ffb59a96e1f,False,
MCR_seq200b/413,MCR_seq200b,MCR,413,add_sibling5,True,5,2,False,False,Esthesioneuroblastoma,base,0.55,medium,27a60c562b18e57784c67f866d1df056fceaa84464924177b5b8777e4ae00954,False,
MCR_seq200b/413,MCR_seq200b,MCR,413,add_unrelated5,True,5,3,False,False,Esthesioneuroblastoma,base,0.7,medium,8b4cadfc49e205f4697e07da22f270abb3e167b06ee02c56f66f68fe3df47201,False,
MCR_seq200b/413,MCR_seq200b,MCR,413,add_synonym5,True,5,2,False,False,Esthesioneuroblastoma,base,0.75,high,b38fb468d6ee23bced0a0857d673b840230159481f3c3514ccb33e835ff7313d,False,
MCR_seq200b/413,MCR_seq200b,MCR,413,add_component5,True,5,1,True,True,schwannoma,base,0.35,medium,12ef0cd7552690cb35cdee2ce5ae7db0138dc6881d6ef314fc85acfe63da143e,False,
MCR_seq200b/413,MCR_seq200b,MCR,413,nested_width6,True,6,4,False,False,Esthesioneuroblastoma,base,0.7,high,eb273054d928ef88c17efb0f9c79f1db932cda2953cbac5e208efcd6cbafb802,False,
MCR_seq200b/413,MCR_seq200b,MCR,413,nested_width8,True,8,7,False,False,Esthesioneuroblastoma,base,0.45,medium,2e00c4550cdc6d8354ffd7422849f76cdf9b459efa9ca2bf909dc15416bc50ab,False,
MCR_seq200b/419,MCR_seq200b,MCR,419,base4,True,4,1,True,True,Inflammatory pseudotumor-like follicular dendritic cell sarcoma,base,0.65,medium,e9aa575092cb525cdb03ed1f2aaf2788efd676af402877a696557aac341a51f9,False,
MCR_seq200b/419,MCR_seq200b,MCR,419,remove_non_gold3,True,3,1,True,True,Inflammatory pseudotumor-like follicular dendritic cell sarcoma,base,0.65,high,14efc85afe073f010fbba657ffde37a43c90f225b8afdd0e6ec6a70202df438f,False,
MCR_seq200b/419,MCR_seq200b,MCR,419,add_parent5,True,5,1,True,True,Inflammatory pseudotumor-like follicular dendritic cell sarcoma,base,0.55,medium,cdb9c3cbe2fb4d0f9bad9b157b76673960110451feb7c5c7a47e480b24b9b49e,False,
MCR_seq200b/419,MCR_seq200b,MCR,419,add_sibling5,True,5,1,True,True,Inflammatory pseudotumor-like follicular dendritic cell sarcoma,base,0.6,medium,5dc7995419848d79cf00322cb4465f6ec595052debe6f912211d5c1a2d2195c7,False,
MCR_seq200b/419,MCR_seq200b,MCR,419,add_unrelated5,True,5,2,False,False,Splenic diffuse large B-cell lymphoma,unrelated,0.85,high,5196dbba69774bf020cb06f15fe06228726f8426e08a34c3fadbfa2e496681c6,False,
MCR_seq200b/419,MCR_seq200b,MCR,419,add_synonym5,True,5,1,True,True,Inflammatory pseudotumor-like follicular dendritic cell sarcoma,base,0.7,high,4a440ed404ff0db85992041b21c0ea6c058c78133ce76a93e9453a75598f5fe0,False,
MCR_seq200b/419,MCR_seq200b,MCR,419,add_component5,True,5,1,True,True,Inflammatory pseudotumor-like follicular dendritic cell sarcoma,base,0.45,medium,a5972fbc0ff26d8d00dca19aea731eb2213e752df7231bc7d1ac587ba1871630,False,
MCR_seq200b/419,MCR_seq200b,MCR,419,nested_width6,True,6,1,True,True,Inflammatory pseudotumor-like follicular dendritic cell sarcoma,base,0.72,high,bea07efb3a3fbf396f2831815c57e56ed2585d5ca416469f26633723767e9472,False,
MCR_seq200b/419,MCR_seq200b,MCR,419,nested_width8,True,8,7,False,False,Splenic angiosarcoma,width_distractor,0.65,high,0152da8e3c785cbaeabc8f433daa9a8259fa71fad2d85a7d4f40b8f2c0c7695b,False,
MCR_seq200b/420,MCR_seq200b,MCR,420,base4,True,4,1,True,True,Osteochondroma,base,0.9,high,1c4b458efaceaaba80a1cf9e33da77024d16afef3f385221b5834b70bbbe28bd,False,
MCR_seq200b/420,MCR_seq200b,MCR,420,remove_non_gold3,True,3,1,True,True,Osteochondroma,base,0.8,high,9bb0ed3884bb4d80298d40490d73878eea5c565c5264bdedd58556d55d3552b4,False,
MCR_seq200b/420,MCR_seq200b,MCR,420,add_parent5,True,5,2,False,False,Osteochondroma was diagnosed based on imaging characteristics; MRI “did reveal a pedunculated bony protrusion arising,base,0.75,medium,aaa3d7fbe6f90fb978c800ea1aedecd50eff5c2fce736276b7eddda4576ed2e4,False,
MCR_seq200b/420,MCR_seq200b,MCR,420,add_sibling5,True,5,2,False,False,Osteochondroma was diagnosed based on imaging characteristics; MRI “did reveal a pedunculated bony protrusion arising,base,0.7,high,6f5ae78519d16be092d5642869c9882a2201ee515fe40835c77fed78f6dbf088,False,
MCR_seq200b/420,MCR_seq200b,MCR,420,add_unrelated5,True,5,2,False,False,Osteochondroma was diagnosed based on imaging characteristics; MRI “did reveal a pedunculated bony protrusion arising,base,0.9,high,b66c954a91862d759022137e92a5c17aaf4a37b731d33e9cee28ed6ca145ee64,False,
MCR_seq200b/420,MCR_seq200b,MCR,420,add_synonym5,True,5,1,True,True,Osteochondroma,base,0.95,high,4b3b012c89c2428a8a7b6c2ea533bf0b35d79c51806b621da940ea6736397380,False,
MCR_seq200b/420,MCR_seq200b,MCR,420,add_component5,True,5,2,False,False,Osteochondroma was diagnosed based on imaging characteristics; MRI “did reveal a pedunculated bony protrusion arising,base,0.9,high,4b09904878a90e765731c54f730081be7bcf331b6f3f85c7ae178213b2cee944,False,
MCR_seq200b/420,MCR_seq200b,MCR,420,nested_width6,True,6,1,True,True,Osteochondroma,base,0.95,high,958ca9932990af8fd1b7f8ae5842d49b2df054542db6e26ac65b849035c2c4c1,False,
MCR_seq200b/420,MCR_seq200b,MCR,420,nested_width8,True,8,1,True,True,Osteochondroma,base,0.9,high,f6505045e062f4226a50f58ea6c99683947c89500b35f7dcb44326e1a46526e4,False,
MCR_seq200b/424,MCR_seq200b,MCR,424,base4,True,4,1,True,True,Nonbacterial thrombotic endocarditis,base,0.9,high,78723f1fccb4f856d0e2c744bfb4fffdcd472f296afaa6364cb17453d574b856,False,
MCR_seq200b/424,MCR_seq200b,MCR,424,remove_non_gold3,True,3,1,True,True,Nonbacterial thrombotic endocarditis,base,0.85,high,0e7629acfbad5abb4899c74eef27630b161599caeed2903aefd349775b895b02,False,
MCR_seq200b/424,MCR_seq200b,MCR,424,add_parent5,False,4,,False,False,,base,,,af31f929f72230291a12088d158482ff39629b2ce7956a32c8073b7ab84acd37,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/424
MCR_seq200b/424,MCR_seq200b,MCR,424,add_sibling5,False,4,,False,False,,base,,,af31f929f72230291a12088d158482ff39629b2ce7956a32c8073b7ab84acd37,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/424
MCR_seq200b/424,MCR_seq200b,MCR,424,add_unrelated5,False,4,,False,False,,base,,,af31f929f72230291a12088d158482ff39629b2ce7956a32c8073b7ab84acd37,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/424
MCR_seq200b/424,MCR_seq200b,MCR,424,add_synonym5,False,4,,False,False,,base,,,af31f929f72230291a12088d158482ff39629b2ce7956a32c8073b7ab84acd37,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/424
MCR_seq200b/424,MCR_seq200b,MCR,424,add_component5,False,4,,False,False,,base,,,af31f929f72230291a12088d158482ff39629b2ce7956a32c8073b7ab84acd37,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/424
MCR_seq200b/424,MCR_seq200b,MCR,424,nested_width6,False,4,,False,False,,base,,,af31f929f72230291a12088d158482ff39629b2ce7956a32c8073b7ab84acd37,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/424
MCR_seq200b/424,MCR_seq200b,MCR,424,nested_width8,False,4,,False,False,,base,,,af31f929f72230291a12088d158482ff39629b2ce7956a32c8073b7ab84acd37,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/424
MCR_seq200b/432,MCR_seq200b,MCR,432,base4,True,4,1,True,True,Rapidly involuting congenital hemangioma,base,0.9,high,19ff45708435052328be911d86ab96b441513a23fafd0081b2c5a983e67cae44,False,
MCR_seq200b/432,MCR_seq200b,MCR,432,remove_non_gold3,True,3,1,True,True,Rapidly involuting congenital hemangioma,base,0.85,high,dd938d0efae29f09cda4be5f1bb9fe5a268f35efb9fc5d36bb1c423a692542eb,False,
MCR_seq200b/432,MCR_seq200b,MCR,432,add_parent5,True,5,1,True,True,Rapidly involuting congenital hemangioma,base,0.9,high,cdc8602d6dd3c2f2963cd2245b044236b74e6af626b6aea5789f21971ba7228a,False,
MCR_seq200b/432,MCR_seq200b,MCR,432,add_sibling5,True,5,1,True,True,Rapidly involuting congenital hemangioma,base,0.85,high,f6e83cd3460b6f3c188f1c659071878b0c4d40c5d091e215b41236d9d74c97d3,False,
MCR_seq200b/432,MCR_seq200b,MCR,432,add_unrelated5,True,5,1,True,True,Rapidly involuting congenital hemangioma,base,0.9,high,174a476504dc268c194a25c96b8e03da9341cb4bef18bab9791f6305a84e6d03,False,
MCR_seq200b/432,MCR_seq200b,MCR,432,add_synonym5,True,5,1,True,True,Rapidly involuting congenital hemangioma,base,0.9,high,d56368ea3a3cbe7a8edd660e3c27eb466cf06519ff7f5903d396849eeb308d43,False,
MCR_seq200b/432,MCR_seq200b,MCR,432,add_component5,True,5,1,True,True,Rapidly involuting congenital hemangioma,base,0.85,high,702238738dd2d5643eb67374fd05902a55a78dd39da52684e2a325d1ad3df2dc,False,
MCR_seq200b/432,MCR_seq200b,MCR,432,nested_width6,True,6,1,True,True,Rapidly involuting congenital hemangioma,base,0.9,high,67ef2bfd5bbfd08363051cdd40210a54b9ef08ff1a9a4ef3764feef0384d7b78,False,
MCR_seq200b/432,MCR_seq200b,MCR,432,nested_width8,True,8,1,True,True,Rapidly involuting congenital hemangioma,base,0.85,high,64900fb53cde51c89ab48b336f646e7511e12c08e7195466cbcfddfe204b6baf,False,
MCR_seq200b/436,MCR_seq200b,MCR,436,base4,True,4,1,True,True,Renal artery aneurysm,base,0.8,high,8240682925e577285a392a9b8917059eb41adf6b67ddfd3df2a79af6e582e776,False,
MCR_seq200b/436,MCR_seq200b,MCR,436,remove_non_gold3,True,3,1,True,True,Renal artery aneurysm,base,0.85,high,10f9243a7320479ef9151a957fd1c37ddb689bbf5c93b9ce457691f9f9e6dc15,False,
MCR_seq200b/436,MCR_seq200b,MCR,436,add_parent5,True,5,1,True,True,Renal artery aneurysm,base,0.7,high,47a22850a1527cd33fa796aa32d0ce54f2c6ff835ced4010de9581baa26422f2,False,
MCR_seq200b/436,MCR_seq200b,MCR,436,add_sibling5,True,5,1,True,True,Renal artery aneurysm,base,0.85,high,508fc68299fb63c7f1167173ecec53f43458b3446c516e94e1781b9d4feb2782,False,
MCR_seq200b/436,MCR_seq200b,MCR,436,add_unrelated5,True,5,1,True,True,Renal artery aneurysm,base,0.85,high,34fa25d5aac0acec8583c748a83c47c40546ab43fde85f5c5e396b0ae0ef07b5,False,
MCR_seq200b/436,MCR_seq200b,MCR,436,add_synonym5,True,5,1,True,True,Renal artery aneurysm,base,0.7,high,30b8c06d7896f0c9ef98ff4f5ab1f08e6dba152067aedb77664dd8d9a7aabcbf,False,
MCR_seq200b/436,MCR_seq200b,MCR,436,add_component5,True,5,1,True,True,Renal artery aneurysm,base,0.85,medium,05f8db18b7c6994639ede87df6339903d5d0819e19e3f1715b34912f3cc22a3a,False,
MCR_seq200b/436,MCR_seq200b,MCR,436,nested_width6,True,6,1,True,True,Renal artery aneurysm,base,0.45,high,1441afcba28c5a7fa69c5d49b785126943a2679cf41c80b8480ae37ac25919a2,False,
MCR_seq200b/436,MCR_seq200b,MCR,436,nested_width8,True,8,4,False,False,Spontaneous renal rupture due to cyst hemorrhage,width_distractor,0.35,medium,63c3e30547c8eeea6c047bfab4048d4ecffbf80528cbb1077f1eadd8ee6dcf92,False,
MCR_seq200b/450,MCR_seq200b,MCR,450,base4,True,4,2,False,False,Lupus pneumonitis favored,base,0.85,high,e1482fa920e837ee505a398415d97fdf77e549aa101e97e85cfb688ab42c6d4d,False,
MCR_seq200b/450,MCR_seq200b,MCR,450,remove_non_gold3,True,3,2,False,False,Lupus pneumonitis favored,base,0.8,medium,047cb920ef45cb5ddd7babbbfc221799d4081fd445e0a7bb183a0aadf6506bcc,False,
MCR_seq200b/450,MCR_seq200b,MCR,450,add_parent5,False,4,,False,False,,base,,,c4c2ff529e70df7b6b6218a0b461a49dccbec6708c443a2626395e33f454d7da,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/450
MCR_seq200b/450,MCR_seq200b,MCR,450,add_sibling5,False,4,,False,False,,base,,,c4c2ff529e70df7b6b6218a0b461a49dccbec6708c443a2626395e33f454d7da,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/450
MCR_seq200b/450,MCR_seq200b,MCR,450,add_unrelated5,False,4,,False,False,,base,,,c4c2ff529e70df7b6b6218a0b461a49dccbec6708c443a2626395e33f454d7da,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/450
MCR_seq200b/450,MCR_seq200b,MCR,450,add_synonym5,False,4,,False,False,,base,,,c4c2ff529e70df7b6b6218a0b461a49dccbec6708c443a2626395e33f454d7da,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/450
MCR_seq200b/450,MCR_seq200b,MCR,450,add_component5,False,4,,False,False,,base,,,c4c2ff529e70df7b6b6218a0b461a49dccbec6708c443a2626395e33f454d7da,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/450
MCR_seq200b/450,MCR_seq200b,MCR,450,nested_width6,False,4,,False,False,,base,,,c4c2ff529e70df7b6b6218a0b461a49dccbec6708c443a2626395e33f454d7da,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/450
MCR_seq200b/450,MCR_seq200b,MCR,450,nested_width8,False,4,,False,False,,base,,,c4c2ff529e70df7b6b6218a0b461a49dccbec6708c443a2626395e33f454d7da,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/450
MCR_seq200b/460,MCR_seq200b,MCR,460,base4,True,4,1,True,True,Schistosomiasis,base,0.4,medium,8738d143bbd1b3fccb469d1d91002932b63710980dc6fefb68b84e4f98343e22,False,
MCR_seq200b/460,MCR_seq200b,MCR,460,remove_non_gold3,True,3,2,False,False,"Tuberculosis was strongly suspected due to the high ADA level and regional prevalence, but was ruled out when “no",base,0.7,high,aa200c9d1fd74f572d9733a4b3c4108ac469593652f6c47994f35df8941341ff,False,
MCR_seq200b/460,MCR_seq200b,MCR,460,add_parent5,False,4,,False,False,,base,,,fe3a86301a9206f4c8c63f7071cf1b6b89ea4a9a68a1d28cab7982ab6b3c0120,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/460
MCR_seq200b/460,MCR_seq200b,MCR,460,add_sibling5,False,4,,False,False,,base,,,fe3a86301a9206f4c8c63f7071cf1b6b89ea4a9a68a1d28cab7982ab6b3c0120,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/460
MCR_seq200b/460,MCR_seq200b,MCR,460,add_unrelated5,False,4,,False,False,,base,,,fe3a86301a9206f4c8c63f7071cf1b6b89ea4a9a68a1d28cab7982ab6b3c0120,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/460
MCR_seq200b/460,MCR_seq200b,MCR,460,add_synonym5,False,4,,False,False,,base,,,fe3a86301a9206f4c8c63f7071cf1b6b89ea4a9a68a1d28cab7982ab6b3c0120,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/460
MCR_seq200b/460,MCR_seq200b,MCR,460,add_component5,False,4,,False,False,,base,,,fe3a86301a9206f4c8c63f7071cf1b6b89ea4a9a68a1d28cab7982ab6b3c0120,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/460
MCR_seq200b/460,MCR_seq200b,MCR,460,nested_width6,False,4,,False,False,,base,,,fe3a86301a9206f4c8c63f7071cf1b6b89ea4a9a68a1d28cab7982ab6b3c0120,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/460
MCR_seq200b/460,MCR_seq200b,MCR,460,nested_width8,False,4,,False,False,,base,,,fe3a86301a9206f4c8c63f7071cf1b6b89ea4a9a68a1d28cab7982ab6b3c0120,False,construction_failure: AssertionError: unsuccessful frozen perturbation: MCR_seq200b/460
MCR_seq200b/461,MCR_seq200b,MCR,461,base4,True,4,3,False,False,Rhabdomyolysis was diagnosed after red,base,0.85,low,d4bdac85e007a3459d032da8c37735c519eefba5849c64e42f4d7348f1694153,False,
MCR_seq200b/461,MCR_seq200b,MCR,461,remove_non_gold3,True,3,1,True,True,dengue viral myositis,base,0.5,medium,f507436061783b487ed5d4fe0220109e7665d4158e9b7c7aa4f32458ce9814f6,False,
MCR_seq200b/461,MCR_seq200b,MCR,461,add_parent5,True,5,3,False,False,Rhabdomyolysis was diagnosed after red,base,0.9,high,eaa7480cc3a356047af577bef4e659ceb728d0cfa95fffa7270b410aed2be0d5,False,
MCR_seq200b/461,MCR_seq200b,MCR,461,add_sibling5,True,5,3,False,False,"and confirmed on laboratory analysis of serum creatine phosphokinase (CK) … more than 90,000 U/L",base,0.85,high,c4e164d021dd5b689ae11695ff9cc96f7c271e7b81ab3b328e343d8719bda979,False,
MCR_seq200b/461,MCR_seq200b,MCR,461,add_unrelated5,True,5,3,False,False,"and confirmed on laboratory analysis of serum creatine phosphokinase (CK) … more than 90,000 U/L",base,0.7,high,fad1d9b9ad37f514556a70bfffe47d6ca0cc30ea32c242c0e083c6ee342d32a0,False,
MCR_seq200b/461,MCR_seq200b,MCR,461,add_synonym5,True,5,1,True,True,dengue viral myositis,base,0.6,medium,4c69acf48f77ee826f6e9fbe3baaed10c7fe93b9b7930f89afcbc942b3cea072,False,
MCR_seq200b/461,MCR_seq200b,MCR,461,add_component5,True,5,4,False,False,rhabdomyolysis,component,0.9,high,f04d1efc614dea823d65730850e52fadb77552afca14e956242e09559f536371,False,
