case_key,slice_id,family,source_id,architecture,condition,success,gold_natural_in_body,l1_gold_recall,raw_gold_recall,unique_entity_gold_recall,strict_top1,raw_proposal_n,unique_entity_n,candidate_option_copy_n,candidate_option_copy_rate,champion_option_copy,champion_label,cache_hit,error
DA_d2_seq100/237,DA_d2_seq100,DA,237,aphhm_hierarchical,clean_shuffled_blocks,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
DA_d2_seq100/237,DA_d2_seq100,DA,237,aphhm_hierarchical,options_fixed,True,False,False,True,True,False,4,4,4,1.0,True,Primary focal hyperhidrosis (gluteal region),False,
DA_d2_seq100/237,DA_d2_seq100,DA,237,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,4,4,3,0.75,True,Primary focal hyperhidrosis (gluteal region),False,
DA_d2_seq100/27,DA_d2_seq100,DA,27,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Myeloid sarcoma (granulocytic sarcoma),False,
DA_d2_seq100/27,DA_d2_seq100,DA,27,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Myeloid sarcoma (granulocytic sarcoma),False,
DA_d2_seq100/27,DA_d2_seq100,DA,27,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,4,1.0,True,Histiocytoid Sweet syndrome,False,
DA_d2_seq100/27,DA_d2_seq100,DA,27,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,False,4,4,1,0.25,False,Myeloid sarcoma (leukemia cutis),False,
DA_d2_seq100/3,DA_d2_seq100,DA,3,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,3,3,0,0.0,False,Cerebral cavernous malformation (CCM) due to KRIT1 mutation,False,
DA_d2_seq100/3,DA_d2_seq100,DA,3,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Cerebral cavernous malformation (CCM) with cutaneous venous malformations,False,
DA_d2_seq100/3,DA_d2_seq100,DA,3,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,5,5,4,0.8,True,Familial cerebral cavernous malformations,False,
DA_d2_seq100/3,DA_d2_seq100,DA,3,aphhm_hierarchical,options_shuffled_blocks,True,False,True,False,False,False,4,4,1,0.25,False,Familial cerebral cavernous malformations (CCM1 due to KRIT1),False,
DA_d2_seq100/76,DA_d2_seq100,DA,76,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Facial nerve schwannoma,False,
DA_d2_seq100/76,DA_d2_seq100,DA,76,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,6,6,0,0.0,False,Facial nerve schwannoma with cartilaginous metaplasia,False,
DA_d2_seq100/76,DA_d2_seq100,DA,76,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,3,3,2,0.666667,True,Low-grade chondrosarcoma of the mastoid with facial nerve involvement,False,
DA_d2_seq100/76,DA_d2_seq100,DA,76,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,3,3,1,0.333333,True,Low-grade chondrosarcoma of the temporal bone,False,
DA_d2_seq100/81,DA_d2_seq100,DA,81,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,4,4,1,0.25,True,Strongyloidiasis hyperinfection syndrome,False,
DA_d2_seq100/81,DA_d2_seq100,DA,81,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,7,7,0,0.0,False,Strongyloides stercoralis hyperinfection,False,
DA_d2_seq100/81,DA_d2_seq100,DA,81,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,3,3,3,1.0,True,Disseminated Strongyloides stercoralis infection with ocular involvement (choroiditis),False,
DA_d2_seq100/81,DA_d2_seq100,DA,81,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,8,8,1,0.125,True,Strongyloides hyperinfection syndrome,False,
DA_d2_seq100/83,DA_d2_seq100,DA,83,aphhm_hierarchical,clean_fixed,True,False,False,True,True,True,5,5,2,0.4,True,Enhanced S-cone syndrome (ESCS),False,
DA_d2_seq100/83,DA_d2_seq100,DA,83,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,1,0.125,False,Retinitis pigmentosa sine pigmento (non-syndromic RP),False,
DA_d2_seq100/83,DA_d2_seq100,DA,83,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,4,1.0,True,Enhanced S-cone syndrome (ESCS),False,
DA_d2_seq100/83,DA_d2_seq100,DA,83,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,4,4,4,1.0,True,Enhanced S-cone syndrome (ESCS),False,
DA_d2_seq100/89,DA_d2_seq100,DA,89,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,4,4,0,0.0,False,非阵发性交界性心动过速,False,
DA_d2_seq100/89,DA_d2_seq100,DA,89,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,6,6,0,0.0,False,Junctional tachycardia,False,
DA_d2_seq100/89,DA_d2_seq100,DA,89,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,3,0.75,True,Accelerated atrioventricular junctional tachycardia with isorhythmic atrioventricular dissociation,False,
DA_d2_seq100/89,DA_d2_seq100,DA,89,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,3,3,3,1.0,True,Accelerated atrioventricular junctional tachycardia with isorhythmic atrioventricular dissociation,False,
DA_d2_seq100/95,DA_d2_seq100,DA,95,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,多系统萎缩-小脑型（MSA-C）,False,
DA_d2_seq100/95,DA_d2_seq100,DA,95,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,7,7,0,0.0,False,Spinocerebellar ataxia type 20 (SCA20),False,
DA_d2_seq100/95,DA_d2_seq100,DA,95,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,5,5,4,0.8,True,"Progressive Ataxia and Palatal Tremor (PAPT), sporadic type",False,
DA_d2_seq100/95,DA_d2_seq100,DA,95,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,6,6,4,0.666667,True,"Progressive Ataxia and Palatal Tremor (PAPT), sporadic type",False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,显性营养不良性大疱性表皮松解症（DDEB）胫前型,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,True,True,True,8,8,2,0.25,False,Epidermolysis bullosa pruriginosa,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,8,8,2,0.25,False,Epidermolysis bullosa pruriginosa,False,
DA_d2_seq100/99,DA_d2_seq100,DA,99,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,6,6,2,0.333333,False,Dystrophic epidermolysis bullosa pruriginosa,False,
MCR_seq200b/249,MCR_seq200b,MCR,249,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Cryptogenic organizing pneumonia,False,
MCR_seq200b/249,MCR_seq200b,MCR,249,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,True,True,False,8,8,1,0.125,False,Pneumocystis jirovecii pneumonia,False,
MCR_seq200b/249,MCR_seq200b,MCR,249,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,6,6,0,0.0,False,Secondary organizing pneumonia (post-PCP),False,
MCR_seq200b/249,MCR_seq200b,MCR,249,aphhm_hierarchical,options_shuffled_blocks,False,False,True,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
MCR_seq200b/258,MCR_seq200b,MCR,258,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,粟粒性肺结核,False,
MCR_seq200b/258,MCR_seq200b,MCR,258,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Miliary tuberculosis with tuberculous meningoencephalitis,False,
MCR_seq200b/258,MCR_seq200b,MCR,258,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Miliary tuberculosis with tuberculous meningoencephalitis,False,
MCR_seq200b/258,MCR_seq200b,MCR,258,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,粟粒性结核伴结核性脑膜脑炎,False,
MCR_seq200b/262,MCR_seq200b,MCR,262,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,6,6,0,0.0,False,Intraductal papillary mucinous neoplasm (IPMN),False,
MCR_seq200b/262,MCR_seq200b,MCR,262,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Intraductal papillary mucinous neoplasm (IPMN),False,
MCR_seq200b/262,MCR_seq200b,MCR,262,aphhm_hierarchical,options_fixed,True,False,False,True,True,False,8,8,8,1.0,True,Intraductal papillary mucinous neoplasm,False,
MCR_seq200b/262,MCR_seq200b,MCR,262,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,False,8,8,7,0.875,True,Intraductal papillary mucinous neoplasm,False,
MCR_seq200b/265,MCR_seq200b,MCR,265,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Enteropathy-associated T-cell lymphoma (EATL),False,
MCR_seq200b/265,MCR_seq200b,MCR,265,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Enteropathy-associated T-cell lymphoma (EATL),False,
MCR_seq200b/265,MCR_seq200b,MCR,265,aphhm_hierarchical,options_fixed,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
MCR_seq200b/265,MCR_seq200b,MCR,265,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,肠病相关T细胞淋巴瘤（EATL）,False,
MCR_seq200b/267,MCR_seq200b,MCR,267,aphhm_hierarchical,clean_fixed,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
MCR_seq200b/267,MCR_seq200b,MCR,267,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Cervical abscess,False,
MCR_seq200b/267,MCR_seq200b,MCR,267,aphhm_hierarchical,options_fixed,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
MCR_seq200b/267,MCR_seq200b,MCR,267,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,7,7,0,0.0,False,Cervical abscess,False,
MCR_seq200b/272,MCR_seq200b,MCR,272,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Hepatic hemangioma (atypical),False,
MCR_seq200b/272,MCR_seq200b,MCR,272,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,Hepatic hemangioma (cavernous),False,
MCR_seq200b/272,MCR_seq200b,MCR,272,aphhm_hierarchical,options_fixed,True,False,False,True,True,False,5,5,1,0.2,False,Hepatic sclerosing hemangioma,False,
MCR_seq200b/272,MCR_seq200b,MCR,272,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,肝硬化性血管瘤,False,
MCR_seq200b/274,MCR_seq200b,MCR,274,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,乳头状弹力纤维瘤,False,
MCR_seq200b/274,MCR_seq200b,MCR,274,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,Papillary fibroelastoma,False,
MCR_seq200b/274,MCR_seq200b,MCR,274,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,7,7,1,0.142857,True,Tricuspid valve aneurysm,False,
MCR_seq200b/274,MCR_seq200b,MCR,274,aphhm_hierarchical,options_shuffled_blocks,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
MCR_seq200b/275,MCR_seq200b,MCR,275,aphhm_hierarchical,clean_fixed,True,False,True,True,True,False,4,4,1,0.25,False,Crohn's disease (left-sided colitis),False,
MCR_seq200b/275,MCR_seq200b,MCR,275,aphhm_hierarchical,clean_shuffled_blocks,True,False,True,True,True,True,7,7,1,0.142857,True,Ischemic colitis,False,
MCR_seq200b/275,MCR_seq200b,MCR,275,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,3,3,1,0.333333,True,Ischemic colitis,False,
MCR_seq200b/275,MCR_seq200b,MCR,275,aphhm_hierarchical,options_shuffled_blocks,True,False,True,True,True,False,6,6,1,0.166667,False,Crohn's disease,False,
MCR_seq200b/277,MCR_seq200b,MCR,277,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,6,6,0,0.0,False,Renal cell carcinoma (clear cell type),False,
MCR_seq200b/277,MCR_seq200b,MCR,277,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Renal cell carcinoma (clear cell type),False,
MCR_seq200b/277,MCR_seq200b,MCR,277,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Clear cell renal cell carcinoma,False,
MCR_seq200b/277,MCR_seq200b,MCR,277,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,False,4,4,1,0.25,False,Renal cell carcinoma,False,
MCR_seq200b/278,MCR_seq200b,MCR,278,aphhm_hierarchical,clean_fixed,True,False,False,True,True,True,8,8,1,0.125,True,Refeeding syndrome,False,
MCR_seq200b/278,MCR_seq200b,MCR,278,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Severe hypophosphatemia,False,
MCR_seq200b/278,MCR_seq200b,MCR,278,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,7,7,1,0.142857,True,refeeding syndrome,False,
MCR_seq200b/278,MCR_seq200b,MCR,278,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,5,5,1,0.2,True,Refeeding syndrome,False,
MCR_seq200b/291,MCR_seq200b,MCR,291,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Hypertrophic lichen planus,False,
MCR_seq200b/291,MCR_seq200b,MCR,291,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Plaque psoriasis,False,
MCR_seq200b/291,MCR_seq200b,MCR,291,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,3,3,0,0.0,False,坏死松解性肢端红斑,False,
MCR_seq200b/291,MCR_seq200b,MCR,291,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,5,5,1,0.2,True,Necrolytic acral erythema,False,
MCR_seq200b/293,MCR_seq200b,MCR,293,aphhm_hierarchical,clean_fixed,True,False,False,True,True,True,6,6,1,0.166667,True,Hemangiosarcoma,False,
MCR_seq200b/293,MCR_seq200b,MCR,293,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Hepatocellular carcinoma,False,
MCR_seq200b/293,MCR_seq200b,MCR,293,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,1,0.25,True,Hemangiosarcoma,False,
MCR_seq200b/293,MCR_seq200b,MCR,293,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Metastatic hemangiosarcoma,False,
MCR_seq200b/294,MCR_seq200b,MCR,294,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Hepatoblastoma,False,
MCR_seq200b/294,MCR_seq200b,MCR,294,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Hepatoblastoma,False,
MCR_seq200b/294,MCR_seq200b,MCR,294,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,1,0.25,True,Undifferentiated embryonal sarcoma of the liver,False,
MCR_seq200b/294,MCR_seq200b,MCR,294,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,5,5,1,0.2,True,Undifferentiated embryonal sarcoma of the liver,False,
MCR_seq200b/295,MCR_seq200b,MCR,295,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Gallbladder adenocarcinoma,False,
MCR_seq200b/295,MCR_seq200b,MCR,295,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,胆囊腺癌,False,
MCR_seq200b/295,MCR_seq200b,MCR,295,aphhm_hierarchical,options_fixed,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
MCR_seq200b/295,MCR_seq200b,MCR,295,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,6,6,0,0.0,False,Gallbladder adenocarcinoma,False,
MCR_seq200b/302,MCR_seq200b,MCR,302,aphhm_hierarchical,clean_fixed,True,False,False,True,True,False,5,5,1,0.2,False,Methotrexate-induced serum sickness-like reaction,False,
MCR_seq200b/302,MCR_seq200b,MCR,302,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,True,True,False,8,8,1,0.125,False,Rheumatoid arthritis,False,
MCR_seq200b/302,MCR_seq200b,MCR,302,aphhm_hierarchical,options_fixed,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
MCR_seq200b/302,MCR_seq200b,MCR,302,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,6,6,0,0.0,False,Septic arthritis (bacterial),False,
MCR_seq200b/306,MCR_seq200b,MCR,306,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,6,6,0,0.0,False,Diffuse alveolar hemorrhage due to SLE,False,
MCR_seq200b/306,MCR_seq200b,MCR,306,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Enterococcal meningitis,False,
MCR_seq200b/306,MCR_seq200b,MCR,306,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,8,8,1,0.125,True,Disseminated strongyloidiasis,False,
MCR_seq200b/306,MCR_seq200b,MCR,306,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,6,6,1,0.166667,True,Disseminated strongyloidiasis,False,
MCR_seq200b/307,MCR_seq200b,MCR,307,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Incarcerated inguinal hernia,False,
MCR_seq200b/307,MCR_seq200b,MCR,307,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,7,7,0,0.0,False,Incarcerated inguinal hernia,False,
MCR_seq200b/307,MCR_seq200b,MCR,307,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,6,6,0,0.0,False,Leiomyoma of round ligament,False,
MCR_seq200b/307,MCR_seq200b,MCR,307,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Leiomyoma of round ligament,False,
MCR_seq200b/308,MCR_seq200b,MCR,308,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Invasive fungal sinusitis (mucormycosis or aspergillosis),False,
MCR_seq200b/308,MCR_seq200b,MCR,308,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Invasive fungal sinusitis (aspergillosis/mucormycosis),False,
MCR_seq200b/308,MCR_seq200b,MCR,308,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,5,5,0,0.0,False,"Invasive fungal rhinosinusitis (e.g., mucormycosis)",False,
MCR_seq200b/308,MCR_seq200b,MCR,308,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,6,6,0,0.0,False,"Invasive fungal rhinosinusitis (e.g., mucormycosis)",False,
MCR_seq200b/310,MCR_seq200b,MCR,310,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Metastatic extraskeletal myxoid chondrosarcoma,False,
MCR_seq200b/310,MCR_seq200b,MCR,310,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Metastasis from extraskeletal myxoid chondrosarcoma,False,
MCR_seq200b/310,MCR_seq200b,MCR,310,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Metastatic extraskeletal myxoid chondrosarcoma,False,
MCR_seq200b/310,MCR_seq200b,MCR,310,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Metastatic extraskeletal myxoid chondrosarcoma,False,
MCR_seq200b/316,MCR_seq200b,MCR,316,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Traumatic CSF leak with intracranial hypotension,False,
MCR_seq200b/316,MCR_seq200b,MCR,316,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,6,6,0,0.0,False,Traumatic cerebrospinal fluid leak,False,
MCR_seq200b/316,MCR_seq200b,MCR,316,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,3,3,0,0.0,False,Traumatic cerebrospinal fluid hypovolemia syndrome,False,
MCR_seq200b/316,MCR_seq200b,MCR,316,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,5,5,0,0.0,False,Traumatic cerebrospinal fluid hypovolemia syndrome,False,
MCR_seq200b/318,MCR_seq200b,MCR,318,aphhm_hierarchical,clean_fixed,True,False,False,True,True,True,8,8,0,0.0,False,MEN2A (Multiple Endocrine Neoplasia type 2A),False,
MCR_seq200b/318,MCR_seq200b,MCR,318,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,7,7,0,0.0,False,MEN2A (Sipple syndrome),False,
MCR_seq200b/318,MCR_seq200b,MCR,318,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,0,0.0,False,MEN2A,False,
MCR_seq200b/318,MCR_seq200b,MCR,318,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,多发性内分泌肿瘤2A型（MEN2A）,False,
MCR_seq200b/319,MCR_seq200b,MCR,319,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,6,6,0,0.0,False,Periprosthetic soft-tissue sarcoma,False,
MCR_seq200b/319,MCR_seq200b,MCR,319,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Pseudotumor (adverse local tissue reaction),False,
MCR_seq200b/319,MCR_seq200b,MCR,319,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,6,6,1,0.166667,False,Pseudotumor (ALTR),False,
MCR_seq200b/319,MCR_seq200b,MCR,319,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,3,3,0,0.0,False,Ceramic-on-ceramic adverse local tissue reaction (pseudotumor),False,
MCR_seq200b/320,MCR_seq200b,MCR,320,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,4,4,0,0.0,False,May-Thurner综合征（髂静脉压迫综合征）,False,
MCR_seq200b/320,MCR_seq200b,MCR,320,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,True,True,True,3,3,1,0.333333,True,May-Thurner syndrome,False,
MCR_seq200b/320,MCR_seq200b,MCR,320,aphhm_hierarchical,options_fixed,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
MCR_seq200b/320,MCR_seq200b,MCR,320,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,4,4,0,0.0,False,May-Thurner syndrome (left common iliac vein compression),False,
MCR_seq200b/321,MCR_seq200b,MCR,321,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Juvenile hyaline fibromatosis,False,
MCR_seq200b/321,MCR_seq200b,MCR,321,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,3,3,0,0.0,False,Myofibroma (myofibromatosis),False,
MCR_seq200b/321,MCR_seq200b,MCR,321,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,8,8,1,0.125,True,Myofibromatosis,False,
MCR_seq200b/321,MCR_seq200b,MCR,321,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,6,6,1,0.166667,True,Myofibromatosis,False,
MCR_seq200b/324,MCR_seq200b,MCR,324,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,6,6,0,0.0,False,COVID-19 associated psychosis,False,
MCR_seq200b/324,MCR_seq200b,MCR,324,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,6,6,0,0.0,False,COVID-19 associated psychosis,False,
MCR_seq200b/324,MCR_seq200b,MCR,324,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,5,5,0,0.0,False,COVID-19-associated acute psychotic disorder,False,
MCR_seq200b/324,MCR_seq200b,MCR,324,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,True,4,4,1,0.25,True,COVID-19-associated acute and transient psychotic disorder,False,
MCR_seq200b/330,MCR_seq200b,MCR,330,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Non-small cell lung cancer,False,
MCR_seq200b/330,MCR_seq200b,MCR,330,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Lung cancer with sympathetic chain invasion,False,
MCR_seq200b/330,MCR_seq200b,MCR,330,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Malignant pleural mesothelioma,False,
MCR_seq200b/330,MCR_seq200b,MCR,330,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Squamous cell carcinoma of the lung,False,
MCR_seq200b/331,MCR_seq200b,MCR,331,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,5,5,0,0.0,False,Giant cell tumor of tendon sheath,False,
MCR_seq200b/331,MCR_seq200b,MCR,331,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,6,6,0,0.0,False,Giant cell tumor of tendon sheath,False,
MCR_seq200b/331,MCR_seq200b,MCR,331,aphhm_hierarchical,options_fixed,True,False,False,False,False,False,3,3,0,0.0,False,Giant cell tumor of tendon sheath,False,
MCR_seq200b/331,MCR_seq200b,MCR,331,aphhm_hierarchical,options_shuffled_blocks,True,False,False,True,True,False,5,5,1,0.2,False,Giant-cell tumor of the tendon sheath,False,
MCR_seq200b/332,MCR_seq200b,MCR,332,aphhm_hierarchical,clean_fixed,True,False,False,True,True,True,8,8,2,0.25,True,Cesarean scar ectopic pregnancy,False,
MCR_seq200b/332,MCR_seq200b,MCR,332,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,True,True,True,8,8,1,0.125,True,Cesarean scar ectopic pregnancy,False,
MCR_seq200b/332,MCR_seq200b,MCR,332,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,4,1.0,True,Cesarean scar ectopic pregnancy,False,
MCR_seq200b/332,MCR_seq200b,MCR,332,aphhm_hierarchical,options_shuffled_blocks,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
MCR_seq200b/336,MCR_seq200b,MCR,336,aphhm_hierarchical,clean_fixed,True,False,False,False,False,False,8,8,0,0.0,False,Subacute granulomatous thyroiditis (de Quervain's),False,
MCR_seq200b/336,MCR_seq200b,MCR,336,aphhm_hierarchical,clean_shuffled_blocks,True,False,False,False,False,False,8,8,0,0.0,False,Subacute granulomatous thyroiditis (de Quervain),False,
MCR_seq200b/336,MCR_seq200b,MCR,336,aphhm_hierarchical,options_fixed,True,False,False,True,True,True,4,4,1,0.25,True,Subacute thyroiditis,False,
MCR_seq200b/336,MCR_seq200b,MCR,336,aphhm_hierarchical,options_shuffled_blocks,True,False,False,False,False,False,3,3,0,0.0,False,Subacute granulomatous thyroiditis (de Quervain's),False,
MCR_seq200b/337,MCR_seq200b,MCR,337,aphhm_hierarchical,clean_fixed,False,False,False,False,False,False,0,0,0,,False,,False,l2_candidates must contain 3..8 rows
