dataset,slice,case_id,gold,layer,layer_aphhm,e7_correct,v0_correct,B06_correct,B07_correct,B01_correct,APHHM_correct,e7_s2_n,e7_s3_n,e7_champion,e7_s2_rank_gold,e7_s2_gold_n,e7_s2_near_n,e7_s2_other_n,e7_s2_gold,e7_s2_near,e7_s3_gold_n,e7_s3_near_n,e7_s3_other_n,e7_s3_gold,e7_s3_near,e7_champ_cluster,e7_champ_gold_jaccard,e7_rejected_gold,e7_rejected_near,e7_gold_in_s3_champ_near,e7_gold_in_s3_champ_other,v0_s3_gold,v0_champ_cluster,B06_disc_gold,B06_disc_near,B06_disc_gold_n,B06_sup_gold,B06_sup_near,B06_sup_gold_n,B06_sup_labels,B07_draft_gold,B07_draft_near,B07_diag_gold,B07_diag_near,B07_diag_labels,B01_top2_gold,B01_top2_near,APHHM_tree_gold,APHHM_tree_near,APHHM_final_gold,APHHM_final_near,APHHM_tree_n,APHHM_final_n,APHHM_final_labels,aligned_same_cluster_rank_flip,aligned_true_entrance_gap,baseline_hits_gold_cluster
mcr,mcr_v2,212,Neurofibromatosis type 2,base_win_recall,,0,0,1,0,0,,49,5,Neurofibromatosis type 1,,0,1,48,0,1,0,1,4,0,1,near,1.0,0,0,0,0,0,near,1,1,3,1,0,1,"[""Neurofibromatosis type 2"", ""Paracentral acute middle maculopathy""]",1,1,1,1,"[""Neurofibromatosis Type 2"", ""Neurofibromatosis Type 1""]",0,1,,,,,,,,0,1,1
mcr,mcr_v2,213,morbilliform drug eruption,,,0,0,1,0,0,,47,5,Lichenoid drug eruption,,0,3,44,0,1,0,1,4,0,1,near,0.5,0,0,0,0,0,near,0,0,0,0,0,0,"[""Drug rash due to M7824"", ""Severe cutaneous adverse reaction (SCAR)""]",0,0,0,0,"[""Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS)"", ""Stevens-Johnson Syndrome (SJS)/Toxic Epidermal Necrolysis (TEN)""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,214,Urticarial vasculitis,all_miss_but_recalled,,0,0,0,0,0,,48,5,Erythema annulare centrifugum,1,1,3,44,1,1,1,1,3,1,1,other,0.0,1,1,0,1,1,other,1,0,3,0,0,0,"[""Erythema Multiforme"", ""Erythema Annulare Centrifugum""]",0,0,0,0,"[""Pigmented Purpuric Eruption"", ""Erythema Multiforme""]",1,0,,,,,,,,0,0,1
mcr,mcr_v2,215,ClearCellSarcoma,,,0,0,0,0,1,,52,5,Dermatofibrosarcoma protuberans,,0,0,52,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Dermatofibrosarcoma protuberans"", ""Atypical fibroxanthoma""]",0,0,0,0,"[""Spindle Cell Melanoma"", ""Dermal Sarcoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,217,Herpes simplex virus reactivation,,,0,0,0,0,0,,50,5,Chronic Migraine,,0,0,50,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Hemicrania continua"", ""Migraine with aura""]",0,0,0,0,"[""Migraine with Aura"", ""Cluster Headache""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,218,Erdheim-Chester disease,,,1,1,1,1,1,,50,5,Erdheim-Chester disease,11,1,9,40,1,1,1,1,3,1,1,gold,1.0,0,1,0,0,1,gold,1,1,3,1,0,1,"[""Erdheim-Chester disease"", ""Langerhans cell histiocytosis""]",1,1,1,1,"[""Erdheim-Chester disease"", ""Paget disease""]",1,0,,,,,,,,0,0,1
mcr,mcr_v2,220,Kawasaki disease,,,1,1,1,1,1,,55,5,Kawasaki disease,1,1,5,49,1,1,1,0,4,1,0,gold,1.0,0,0,0,0,1,gold,1,0,3,1,0,1,"[""Kawasaki Disease"", ""Multisystem Inflammatory Syndrome in Children (MIS-C)""]",1,0,1,0,"[""Kawasaki disease"", ""Multisystem inflammatory syndrome in children (MIS-C)""]",1,0,,,,,,,,0,0,1
mcr,mcr_v2,221,giant cell-rich osteosarcoma,,,0,0,0,0,0,,50,5,Non-Hodgkin lymphoma,,0,1,49,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Malignant Pleural Mesothelioma"", ""Lymphoma""]",0,0,0,0,"[""Lymphoma"", ""Germ Cell Tumor""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,222,fibromatosis-like metaplastic carcinoma,,,0,0,0,0,0,,51,5,Invasive ductal carcinoma,,0,15,36,0,1,0,2,3,0,1,near,0.167,0,1,0,0,1,near,0,0,0,0,0,0,"[""Invasive Breast Cancer"", ""Phyllodes Tumor""]",0,0,0,0,"[""Breast Cancer"", ""Fat Necrosis of the Breast""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,223,COVID-19-related coagulopathy,,,0,0,0,0,0,,51,5,Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) infection,,0,0,51,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,1,0,0,1,0,"[""Severe COVID-19 pneumonia"", ""Acute respiratory distress syndrome""]",0,1,0,1,"[""Severe COVID-19 with acute respiratory distress syndrome (ARDS)"", ""COVID-19-associated coagulopathy with renal failure""]",0,1,,,,,,,,0,0,0
mcr,mcr_v2,224,mucosal melanoma,,,1,0,0,1,1,,47,5,Mucosal melanoma of the lip,34,1,6,40,1,1,1,1,3,1,1,gold,0.5,0,1,0,0,0,near,1,1,3,1,1,1,"[""Melanoma"", ""Mucosal Melanosis""]",0,1,0,1,"[""Oral Melanoma"", ""Labial Melanotic Macule""]",0,1,,,,,,,,0,0,1
mcr,mcr_v2,226,Glomus tumor,all_miss_but_recalled,,0,0,0,0,0,,42,5,Tracheal carcinoid tumor,16,2,6,34,1,1,0,1,4,0,1,near,0.25,0,0,0,0,0,near,0,1,0,0,1,0,"[""Tracheal carcinoid tumor"", ""Mucoepidermoid carcinoma""]",0,1,0,1,"[""Adenoid Cystic Carcinoma"", ""Recurrent Carcinoid Tumor""]",0,1,,,,,,,,0,0,0
mcr,mcr_v2,227,pulmonary embolism,base_win_rank,,0,0,1,0,0,,48,5,Myocardial infarction with normal coronary arteries,6,1,1,46,1,1,1,0,4,1,0,other,0.0,1,0,0,1,1,other,1,1,3,1,0,1,"[""Pulmonary Embolism"", ""Right Ventricular Infarction""]",0,0,0,0,"[""Acute Cor Pulmonale"", ""Myopericarditis""]",1,0,,,,,,,,1,0,1
mcr,mcr_v2,229,Idiopathic retroperitoneal fibrosis,,,1,1,1,1,1,,46,5,Retroperitoneal fibrosis,1,1,22,23,1,1,1,2,2,1,1,gold,0.667,0,1,0,0,1,gold,1,1,3,1,0,1,"[""Retroperitoneal fibrosis"", ""Lymphoma""]",1,1,1,1,"[""Retroperitoneal fibrosis"", ""Malignant retroperitoneal tumor""]",1,1,,,,,,,,0,0,1
mcr,mcr_v2,230,Mucormycosis,all_miss_but_recalled,,0,0,0,0,0,,62,5,Acute Lymphoblastic Leukemia,,0,0,62,0,0,0,0,5,0,0,other,0.0,0,0,0,0,1,other,0,0,0,0,0,0,"[""Invasive fungal infection"", ""Muscle abscess""]",1,0,1,0,"[""Invasive Aspergillosis"", ""Mucormycosis""]",0,0,,,,,,,,0,0,1
mcr,mcr_v2,231,urachal cyst,,,0,0,0,0,0,,52,5,Intussusception,,0,0,52,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Intussusception"", ""Appendicitis""]",0,0,0,0,"[""Intussusception"", ""Mesenteric cyst""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,232,eccrine chromhidrosis,,,0,0,0,0,0,,52,5,Cholestasis,,0,0,52,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Cholestasis-induced pruritus"", ""Pityriasis rubra pilaris""]",0,0,0,0,"[""Primary Biliary Cirrhosis"", ""Pigmented Purpuric Eruptions""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,233,double-outlet right ventricle,,,1,1,1,0,0,,42,5,Double Outlet Right Ventricle,,0,8,34,0,1,0,2,3,0,1,near,1.0,0,1,0,0,0,near,0,1,0,0,1,0,"[""Double Outlet Right Ventricle"", ""Tricuspid Atresia""]",0,0,0,0,"[""Hypoplastic Left Heart Syndrome (HLHS)"", ""Tricuspid Atresia with Complex Congenital Heart Defects""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,234,SpindleCellHemangioma,,,0,0,0,0,0,,48,5,Hemangioma of the bone,,0,0,48,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Giant Cell Tumor"", ""Osteoma""]",0,0,0,0,"[""Aneurysmal Bone Cyst (ABC)"", ""Giant Cell Tumor""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,235,Nonketotic hyperglycemia hemichorea,,,0,0,1,0,1,,48,5,Diabetic striatal disease,,0,1,47,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,other,0,1,0,0,1,0,"[""Hemichorea-Hemiballismus"", ""Diabetic Striatopathy""]",0,1,0,1,"[""Diabetic Chorea"", ""Hemichorea-Hemiballismus""]",0,1,,,,,,,,0,0,0
mcr,mcr_v2,236,Eosinophilic mastitis,,,1,1,1,1,0,,46,5,Eosinophilic mastitis,2,1,10,35,1,1,1,2,2,1,1,gold,1.0,0,1,0,0,1,gold,1,1,3,1,0,1,"[""Idiopathic eosinophilic mastitis"", ""Diabetic mastopathy""]",1,1,1,1,"[""Eosinophilic Mastitis"", ""Idiopathic Granulomatous Mastitis""]",1,1,,,,,,,,0,0,1
mcr,mcr_v2,237,Peripheral odontoma,all_miss_but_recalled,,0,0,0,0,0,,43,5,Maxillary exostosis,1,1,2,40,1,1,1,0,4,1,0,other,0.0,1,0,0,1,0,other,1,1,3,1,0,1,"[""Maxillary Exostosis"", ""Odontoma""]",0,0,0,0,"[""Maxillary Exostosis"", ""Dens Evaginatus""]",0,0,,,,,,,,0,0,1
mcr,mcr_v2,240,IgG4-related disease,,,0,0,0,0,0,,50,5,Lymphoma,,0,3,47,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Myositis"", ""Sarcoma""]",0,0,0,0,"[""Myositis with lymphoid hyperplasia"", ""Malignancy of the left maxilla""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,241,Perianal mucinous adenocarcinoma,,,1,1,1,1,1,,43,5,Mucinous adenocarcinoma,1,1,14,28,1,1,1,3,1,1,1,gold,0.667,0,1,0,0,0,near,1,1,3,1,0,1,"[""Mucinous adenocarcinoma"", ""Anorectal cancer""]",0,1,0,1,"[""Mucinous Adenocarcinoma of the Anus"", ""Anorectal Cancer with Lymph Node Involvement""]",0,1,,,,,,,,0,0,1
mcr,mcr_v2,242,Intraventricular hemorrhage,,,0,0,0,0,0,,48,5,Congenital Cytomegalovirus Infection,,0,0,48,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Fetal Brain Anomaly"", ""Congenital Infection""]",0,0,0,0,"[""Congenital Fetal Ventriculomegaly"", ""Obstructive Hydrocephalus""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,243,spermatocytic seminoma,all_miss_but_recalled,,0,0,0,0,1,,50,5,Mixed germ cell tumor,1,1,1,48,1,1,1,1,3,1,1,other,0.0,1,1,0,1,1,other,0,0,0,0,0,0,"[""Germ Cell Tumor"", ""Embryonal Carcinoma""]",0,0,0,0,"[""Mixed Germ Cell Tumor"", ""Non-Seminomatous Germ Cell Tumor""]",1,0,,,,,,,,0,0,1
mcr,mcr_v2,244,Hydranencephaly,,,0,0,0,0,0,,48,5,Walker-Warburg syndrome,,0,0,48,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Prenatal brain disruption sequence"", ""Hydrocephalus""]",0,0,0,0,"[""Cerebro-Oculo-Facio-Skeletal (COFS) Syndrome"", ""Primary Microcephaly-10 (MCPH10)""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,245,ovarian cyst adenofibroma,all_miss_but_recalled,,0,0,0,0,0,,47,5,Mesenteric cyst,,0,3,44,0,1,0,1,4,0,1,other,0.25,0,1,0,0,0,other,1,0,3,0,0,0,"[""Mesenteric cyst"", ""Mucinous cystadenoma""]",1,0,1,0,"[""Mesenteric Cyst"", ""Ovarian Cyst""]",1,0,,,,,,,,0,0,1
mcr,mcr_v2,246,Liponeurocytoma,all_miss_but_recalled,,0,0,0,0,0,,52,5,Pilocytic astrocytoma,11,1,0,51,1,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Medulloblastoma"", ""Pilocytic astrocytoma""]",0,0,0,0,"[""Hemangioblastoma"", ""Pilocytic Astrocytoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_v2,247,Diffuse large B-cell lymphoma of the central nervous system,,,0,0,0,0,0,,48,5,Brain Metastasis from Breast Cancer,,0,3,45,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,other,0,0,0,0,0,0,"[""Brain metastasis"", ""Primary brain tumor""]",0,0,0,0,"[""Brain Metastasis from Breast Cancer"", ""Primary Brain Tumor""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,249,Organizing pneumonia,base_win_recall,,0,0,0,1,0,,54,5,Pneumocystis jirovecii pneumonia,,0,21,33,0,1,0,3,2,0,1,near,0.25,0,1,0,0,0,near,0,1,0,0,0,0,"[""Bronchiolitis obliterans syndrome"", ""Acute rejection""]",1,1,1,1,"[""Bronchiolitis Obliterans Organizing Pneumonia (BOOP)"", ""Pneumocystis jirovecii Pneumonia (PCP)""]",0,1,,,,,,,,0,1,1
mcr,mcr_200b,250,Toxocariasis,base_win_recall,,0,0,1,0,0,,51,5,Eosinophilic pericarditis,,0,0,51,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Toxocara infection"", ""Eosinophilic pneumonia""]",1,0,1,0,"[""Loeffler syndrome"", ""Toxocariasis""]",0,0,,,,,,,,0,1,1
mcr,mcr_200b,251,twin anemia polycythemia sequence,,,1,1,1,1,1,,51,5,Twin anemia-polycythemia sequence,9,1,4,46,1,1,0,1,4,0,1,near,1.0,0,0,0,0,0,near,0,1,0,0,1,0,"[""Twin Anemia-Polycythemia Sequence (TAPS)"", ""Selective Intrauterine Growth Restriction (sIUGR)""]",0,1,0,1,"[""Twin Anemia-Polycythemia Sequence (TAPS)"", ""Selective Intrauterine Growth Restriction (sIUGR)""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,252,Visceral leishmaniasis,,,1,1,1,1,1,,57,5,Visceral Leishmaniasis,1,1,1,55,1,1,1,0,4,1,0,gold,1.0,0,0,0,0,1,gold,1,0,3,1,0,1,"[""Visceral Leishmaniasis"", ""Malaria""]",1,0,1,0,"[""Visceral Leishmaniasis"", ""Lymphoma or Histiocytosis""]",0,1,,,,,,,,0,0,1
mcr,mcr_200b,254,Intimal sarcoma of the pulmonary artery,,,0,0,0,0,1,,52,5,Chronic Thromboembolic Pulmonary Hypertension,,0,39,13,0,1,0,5,0,0,1,near,0.125,0,1,0,0,0,near,0,1,0,0,1,0,"[""Chronic Thromboembolic Pulmonary Hypertension"", ""Pulmonary Embolism""]",0,1,0,1,"[""Pulmonary Embolism"", ""Pulmonary Artery Sarcoma""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,257,collar button abscess,all_miss_but_recalled,,0,0,0,0,0,,48,5,Pyogenic flexor tenosynovitis,5,1,0,47,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,other,1,0,3,1,0,1,"[""Pyogenic Flexor Tenosynovitis"", ""Abscess""]",0,0,0,0,"[""Pyogenic Flexor Tenosynovitis"", ""Hand Deep Space Infection""]",0,0,,,,,,,,0,0,1
mcr,mcr_200b,258,Tuberculous hemorrhagic meningoencephalitis,,,0,0,0,0,0,,53,5,Miliary tuberculosis,,0,0,53,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Tuberculosis"", ""Histoplasmosis""]",0,0,0,0,"[""Tuberculosis"", ""Histoplasmosis""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,259,Klippel-Trenaunay syndrome,,,1,0,1,1,0,,46,5,Klippel-Trenaunay syndrome,5,1,18,27,1,1,1,4,0,1,1,gold,1.0,0,1,0,0,0,near,1,1,3,1,1,1,"[""Klippel-Trenaunay syndrome"", ""CLOVES syndrome""]",1,1,1,1,"[""Klippel-Trenaunay syndrome"", ""Parkes-Weber syndrome""]",0,1,,,,,,,,0,0,1
mcr,mcr_200b,260,syphilitic aortitis,e7_win_recall,,1,1,0,0,0,,51,5,Syphilitic aortitis,4,1,17,33,1,1,1,2,2,1,1,gold,1.0,0,1,0,0,1,gold,0,1,0,0,1,0,"[""Aortic insufficiency due to infective endocarditis"", ""Aortitis due to syphilis (Treponema pallidum infection)""]",0,1,0,1,"[""Infectious Aortitis"", ""Aortic Valve Disease""]",0,1,,,,,,,,1,0,0
mcr,mcr_200b,261,Granulomatous pneumonitis,,,0,0,0,0,0,,49,5,Etanercept-induced interstitial lung disease,,0,2,47,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,1,0,0,0,0,"[""Etanercept-induced interstitial lung disease"", ""Interstitial lung disease associated with seronegative spondyloarthropathy""]",0,0,0,0,"[""Etanercept-induced interstitial lung disease"", ""Interstitial lung disease associated with seronegative spondyloarthropathy""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,262,Schwannoma,,,0,0,0,0,0,,46,5,Mucinous Cystic Neoplasm,,0,0,46,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Intraductal Papillary Mucinous Neoplasm (IPMN)"", ""Mucinous Cystic Neoplasm (MCN)""]",0,0,0,0,"[""Mucinous Cystic Neoplasm (MCN)"", ""Intraductal Papillary Mucinous Neoplasm (IPMN)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,263,sarcoidosis,,,1,1,1,0,1,,50,5,Sarcoidosis,5,1,0,49,1,0,1,0,4,1,0,gold,1.0,0,0,0,0,1,gold,1,0,3,1,0,1,"[""Sarcoidosis"", ""Lymphoma""]",1,0,1,0,"[""Multiple Myeloma"", ""Sarcoidosis""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,264,Benign cystic mesothelioma,,,0,0,0,0,0,,49,5,Ovarian serous cystadenocarcinoma,,0,0,49,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Ovarian Cancer"", ""Ovarian Cystadenoma""]",0,1,0,1,"[""Ovarian Cancer"", ""Benign Ovarian Cyst""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,265,Intestinal T-cell lymphoma not otherwise specified,base_win_recall,,0,0,1,1,0,,49,5,Crohn's disease,,0,10,39,0,1,0,2,3,0,1,other,0.0,0,1,0,0,0,other,1,1,3,1,1,1,"[""Lymphoma"", ""Gastrointestinal lymphoma""]",1,0,1,0,"[""Lymphoma"", ""Inflammatory Bowel Disease (IBD)""]",1,0,,,,,,,,0,1,1
mcr,mcr_200b,266,Aortic Dissection,all_miss_but_recalled,,0,0,0,0,0,,51,5,Hypertensive Emergency,11,1,1,49,1,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Pericarditis"", ""Hypertensive Emergency""]",0,0,0,0,"[""Hypertensive Emergency"", ""Pericarditis""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,267,T-cell lymphoma,all_miss_but_recalled,,0,0,0,0,0,,48,5,Abscess,3,1,0,47,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,other,0,0,0,0,0,0,"[""Abscess"", ""Neoplasm""]",0,0,0,0,"[""Soft tissue mass (e.g., abscess or tumor) causing external compression of the trachea"", ""Infectious or inflammatory process (e.g., cellulitis or abscess) in the cervical region""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,268,pustular psoriasis,all_miss_but_recalled,,0,0,0,0,0,,49,5,Acute Generalized Exanthematous Pustulosis,3,1,2,46,1,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,1,0,3,0,0,0,"[""Acute Generalized Exanthematous Pustulosis"", ""Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS)""]",0,0,0,0,"[""Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS) syndrome"", ""Acute Generalized Exanthematous Pustulosis (AGEP)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,269,Osteoid osteoma,all_miss_but_recalled,,0,0,0,0,0,,51,5,Chronic osteomyelitis,24,1,0,50,1,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Chronic Osteomyelitis"", ""Bone Tumor""]",0,1,0,1,"[""Chronic Osteomyelitis"", ""Bone Tumor (such as Osteoid Osteoma or Osteoblastoma)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,270,epidermal inclusion cyst,,,0,0,0,0,0,,53,5,Tarlov cyst,,0,0,53,0,0,0,0,5,0,0,other,0.25,0,0,0,0,0,other,0,0,0,0,0,0,"[""Tarlov cyst"", ""Perineural cyst""]",0,0,0,0,"[""Tarlov cyst"", ""Perineural cyst""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,271,solid persistent facial edema,,,0,0,0,0,0,,44,5,Angiolymphoid Hyperplasia with Eosinophilia,,0,0,44,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Blepharochalasis"", ""Lymphedema""]",0,0,0,0,"[""Lymphatic Malformation"", ""Vascular Anomaly""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,272,sclerosing hemangioma,all_miss_but_recalled,,0,0,0,0,0,,46,5,Hepatocellular carcinoma,4,2,1,43,1,1,1,0,4,1,0,other,0.0,1,0,0,1,1,gold,1,0,3,0,0,0,"[""Hepatocellular adenoma"", ""Focal nodular hyperplasia""]",1,0,1,0,"[""Hepatocellular Adenoma"", ""Hemangioma""]",0,0,,,,,,,,0,0,1
mcr,mcr_200b,274,tricuspid valve aneurysm,,,0,0,0,0,0,,42,5,Papillary fibroelastoma,,0,21,21,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Papillary Fibroelastoma"", ""Lambl's Excrescences""]",0,1,0,1,"[""Papillary fibroelastoma"", ""Tricuspid valve vegetation""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,275,Ischemic colitis,all_miss_but_recalled,,0,0,0,0,0,,47,5,Crohn's Disease,4,1,27,19,1,1,1,3,1,1,1,other,0.0,1,1,0,1,1,near,1,1,3,0,1,0,"[""Ulcerative Colitis"", ""Crohn's Disease""]",0,1,0,1,"[""Microscopic Colitis"", ""Segmental Colitis""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,276,Inflammatory cap polyp,,,0,0,0,0,0,,46,5,Intussusception of the colon,,0,4,42,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,other,0,1,0,0,0,0,"[""Intussusception"", ""Colorectal cancer""]",0,0,0,0,"[""Colorectal cancer with intussusception"", ""Colonic lipoma with intussusception""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,277,Wilms tumor,all_miss_but_recalled,,0,0,0,0,0,,44,5,Renal cell carcinoma,3,1,5,38,1,1,1,0,4,1,0,other,0.0,1,0,0,1,0,other,0,0,0,0,0,0,"[""Renal Cell Carcinoma"", ""Angiomyolipoma""]",0,0,0,0,"[""Renal Cell Carcinoma"", ""Oncocytoma""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,278,Refeeding syndrome,,,1,1,1,1,1,,45,5,Refeeding syndrome,3,1,9,35,1,1,1,1,3,1,1,gold,1.0,0,1,0,0,1,gold,1,0,3,1,0,1,"[""Refeeding syndrome"", ""Hypophosphatemia""]",1,0,1,0,"[""Refeeding Syndrome"", ""Hypophosphatemia""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,279,Leiomyosarcoma,,,0,0,0,0,0,,44,5,Bartholin's gland cyst,,0,0,44,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Bartholin's gland carcinoma"", ""Bartholin's gland cyst""]",0,0,0,0,"[""Bartholin's gland cyst"", ""Bartholin's gland carcinoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,280,Invasive papillary carcinoma,all_miss_but_recalled,,0,0,0,0,0,,47,5,Inflammatory breast cancer,5,1,30,16,1,1,1,3,1,1,1,other,0.0,1,1,0,1,1,other,1,1,3,1,1,1,"[""Invasive Ductal Carcinoma"", ""Papillary Carcinoma""]",0,1,0,1,"[""Papillary Carcinoma of the Breast"", ""Invasive Ductal Carcinoma of the Breast""]",0,1,,,,,,,,0,0,1
mcr,mcr_200b,283,dermoid cyst,,,1,1,1,1,1,,48,5,Dermoid cyst,1,2,0,46,1,0,2,0,3,1,0,gold,1.0,1,0,0,0,1,gold,1,0,6,1,0,2,"[""Dermoid cyst"", ""Epidermoid cyst""]",1,0,1,0,"[""Dermoid cyst"", ""Epidermoid cyst""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,284,hibernoma,all_miss_but_recalled,,0,0,0,0,0,,42,5,Lipoma,23,2,0,40,1,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Lipoma"", ""Gastrointestinal Stromal Tumor (GIST)""]",0,0,0,0,"[""Gastric Lipoma"", ""Gastric Adenocarcinoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,285,Pycnodysostosis,,,1,1,1,1,1,,45,5,Pycnodysostosis,1,1,0,44,1,0,1,0,4,1,0,gold,1.0,0,0,0,0,1,gold,1,0,3,1,0,1,"[""Pyknodysostosis"", ""Pycnodysostosis""]",0,0,0,0,"[""Pyknodysostosis"", ""Skeletal dysplasia""]",0,0,,,,,,,,0,0,1
mcr,mcr_200b,287,Autoimmune hepatitis,all_miss_but_recalled,,0,0,0,0,0,,51,5,Idiopathic acute liver failure,1,1,14,36,1,1,1,2,2,1,1,other,0.0,1,1,0,1,1,other,1,1,3,1,1,1,"[""Relapsing Hepatitis A"", ""Autoimmune Hepatitis""]",0,1,0,1,"[""Acute Liver Failure"", ""Hepatitis E Virus (HEV) Infection""]",0,1,,,,,,,,0,0,1
mcr,mcr_200b,288,cystic lymphangioma,,,0,0,0,0,0,,50,5,Mucinous cystic neoplasm,,0,10,40,0,1,0,1,4,0,1,near,0.25,0,0,0,0,0,near,0,1,0,0,1,0,"[""Mucinous cystic neoplasm of the pancreas"", ""Serous cystadenoma of the pancreas""]",0,1,0,1,"[""Serous Cystadenoma of the Pancreas"", ""Mucinous Cystic Neoplasm of the Pancreas""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,289,Takayasu arteritis,,,1,1,1,1,1,,50,5,Takayasu arteritis,1,1,2,47,1,1,1,1,3,1,1,gold,1.0,0,1,0,0,1,gold,1,1,3,1,1,1,"[""Takayasu Arteritis"", ""Giant Cell Arteritis""]",1,1,1,1,"[""Takayasu arteritis"", ""Giant cell arteritis""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,290,functional neurological disorder,,,0,0,0,0,0,,52,5,Multiple System Atrophy,,0,1,51,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,1,0,0,0,0,"[""Small vessel disease"", ""Vascular vertigo""]",0,1,0,1,"[""Vertebrobasilar Insufficiency"", ""Peripheral Vestibular Disorder""]",0,0,,,,,,,,0,0,0
