arm,case_id,replicate,tree_hash,gold_l2_coverage,actual_top1,actual_top2,mrr_at_2,oracle_parent_f4_local_top2,leaf_burden,leaf_clean_rate,leaf_parent_invalid_rate,semantic_duplicate_excess_rate,reused_ab_downstream_baseline,downstream_required,gold_absent,gold_provenance,ranking_provenance,calls_requested,calls_model,calls_cache_hits,blockers
A13,mb66_peliosis,3,a3b1fdbf96353e99862f79ab44c8d0793732961e696da83cd5f91f9e638e8447,False,False,False,0.0,False,5.0,0.2,0.4,0.44,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mb77_hyperpara,1,93e738e892563f9991ec210090e9f5c5a1a62d6c87bc4c5905249765c92f0968,True,False,False,0.0,True,5.2,0.5,0.38461538461538464,0.23076923076923078,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mb77_hyperpara,2,2a6d4e1ec76fed8b17e77f2e39f3df96dd9f38586387127573b8ba13ba189a0c,True,False,False,0.0,True,6.8,0.14705882352941177,0.5882352941176471,0.2647058823529412,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mb77_hyperpara,3,57f3844a5f06387501b61cd9dc7a6664b2724c7a1339f105708a20de12f8b2e7,True,False,False,0.0,True,4.4,0.36363636363636365,0.45454545454545453,0.36363636363636365,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mb82_adhesions,1,be45f25123d883713c4b662ed5ef936a3c58bdc553a10b7a83473d7bf1693b84,True,True,True,1.0,True,5.0,0.2,0.36,0.44,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mb82_adhesions,2,0f18a79c994e90aca5f60fdfe362c44cf7d95fba4c929cafd09e4a30a4146a67,True,True,True,1.0,True,5.0,0.24,0.32,0.4,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mb82_adhesions,3,f59a49c48872a5759bb4bba1d289a84690b8a8daa0e77c37e1f09ca08e2bd271,True,True,True,1.0,True,5.0,0.32,0.24,0.36,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mb83_foreignbody,1,22b95ff8413a24a65c8f404b77a67bc9116952230b8ad9bc644218749fb10b7f,True,False,False,0.0,False,4.5,0.16666666666666666,0.5,0.5,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mb83_foreignbody,2,5d6e4f546f1b1b296a55288477f5be90a27752ce73268929a3722cb7dbf3b297,True,False,False,0.0,True,6.25,0.36,0.44,0.36,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mb83_foreignbody,3,786eb6669e7e9644769719c74fbd1dddc2813d933d01cac94b2de6bc30540adf,True,False,False,0.0,True,6.0,0.125,0.5,0.5416666666666666,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh011,1,ff1809da63ab204776c95b0b1b2bf8bd931d157cf16589612afb1c64e297df7b,True,True,True,1.0,True,6.0,0.03333333333333333,0.4666666666666667,0.7,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mxh011,2,45fc0c9db14130e8bbed57833ab45c3ea11f5d5aba81af74272f06e6d18e5ac8,True,True,True,1.0,True,4.8,0.08333333333333333,0.3333333333333333,0.6666666666666666,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mxh011,3,069f25f86b35261c9c55a6b0629417f786566a1d3b6a0ccdf1ba1acda3a2f29c,True,True,True,1.0,True,5.4,0.037037037037037035,0.4074074074074074,0.6666666666666666,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mxh014,1,ff769ca6d17b1ac02ba469bb001c7c00ca39268fc6bb9113481f76a3c76b4f86,True,False,False,0.0,True,7.6,0.5,0.05263157894736842,0.2894736842105263,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh014,2,09098eb365eabb8a1456365dcfe2b8918216890c38d8a53a0101f6178b446a06,True,True,True,1.0,True,7.6,0.3684210526315789,0.3684210526315789,0.2894736842105263,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mxh014,3,aa9ece1828ecc7798e7ff5884d3f784c1dd42c00ecedd20cafbdd88329b8493d,True,False,False,0.0,True,11.2,0.23214285714285715,0.44642857142857145,0.4107142857142857,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh036,1,da84b15ab076141e78f7708c7774c60c4e1d2b5ce058b917c2aee2c9c25cbec1,True,False,False,0.0,True,5.4,0.07407407407407407,0.37037037037037035,0.5925925925925926,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh036,2,3decac71b26d99cf3f7b6d1d836de5a8b48f852b9c0c1e4986b8a8201a521ee1,True,True,True,1.0,True,7.0,0.34285714285714286,0.22857142857142856,0.45714285714285713,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mxh036,3,cf7c9f22bfe47f005e4db5de2945edb842976368e8f1e0bfdf86ebe833127b84,True,False,False,0.0,True,6.6,0.21212121212121213,0.2727272727272727,0.5454545454545454,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mxh045,1,34a1b30da5e69f56a0442581587f6c480c191e52d45425edafd0b10ade59f612,True,False,False,0.0,True,8.0,0.0,0.35,0.65,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh045,2,23d4b4635e51e5608cbe171d4cd14841f188daab2bbcce25fec222245ed3bd41,True,False,False,0.0,False,7.4,0.0,0.2972972972972973,0.6756756756756757,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh045,3,1d8652486fe7cc1234eee0c17ac0a63db4a683778c6f83bbd284b91ecf3fdde8,True,False,False,0.0,False,7.8,0.05128205128205128,0.358974358974359,0.6410256410256411,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mxh046,1,59091ed5e8c2615a89a1e89a95f33bc8576c332176272fa885ace63113e2b2a3,True,False,False,0.0,True,4.5,0.0,0.2222222222222222,0.7222222222222222,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mxh046,2,d5258049d1ab52e215bf993d2ccf9ec2246172d7514b95cc9dd6d1934b5be993,True,False,False,0.0,True,6.25,0.08,0.28,0.56,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh046,3,27fc299b2205ea8ac45251539311d20bdd62481dea9a03dea2d30057390df9b5,True,False,False,0.0,True,5.75,0.08695652173913043,0.2608695652173913,0.5652173913043478,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh055,1,9cfee2dadaed8c1ae5dc28a9d48baa932d9732b8eccd425d4969390fe7a97796,True,False,False,0.0,True,7.8,0.3076923076923077,0.1282051282051282,0.38461538461538464,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh055,2,1f06d392144e1cb711ac318e24d31b0d167076f09595aadf9bbc78525842ec6d,True,True,True,1.0,True,3.8,0.21052631578947367,0.3157894736842105,0.5263157894736842,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mxh055,3,083623c9d7c8e1101252d3566bf9fb3c8a34362a6f70b456a9bbd4258030b3bb,True,False,False,0.0,True,4.8,0.20833333333333334,0.25,0.5416666666666666,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh068,1,7389c0479290a81007184807d32cc9ce7187f82f0fef71bd5fbf25d580fe9ac0,False,False,False,0.0,False,8.0,0.075,0.375,0.65,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh068,2,f55b694657415559ab58a58f59479d3b140d4dadb33a47f651482a87361d92c5,False,False,False,0.0,False,6.8,0.058823529411764705,0.3235294117647059,0.6764705882352942,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh068,3,d5d3f3845fde55d685d8538a25ea6fc01155e4e7b967ef7817c0fb194a0c5c6c,False,False,False,0.0,False,8.6,0.13953488372093023,0.27906976744186046,0.5348837209302325,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh075,1,7bea34eff3bd9c73b8963651d6cef5f5a786e36f4845b142040aa661c9fcb301,True,False,False,0.0,True,7.0,0.14285714285714285,0.5142857142857142,0.6,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,
A13,mxh075,2,a04d783f45d1bc4b271b9055ac3452db60bac25fb5b74caf41581189059cfdfa,True,False,False,0.0,True,7.4,0.16216216216216217,0.5135135135135135,0.5945945945945946,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A13,mxh075,3,34cdc345c8ea8e4f58b18fe9caf58f5d97ed185a0a1bc6a591f9bcb6f789ef98,True,False,False,0.0,True,6.6,0.15151515151515152,0.48484848484848486,0.5757575757575758,False,False,False,ab_gold_tree_hash,downstream:A-raw:A13,0,0,0,empty_downstream_ranking:A13
A14,mb11_pancoast,1,72354bebab93d8ebeef3f4d22e05823ae561db25a83750f24039d7716abaf35e,True,False,False,0.0,True,5.25,0.19047619047619047,0.47619047619047616,0.38095238095238093,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb11_pancoast,2,2e7c0e68bcccd1b562274bfe099579e95ddd0dedf3d6c1bd554b468d6d4f589d,True,False,False,0.0,True,4.5,0.16666666666666666,0.3888888888888889,0.3888888888888889,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb11_pancoast,3,e5a65c13128b0f561781625f275297c86b74e7474937a4ae2854aa5a01e9603e,True,False,False,0.0,True,5.5,0.2727272727272727,0.45454545454545453,0.36363636363636365,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb34_leukemoid,1,bad862dc996bb858e1133a40a3b5de874fd2f12e8ec58f2e0ebdc44ace807960,True,True,True,1.0,True,8.833333333333334,0.2830188679245283,0.2830188679245283,0.41509433962264153,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb34_leukemoid,2,d1565db47952a6b2812a88a433c9143db97d8a1b74fd3014c637130cab32c678,True,True,True,1.0,True,6.5,0.23076923076923078,0.48717948717948717,0.5128205128205128,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb34_leukemoid,3,6d51d3cc9741751968c8483e1378a4d49477ca66ad722fd47c5f9cca12536755,True,True,True,1.0,True,7.333333333333333,0.13636363636363635,0.5454545454545454,0.5,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb55_glucagonoma,1,ba8abc8fd90c037fc3d6d4bb79ef7013d8989abd2a2692f24717f1348839f8e7,True,True,True,1.0,True,5.4,0.2222222222222222,0.37037037037037035,0.2962962962962963,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb55_glucagonoma,2,115585c0166d118d4154656fffb64dc3d6359c4f7f33e3a73d3575c357cca60a,True,True,True,1.0,True,4.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb55_glucagonoma,3,39c81e6efab689f1744717885869945230ac59022dd77051ee855d6666a6d343,True,True,True,1.0,True,6.2,0.3225806451612903,0.3870967741935484,0.25806451612903225,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb57_kartagener,1,7474d340f509614be282c1d178279928aad1309ee7426730f0b9d6643c39014c,True,False,False,0.0,True,4.8,0.08333333333333333,0.625,0.5833333333333334,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb57_kartagener,2,7694f78181abee444b5b5521af55ef499af271e0239b85c380ef4749afb79a83,True,False,False,0.0,True,5.4,0.14814814814814814,0.5185185185185185,0.5925925925925926,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb57_kartagener,3,b10e89c767ba955474cbc0fa4898d1865b1b1ac80e23eed4dbdc4c327131bee2,True,False,False,0.0,True,5.0,0.04,0.56,0.72,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb65_cml,1,d19f1372eb01b0cd76a2e2724176cf1a0bd2ac25ce36a1a7e9cba29e0774e592,True,False,False,0.0,True,4.8,0.20833333333333334,0.4583333333333333,0.5416666666666666,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb65_cml,2,3aeeb9e584833aaf9f0da85174f42dd36dd907a190ee837bc3de7057afd8ea15,True,False,False,0.0,True,4.8,0.25,0.4166666666666667,0.5,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb65_cml,3,04b178ad93384deb6d52d642d81eed246b4bf5b0229f0bf77487b053ad97723e,True,False,False,0.0,True,4.6,0.2608695652173913,0.43478260869565216,0.5217391304347826,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb66_peliosis,1,a2d138f6694ae40f57ab562bb5d0e51172dc80260b5234e92e22e6b462330cb9,False,False,False,0.0,False,5.0,0.12,0.56,0.52,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb66_peliosis,2,5279238a1a7e5c01ed9784999547ea6eda1845591820f5bf8952c75ef9a00219,False,False,False,0.0,False,4.2,0.047619047619047616,0.5714285714285714,0.5714285714285714,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb66_peliosis,3,a3b1fdbf96353e99862f79ab44c8d0793732961e696da83cd5f91f9e638e8447,False,False,False,0.0,False,5.0,0.2,0.4,0.44,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb77_hyperpara,1,93e738e892563f9991ec210090e9f5c5a1a62d6c87bc4c5905249765c92f0968,True,False,False,0.0,True,5.2,0.5,0.38461538461538464,0.23076923076923078,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb77_hyperpara,2,2a6d4e1ec76fed8b17e77f2e39f3df96dd9f38586387127573b8ba13ba189a0c,True,True,True,1.0,True,6.8,0.14705882352941177,0.5882352941176471,0.2647058823529412,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb77_hyperpara,3,57f3844a5f06387501b61cd9dc7a6664b2724c7a1339f105708a20de12f8b2e7,True,True,True,1.0,True,4.4,0.36363636363636365,0.45454545454545453,0.36363636363636365,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb82_adhesions,1,be45f25123d883713c4b662ed5ef936a3c58bdc553a10b7a83473d7bf1693b84,True,False,False,0.0,True,5.0,0.2,0.36,0.44,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb82_adhesions,2,0f18a79c994e90aca5f60fdfe362c44cf7d95fba4c929cafd09e4a30a4146a67,True,False,False,0.0,True,5.0,0.24,0.32,0.4,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb82_adhesions,3,f59a49c48872a5759bb4bba1d289a84690b8a8daa0e77c37e1f09ca08e2bd271,True,False,False,0.0,True,5.0,0.32,0.24,0.36,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb83_foreignbody,1,22b95ff8413a24a65c8f404b77a67bc9116952230b8ad9bc644218749fb10b7f,True,False,False,0.0,False,4.5,0.16666666666666666,0.5,0.5,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb83_foreignbody,2,5d6e4f546f1b1b296a55288477f5be90a27752ce73268929a3722cb7dbf3b297,True,False,False,0.0,True,6.25,0.36,0.44,0.36,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mb83_foreignbody,3,786eb6669e7e9644769719c74fbd1dddc2813d933d01cac94b2de6bc30540adf,True,False,False,0.0,True,6.0,0.125,0.5,0.5416666666666666,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh011,1,ff1809da63ab204776c95b0b1b2bf8bd931d157cf16589612afb1c64e297df7b,True,True,True,1.0,True,6.0,0.03333333333333333,0.4666666666666667,0.7,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh011,2,45fc0c9db14130e8bbed57833ab45c3ea11f5d5aba81af74272f06e6d18e5ac8,True,True,True,1.0,True,4.8,0.08333333333333333,0.3333333333333333,0.6666666666666666,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh011,3,069f25f86b35261c9c55a6b0629417f786566a1d3b6a0ccdf1ba1acda3a2f29c,True,True,True,1.0,True,5.4,0.037037037037037035,0.4074074074074074,0.6666666666666666,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh014,1,ff769ca6d17b1ac02ba469bb001c7c00ca39268fc6bb9113481f76a3c76b4f86,True,True,True,1.0,True,7.6,0.5,0.05263157894736842,0.2894736842105263,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh014,2,09098eb365eabb8a1456365dcfe2b8918216890c38d8a53a0101f6178b446a06,True,False,True,0.5,True,7.6,0.3684210526315789,0.3684210526315789,0.2894736842105263,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh014,3,aa9ece1828ecc7798e7ff5884d3f784c1dd42c00ecedd20cafbdd88329b8493d,True,True,True,1.0,True,11.2,0.23214285714285715,0.44642857142857145,0.4107142857142857,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh036,1,da84b15ab076141e78f7708c7774c60c4e1d2b5ce058b917c2aee2c9c25cbec1,True,False,False,0.0,True,5.4,0.07407407407407407,0.37037037037037035,0.5925925925925926,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh036,2,3decac71b26d99cf3f7b6d1d836de5a8b48f852b9c0c1e4986b8a8201a521ee1,True,False,False,0.0,True,7.0,0.34285714285714286,0.22857142857142856,0.45714285714285713,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh036,3,cf7c9f22bfe47f005e4db5de2945edb842976368e8f1e0bfdf86ebe833127b84,True,False,False,0.0,True,6.6,0.21212121212121213,0.2727272727272727,0.5454545454545454,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh045,1,34a1b30da5e69f56a0442581587f6c480c191e52d45425edafd0b10ade59f612,True,False,False,0.0,True,8.0,0.0,0.35,0.65,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh045,2,23d4b4635e51e5608cbe171d4cd14841f188daab2bbcce25fec222245ed3bd41,True,False,False,0.0,False,7.4,0.0,0.2972972972972973,0.6756756756756757,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh045,3,1d8652486fe7cc1234eee0c17ac0a63db4a683778c6f83bbd284b91ecf3fdde8,True,False,False,0.0,False,7.8,0.05128205128205128,0.358974358974359,0.6410256410256411,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh046,1,59091ed5e8c2615a89a1e89a95f33bc8576c332176272fa885ace63113e2b2a3,True,False,False,0.0,True,4.5,0.0,0.2222222222222222,0.7222222222222222,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh046,2,d5258049d1ab52e215bf993d2ccf9ec2246172d7514b95cc9dd6d1934b5be993,True,False,False,0.0,True,6.25,0.08,0.28,0.56,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh046,3,27fc299b2205ea8ac45251539311d20bdd62481dea9a03dea2d30057390df9b5,True,False,False,0.0,True,5.75,0.08695652173913043,0.2608695652173913,0.5652173913043478,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh055,1,9cfee2dadaed8c1ae5dc28a9d48baa932d9732b8eccd425d4969390fe7a97796,True,True,True,1.0,True,7.8,0.3076923076923077,0.1282051282051282,0.38461538461538464,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh055,2,1f06d392144e1cb711ac318e24d31b0d167076f09595aadf9bbc78525842ec6d,True,True,True,1.0,True,3.8,0.21052631578947367,0.3157894736842105,0.5263157894736842,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh055,3,083623c9d7c8e1101252d3566bf9fb3c8a34362a6f70b456a9bbd4258030b3bb,True,True,True,1.0,True,4.8,0.20833333333333334,0.25,0.5416666666666666,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh068,1,7389c0479290a81007184807d32cc9ce7187f82f0fef71bd5fbf25d580fe9ac0,False,False,False,0.0,False,8.0,0.075,0.375,0.65,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh068,2,f55b694657415559ab58a58f59479d3b140d4dadb33a47f651482a87361d92c5,False,False,False,0.0,False,6.8,0.058823529411764705,0.3235294117647059,0.6764705882352942,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh068,3,d5d3f3845fde55d685d8538a25ea6fc01155e4e7b967ef7817c0fb194a0c5c6c,False,False,False,0.0,False,8.6,0.13953488372093023,0.27906976744186046,0.5348837209302325,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh075,1,7bea34eff3bd9c73b8963651d6cef5f5a786e36f4845b142040aa661c9fcb301,True,False,False,0.0,True,7.0,0.14285714285714285,0.5142857142857142,0.6,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh075,2,a04d783f45d1bc4b271b9055ac3452db60bac25fb5b74caf41581189059cfdfa,True,False,False,0.0,True,7.4,0.16216216216216217,0.5135135135135135,0.5945945945945946,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A14,mxh075,3,34cdc345c8ea8e4f58b18fe9caf58f5d97ed185a0a1bc6a591f9bcb6f789ef98,True,False,False,0.0,True,6.6,0.15151515151515152,0.48484848484848486,0.5757575757575758,False,False,False,ab_gold_tree_hash,downstream:A-raw:A14,0,0,0,
A15,mb11_pancoast,1,72354bebab93d8ebeef3f4d22e05823ae561db25a83750f24039d7716abaf35e,True,False,False,0.0,True,5.25,0.19047619047619047,0.47619047619047616,0.38095238095238093,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb11_pancoast,2,2e7c0e68bcccd1b562274bfe099579e95ddd0dedf3d6c1bd554b468d6d4f589d,True,False,False,0.0,True,4.5,0.16666666666666666,0.3888888888888889,0.3888888888888889,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb11_pancoast,3,e5a65c13128b0f561781625f275297c86b74e7474937a4ae2854aa5a01e9603e,True,False,False,0.0,True,5.5,0.2727272727272727,0.45454545454545453,0.36363636363636365,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb34_leukemoid,1,bad862dc996bb858e1133a40a3b5de874fd2f12e8ec58f2e0ebdc44ace807960,True,True,True,1.0,True,8.833333333333334,0.2830188679245283,0.2830188679245283,0.41509433962264153,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb34_leukemoid,2,d1565db47952a6b2812a88a433c9143db97d8a1b74fd3014c637130cab32c678,True,True,True,1.0,True,6.5,0.23076923076923078,0.48717948717948717,0.5128205128205128,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb34_leukemoid,3,6d51d3cc9741751968c8483e1378a4d49477ca66ad722fd47c5f9cca12536755,True,True,True,1.0,True,7.333333333333333,0.13636363636363635,0.5454545454545454,0.5,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb55_glucagonoma,1,ba8abc8fd90c037fc3d6d4bb79ef7013d8989abd2a2692f24717f1348839f8e7,True,True,True,1.0,True,5.4,0.2222222222222222,0.37037037037037035,0.2962962962962963,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb55_glucagonoma,2,115585c0166d118d4154656fffb64dc3d6359c4f7f33e3a73d3575c357cca60a,True,False,False,0.0,True,4.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb55_glucagonoma,3,39c81e6efab689f1744717885869945230ac59022dd77051ee855d6666a6d343,True,False,False,0.0,True,6.2,0.3225806451612903,0.3870967741935484,0.25806451612903225,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb57_kartagener,1,7474d340f509614be282c1d178279928aad1309ee7426730f0b9d6643c39014c,True,False,False,0.0,True,4.8,0.08333333333333333,0.625,0.5833333333333334,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb57_kartagener,2,7694f78181abee444b5b5521af55ef499af271e0239b85c380ef4749afb79a83,True,False,False,0.0,True,5.4,0.14814814814814814,0.5185185185185185,0.5925925925925926,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb57_kartagener,3,b10e89c767ba955474cbc0fa4898d1865b1b1ac80e23eed4dbdc4c327131bee2,True,True,True,1.0,True,5.0,0.04,0.56,0.72,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb65_cml,1,d19f1372eb01b0cd76a2e2724176cf1a0bd2ac25ce36a1a7e9cba29e0774e592,True,False,False,0.0,True,4.8,0.20833333333333334,0.4583333333333333,0.5416666666666666,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb65_cml,2,3aeeb9e584833aaf9f0da85174f42dd36dd907a190ee837bc3de7057afd8ea15,True,False,False,0.0,True,4.8,0.25,0.4166666666666667,0.5,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb65_cml,3,04b178ad93384deb6d52d642d81eed246b4bf5b0229f0bf77487b053ad97723e,True,False,False,0.0,True,4.6,0.2608695652173913,0.43478260869565216,0.5217391304347826,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb66_peliosis,1,a2d138f6694ae40f57ab562bb5d0e51172dc80260b5234e92e22e6b462330cb9,False,False,False,0.0,False,5.0,0.12,0.56,0.52,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb66_peliosis,2,5279238a1a7e5c01ed9784999547ea6eda1845591820f5bf8952c75ef9a00219,False,False,False,0.0,False,4.2,0.047619047619047616,0.5714285714285714,0.5714285714285714,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
A15,mb66_peliosis,3,a3b1fdbf96353e99862f79ab44c8d0793732961e696da83cd5f91f9e638e8447,False,False,False,0.0,False,5.0,0.2,0.4,0.44,False,False,False,ab_gold_tree_hash,downstream:A-raw:A15,0,0,0,
