case_key,family,arm,success,gold_exposure_hit,gold_top1,champion_label,runner_up_label,margin,requested_object,candidate_n,relation_n,relation_typing_success,cache_hit,error
DA_d2_seq100/207,DA,bounded_inheritance,True,False,False,Ocular cicatricial pemphigoid,Cicatricial Pemphigoid,high,disease,5,1,True,False,
DA_d2_seq100/211,DA,exact_control,True,False,False,Brown Tumor,Osteitis Fibrosa Cystica,high,disease,4,0,True,False,
DA_d2_seq100/211,DA,generic_non_equivalence,True,False,False,Primary Hyperparathyroidism,Hyperparathyroidism,high,disease,4,1,True,False,
DA_d2_seq100/211,DA,directional_relation,True,False,False,Brown Tumor,Osteitis Fibrosa Cystica,medium,manifestation,4,1,True,False,
DA_d2_seq100/211,DA,bounded_inheritance,True,False,False,Brown Tumor,Osteitis Fibrosa Cystica,medium,complication,4,1,True,False,
DA_d2_seq100/214,DA,exact_control,True,False,False,Cystoid Macular Edema (CME) Secondary to Retinal Vein Occlusion,Niacin-induced Maculopathy,medium,disease,4,0,True,False,
DA_d2_seq100/214,DA,generic_non_equivalence,True,False,False,Cystoid Macular Edema (CME) Secondary to Retinal Vein Occlusion,Cystoid Macular Edema,high,disease,4,1,True,False,
DA_d2_seq100/214,DA,directional_relation,True,False,False,Cystoid Macular Edema (CME) Secondary to Retinal Vein Occlusion,Cystoid Macular Edema,high,disease,4,1,True,False,
DA_d2_seq100/214,DA,bounded_inheritance,True,False,False,Cystoid Macular Edema (CME) Secondary to Retinal Vein Occlusion,Cystoid Macular Edema,high,disease,4,1,True,False,
DA_d2_seq100/219,DA,exact_control,True,False,False,Nevoid Basal Cell Carcinoma Syndrome (Gorlin Syndrome),Nevoid basal cell carcinoma syndrome,low,disease,5,0,True,False,
DA_d2_seq100/219,DA,generic_non_equivalence,True,False,False,Nevoid Basal Cell Carcinoma Syndrome (Gorlin Syndrome),Nevoid basal cell carcinoma syndrome,low,disease,5,4,True,False,
DA_d2_seq100/219,DA,directional_relation,True,False,False,Nevoid Basal Cell Carcinoma Syndrome (Gorlin Syndrome),Nevoid basal cell carcinoma syndrome,high,disease,5,4,True,False,
DA_d2_seq100/219,DA,bounded_inheritance,True,False,False,Nevoid basal cell carcinoma syndrome,Nevoid Basal Cell Carcinoma Syndrome (Gorlin Syndrome),medium,disease,5,4,True,False,
DA_d2_seq100/220,DA,exact_control,True,False,False,"Extranodal NK/T-cell lymphoma, nasal type",Extranodal NK/T-cell lymphoma,medium,disease,3,0,True,False,
DA_d2_seq100/220,DA,generic_non_equivalence,True,False,False,"Extranodal NK/T-cell lymphoma, nasal type",Extranodal NK/T-cell lymphoma,medium,disease,3,1,True,False,
DA_d2_seq100/220,DA,directional_relation,True,False,False,"Extranodal NK/T-cell lymphoma, nasal type",Extranodal NK/T-cell lymphoma,low,disease,3,1,True,False,
DA_d2_seq100/220,DA,bounded_inheritance,True,False,False,"Extranodal NK/T-cell lymphoma, nasal type",Extranodal NK/T-cell lymphoma,high,disease,3,1,True,False,
DA_d2_seq100/225,DA,exact_control,True,False,False,Diffuse large B-cell lymphoma,"Primary cutaneous diffuse large B-cell lymphoma, leg type",high,disease,5,0,True,False,
DA_d2_seq100/225,DA,generic_non_equivalence,True,False,False,Diffuse large B-cell lymphoma,"Primary cutaneous diffuse large B-cell lymphoma, leg type",medium,disease,5,2,True,False,
DA_d2_seq100/225,DA,directional_relation,True,False,False,Diffuse large B-cell lymphoma,"Primary cutaneous diffuse large B-cell lymphoma, leg type",high,disease,5,2,True,False,
DA_d2_seq100/225,DA,bounded_inheritance,True,False,False,Diffuse large B-cell lymphoma,"Primary cutaneous diffuse large B-cell lymphoma, leg type",medium,disease,5,2,True,False,
DA_d2_seq100/227,DA,exact_control,True,False,False,Multiple myeloma-associated amyloidosis,Amyloidosis,high,disease,5,0,True,False,
DA_d2_seq100/227,DA,generic_non_equivalence,True,False,False,Multiple myeloma-associated amyloidosis,Amyloidosis,high,disease,5,2,True,False,
DA_d2_seq100/227,DA,directional_relation,True,False,False,Multiple myeloma-associated amyloidosis,Amyloidosis,high,disease,5,1,True,False,
DA_d2_seq100/227,DA,bounded_inheritance,True,False,False,Multiple myeloma-associated amyloidosis,Amyloidosis,high,disease,5,1,True,False,
DA_d2_seq100/228,DA,exact_control,True,False,False,Primary Systemic Amyloidosis,Amyloidosis cutis,medium,disease,4,0,True,False,
DA_d2_seq100/228,DA,generic_non_equivalence,True,False,False,Primary Systemic Amyloidosis,Amyloidosis,medium,disease,4,4,True,False,
DA_d2_seq100/228,DA,directional_relation,True,False,False,Primary Systemic Amyloidosis,Amyloidosis,high,disease,4,5,True,False,
DA_d2_seq100/228,DA,bounded_inheritance,True,False,False,Primary Systemic Amyloidosis,Amyloidosis,medium,disease,4,5,True,False,
DA_d2_seq100/233,DA,exact_control,True,False,False,Langerhans cell histiocytosis,Histiocytosis,high,disease,2,0,True,False,
DA_d2_seq100/233,DA,generic_non_equivalence,True,False,False,Langerhans cell histiocytosis,Histiocytosis,high,disease,2,2,True,False,
DA_d2_seq100/233,DA,directional_relation,True,False,False,Langerhans cell histiocytosis,Histiocytosis,high,disease,2,2,True,False,
DA_d2_seq100/233,DA,bounded_inheritance,True,False,False,Langerhans cell histiocytosis,Histiocytosis,high,disease,2,2,True,False,
DA_d2_seq100/237,DA,exact_control,True,False,False,Primary hyperhidrosis,Focal hyperhidrosis,medium,disease,5,0,True,False,
DA_d2_seq100/237,DA,generic_non_equivalence,True,False,False,Primary hyperhidrosis,Focal hyperhidrosis,medium,disease,5,9,True,False,
DA_d2_seq100/237,DA,directional_relation,True,False,False,Primary hyperhidrosis,Focal hyperhidrosis,high,disease,5,9,True,False,
DA_d2_seq100/237,DA,bounded_inheritance,True,False,False,Primary hyperhidrosis,Focal hyperhidrosis,low,disease,5,9,True,False,
DA_d2_seq100/241,DA,exact_control,True,False,False,Streptococcal endophthalmitis,Endophthalmitis,high,disease,2,0,True,False,
DA_d2_seq100/241,DA,generic_non_equivalence,True,False,False,Streptococcal endophthalmitis,Endophthalmitis,high,disease,2,2,True,False,
DA_d2_seq100/241,DA,directional_relation,True,False,False,Streptococcal endophthalmitis,Endophthalmitis,high,disease,2,3,True,False,
DA_d2_seq100/241,DA,bounded_inheritance,True,False,False,Streptococcal endophthalmitis,Endophthalmitis,high,disease,2,3,True,False,
DA_d2_seq100/3,DA,exact_control,True,False,False,Cerebral cavernous malformations,Cerebral cavernous malformation,high,disease,6,0,True,False,
DA_d2_seq100/3,DA,generic_non_equivalence,True,False,False,Cerebral cavernous malformations,Cerebral cavernous malformation,low,disease,6,2,True,False,
DA_d2_seq100/3,DA,directional_relation,True,False,False,Cerebral cavernous malformations,Cerebral cavernous malformation,high,disease,6,2,True,False,
DA_d2_seq100/3,DA,bounded_inheritance,True,False,False,Cerebral cavernous malformations,Cerebral cavernous malformation,high,disease,6,2,True,False,
DA_d2_seq100/36,DA,exact_control,True,False,False,Cutaneous Cryptococcosis,Cryptococcosis,high,disease,4,0,True,False,
DA_d2_seq100/36,DA,generic_non_equivalence,True,False,False,Cutaneous Cryptococcosis,Cryptococcosis,high,disease,4,2,True,False,
DA_d2_seq100/36,DA,directional_relation,True,False,False,Cutaneous Cryptococcosis,Cryptococcosis,high,disease,4,2,True,False,
DA_d2_seq100/36,DA,bounded_inheritance,True,False,False,Cutaneous Cryptococcosis,Cryptococcosis,high,disease,4,2,True,False,
DA_d2_seq100/4,DA,exact_control,True,False,False,Hemangioma,Angioma,medium,disease,6,0,True,False,
DA_d2_seq100/4,DA,generic_non_equivalence,True,False,False,Hemangioma,Angioma,low,disease,6,1,True,False,
DA_d2_seq100/4,DA,directional_relation,True,False,False,Angioma,Hemangioma,medium,disease,6,1,True,False,
DA_d2_seq100/4,DA,bounded_inheritance,True,False,False,Angioma,Hemangioma,high,disease,6,1,True,False,
DA_d2_seq100/45,DA,exact_control,True,False,False,Ipilimumab-induced dermatomyositis,Dermatomyositis,high,disease,5,0,True,False,
DA_d2_seq100/45,DA,generic_non_equivalence,True,False,False,Ipilimumab-induced dermatomyositis,Dermatomyositis,high,disease,5,1,True,False,
DA_d2_seq100/45,DA,directional_relation,True,False,False,Ipilimumab-induced dermatomyositis,Dermatomyositis,high,disease,5,1,True,False,
DA_d2_seq100/45,DA,bounded_inheritance,True,False,False,Ipilimumab-induced dermatomyositis,Dermatomyositis,high,disease,5,1,True,False,
DA_d2_seq100/57,DA,exact_control,True,False,False,Immune-related adverse event (irAE) of immunotherapy,Drug-induced eosinophilic dermatitis,medium,disease,6,0,True,False,
DA_d2_seq100/57,DA,generic_non_equivalence,True,False,False,Immune-related adverse event (irAE) of immunotherapy,Pembrolizumab-induced rash,medium,disease,6,1,True,False,
DA_d2_seq100/57,DA,directional_relation,True,False,False,Drug-induced eosinophilic dermatitis,Eosinophilic dermatitis,medium,disease,6,1,True,False,
DA_d2_seq100/57,DA,bounded_inheritance,True,False,False,Drug-induced eosinophilic dermatitis,Eosinophilic dermatitis,medium,disease,6,1,True,False,
DA_d2_seq100/59,DA,exact_control,True,False,False,Anastrozole-induced uveitis,Anastrozole-Associated Cystoid Macular Edema,medium,disease,6,0,True,False,
DA_d2_seq100/59,DA,generic_non_equivalence,True,False,False,Anastrozole-induced uveitis,Uveitis,medium,disease,6,2,True,False,
DA_d2_seq100/59,DA,directional_relation,True,False,False,Anastrozole-induced uveitis,Uveitis,high,disease,6,2,True,False,
DA_d2_seq100/59,DA,bounded_inheritance,True,False,False,Anastrozole-induced uveitis,Uveitis,medium,disease,6,2,True,False,
DA_d2_seq100/63,DA,exact_control,True,False,False,Primary hyperoxaluria type 1,Primary Hyperoxaluria,medium,disease,4,0,True,False,
DA_d2_seq100/63,DA,generic_non_equivalence,True,False,False,Primary Hyperoxaluria,Primary hyperoxaluria type 1,high,disease,4,1,True,False,
DA_d2_seq100/63,DA,directional_relation,True,False,False,Morning Glory Syndrome,Retinal Detachment,medium,disease,4,1,True,False,
DA_d2_seq100/63,DA,bounded_inheritance,True,False,False,Primary Hyperoxaluria,Primary hyperoxaluria type 1,high,disease,4,1,True,False,
DA_d2_seq100/76,DA,exact_control,True,False,False,Facial nerve schwannoma,Chondrosarcoma,medium,disease,4,0,True,False,
DA_d2_seq100/76,DA,generic_non_equivalence,True,False,False,Chondrosarcoma,Facial nerve schwannoma,medium,disease,4,2,True,False,
DA_d2_seq100/76,DA,directional_relation,True,False,False,Chondrosarcoma,Facial nerve schwannoma,high,disease,4,2,True,False,
DA_d2_seq100/76,DA,bounded_inheritance,True,False,False,Chondrosarcoma,Facial nerve schwannoma,high,disease,4,2,True,False,
DA_d2_seq100/87,DA,exact_control,True,False,False,Acute Pericarditis,Pericarditis,high,disease,4,0,True,False,
DA_d2_seq100/87,DA,generic_non_equivalence,True,False,False,Acute Pericarditis,Pericarditis,high,disease,4,1,True,False,
DA_d2_seq100/87,DA,directional_relation,True,False,False,Acute Pericarditis,Pericarditis,high,disease,4,1,True,False,
DA_d2_seq100/87,DA,bounded_inheritance,True,False,False,Acute Pericarditis,Myocarditis,medium,disease,4,1,True,False,
DA_d2_seq100/90,DA,exact_control,True,True,False,Malignant Melanoma of the Caruncle,Caruncular Melanoma,low,disease,5,0,True,False,
DA_d2_seq100/90,DA,generic_non_equivalence,True,True,False,Malignant Melanoma of the Caruncle,Caruncular Melanoma,high,disease,5,2,True,False,
DA_d2_seq100/90,DA,directional_relation,True,True,False,Malignant Melanoma of the Caruncle,Caruncular Melanoma,high,disease,5,2,True,False,
DA_d2_seq100/90,DA,bounded_inheritance,True,True,False,Malignant Melanoma of the Caruncle,Caruncular Melanoma,high,disease,5,2,True,False,
DA_d2_seq100/97,DA,exact_control,True,False,False,Juvenile Dermatomyositis,Dermatomyositis,high,disease,5,0,False,False,
DA_d2_seq100/97,DA,generic_non_equivalence,True,False,False,Juvenile Dermatomyositis,Dermatomyositis,high,disease,5,2,False,False,
DA_d2_seq100/97,DA,directional_relation,True,False,False,Juvenile Dermatomyositis,Dermatomyositis,medium,disease,5,2,False,False,
DA_d2_seq100/97,DA,bounded_inheritance,True,False,False,Juvenile Dermatomyositis,Dermatomyositis,high,disease,5,2,False,False,
DA_d2_seq100/99,DA,exact_control,True,True,True,Epidermolysis Bullosa Pruriginosa,Dystrophic Epidermolysis Bullosa,high,subtype,5,0,True,False,
DA_d2_seq100/99,DA,generic_non_equivalence,True,True,True,Epidermolysis Bullosa Pruriginosa,Dystrophic Epidermolysis Bullosa,high,disease,5,7,True,False,
DA_d2_seq100/99,DA,directional_relation,True,True,True,Epidermolysis Bullosa Pruriginosa,Dystrophic Epidermolysis Bullosa,medium,disease,5,7,True,False,
DA_d2_seq100/99,DA,bounded_inheritance,True,True,True,Epidermolysis Bullosa Pruriginosa,Dystrophic Epidermolysis Bullosa,high,disease,5,7,True,False,
MCR_seq200b/258,MCR,exact_control,True,False,False,Miliary tuberculosis,Tuberculosis,high,disease,6,0,True,False,
MCR_seq200b/258,MCR,generic_non_equivalence,True,False,False,Miliary tuberculosis,Tuberculosis,high,disease,6,2,True,False,
MCR_seq200b/258,MCR,directional_relation,True,False,False,Miliary tuberculosis,Tuberculosis,high,disease,6,2,True,False,
MCR_seq200b/258,MCR,bounded_inheritance,True,False,False,Miliary tuberculosis,Tuberculosis,high,disease,6,2,True,False,
MCR_seq200b/261,MCR,exact_control,True,False,False,Etanercept-induced interstitial lung disease,Etanercept-induced pulmonary fibrosis,medium,disease,6,0,True,False,
MCR_seq200b/261,MCR,generic_non_equivalence,True,False,False,Etanercept-induced interstitial lung disease,Interstitial lung disease,high,disease,6,1,True,False,
MCR_seq200b/261,MCR,directional_relation,True,False,False,Etanercept-induced interstitial lung disease,Interstitial lung disease,high,disease,6,1,True,False,
MCR_seq200b/261,MCR,bounded_inheritance,True,False,False,Etanercept-induced interstitial lung disease,Interstitial lung disease,medium,disease,6,1,True,False,
MCR_seq200b/264,MCR,exact_control,True,False,False,Mucinous cystadenocarcinoma,Ovarian cystadenocarcinoma,medium,disease,6,0,True,False,
MCR_seq200b/264,MCR,generic_non_equivalence,True,False,False,Mucinous cystadenocarcinoma,Ovarian cystadenocarcinoma,medium,disease,6,0,True,True,
MCR_seq200b/264,MCR,directional_relation,True,False,False,Mucinous cystadenocarcinoma,Ovarian cystadenocarcinoma,medium,disease,6,0,True,True,
MCR_seq200b/264,MCR,bounded_inheritance,True,False,False,Mucinous cystadenocarcinoma,Ovarian cystadenocarcinoma,medium,disease,6,0,True,True,
MCR_seq200b/276,MCR,exact_control,True,False,False,Colorectal intussusception,Colorectal polyp or mass,high,disease,6,0,True,False,
MCR_seq200b/276,MCR,generic_non_equivalence,True,False,False,Colorectal intussusception,Colorectal polyp or mass,high,disease,6,0,True,True,
MCR_seq200b/276,MCR,directional_relation,True,False,False,Colorectal intussusception,Colorectal polyp or mass,high,disease,6,0,True,True,
MCR_seq200b/276,MCR,bounded_inheritance,True,False,False,Colorectal intussusception,Colorectal polyp or mass,high,disease,6,0,True,True,
MCR_seq200b/277,MCR,exact_control,True,False,False,Renal Cell Carcinoma,Clear Cell Renal Cell Carcinoma,high,disease,5,0,True,False,
MCR_seq200b/277,MCR,generic_non_equivalence,True,False,False,Renal Cell Carcinoma,Clear Cell Renal Cell Carcinoma,medium,disease,5,1,True,False,
MCR_seq200b/277,MCR,directional_relation,True,False,False,Renal Cell Carcinoma,Clear Cell Renal Cell Carcinoma,medium,disease,5,1,True,False,
MCR_seq200b/277,MCR,bounded_inheritance,True,False,False,Renal Cell Carcinoma,Clear Cell Renal Cell Carcinoma,medium,disease,5,1,True,False,
MCR_seq200b/283,MCR,exact_control,True,True,True,Dermoid cyst,Epidermoid cyst,high,disease,3,0,True,False,
MCR_seq200b/283,MCR,generic_non_equivalence,True,True,True,Dermoid cyst,Epidermoid cyst,high,disease,3,2,True,False,
MCR_seq200b/283,MCR,directional_relation,True,True,True,Dermoid cyst,Epidermoid cyst,high,disease,3,4,True,False,
MCR_seq200b/283,MCR,bounded_inheritance,True,True,True,Dermoid cyst,Epidermoid cyst,medium,disease,3,4,True,False,
MCR_seq200b/284,MCR,exact_control,True,False,False,Gastric lipoma,Lipoma,high,disease,3,0,True,False,
MCR_seq200b/284,MCR,generic_non_equivalence,True,False,False,Gastric lipoma,Lipoma,medium,disease,3,2,True,False,
MCR_seq200b/284,MCR,directional_relation,True,False,False,Gastric lipoma,Lipoma,high,disease,3,2,True,False,
MCR_seq200b/284,MCR,bounded_inheritance,True,False,False,Gastric lipoma,Lipoma,high,disease,3,2,True,False,
MCR_seq200b/291,MCR,exact_control,True,False,False,Zinc deficiency,Psoriasis,medium,disease,4,0,True,False,
MCR_seq200b/291,MCR,generic_non_equivalence,True,False,False,Zinc deficiency,Psoriasis,medium,disease,4,1,True,False,
MCR_seq200b/291,MCR,directional_relation,True,False,False,Psoriasis,Zinc deficiency,medium,disease,4,1,True,False,
MCR_seq200b/291,MCR,bounded_inheritance,True,False,False,Psoriasis,Zinc deficiency,high,disease,4,1,True,False,
MCR_seq200b/292,MCR,exact_control,True,False,False,Anaplastic large cell lymphoma,Hodgkin lymphoma,high,disease,4,0,True,False,
MCR_seq200b/292,MCR,generic_non_equivalence,True,False,False,Anaplastic large cell lymphoma,Non-Hodgkin lymphoma,high,disease,4,2,True,False,
MCR_seq200b/292,MCR,directional_relation,True,False,False,Anaplastic large cell lymphoma,Non-Hodgkin lymphoma,high,disease,4,2,True,False,
MCR_seq200b/292,MCR,bounded_inheritance,True,False,False,Anaplastic large cell lymphoma,Hodgkin lymphoma,high,disease,4,2,True,False,
MCR_seq200b/298,MCR,exact_control,True,True,False,Squamous cell carcinoma of the oropharynx,Squamous cell carcinoma,medium,disease,5,0,True,False,
MCR_seq200b/298,MCR,generic_non_equivalence,True,True,False,Squamous cell carcinoma of the oropharynx,Squamous cell carcinoma,medium,disease,5,1,True,False,
MCR_seq200b/298,MCR,directional_relation,True,True,False,Squamous cell carcinoma of the oropharynx,Squamous cell carcinoma,high,disease,5,1,True,False,
MCR_seq200b/298,MCR,bounded_inheritance,True,True,False,Squamous cell carcinoma of the oropharynx,Squamous cell carcinoma,medium,disease,5,1,True,False,
MCR_seq200b/307,MCR,exact_control,True,False,False,Incarcerated Inguinal Hernia,Incercerated Inguinal Hernia,high,disease,3,0,True,False,
MCR_seq200b/307,MCR,generic_non_equivalence,True,False,False,Incarcerated Inguinal Hernia,Inguinal Hernia,high,disease,3,5,True,False,
MCR_seq200b/307,MCR,directional_relation,True,False,False,Incarcerated Inguinal Hernia,Inguinal Hernia,high,disease,3,4,True,False,
MCR_seq200b/307,MCR,bounded_inheritance,True,False,False,Incarcerated Inguinal Hernia,Incercerated Inguinal Hernia,high,disease,3,4,True,False,
MCR_seq200b/310,MCR,exact_control,True,False,False,Metastatic extraskeletal myxoid chondrosarcoma,Extraskeletal myxoid chondrosarcoma metastasis,high,disease,6,0,True,False,
MCR_seq200b/310,MCR,generic_non_equivalence,True,False,False,Metastatic extraskeletal myxoid chondrosarcoma,Extraskeletal myxoid chondrosarcoma metastasis,high,disease,6,7,True,False,
MCR_seq200b/310,MCR,directional_relation,True,False,False,Extraskeletal myxoid chondrosarcoma metastasis,Metastatic extraskeletal myxoid chondrosarcoma,high,disease,6,8,True,False,
MCR_seq200b/310,MCR,bounded_inheritance,True,False,False,Metastatic extraskeletal myxoid chondrosarcoma,Extraskeletal myxoid chondrosarcoma metastasis,high,disease,6,8,True,False,
MCR_seq200b/312,MCR,exact_control,True,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN) of the Bile Duct,Biliary mucinous cystic neoplasm,medium,disease,6,0,True,False,
MCR_seq200b/312,MCR,generic_non_equivalence,True,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN) of the Bile Duct,Biliary Cystadenoma,high,disease,6,4,True,False,
MCR_seq200b/312,MCR,directional_relation,True,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN) of the Bile Duct,Biliary mucinous cystic neoplasm,high,disease,6,5,True,False,
MCR_seq200b/312,MCR,bounded_inheritance,True,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN) of the Bile Duct,Intraductal papillary mucinous neoplasm,high,disease,6,5,True,False,
MCR_seq200b/319,MCR,exact_control,True,False,False,Adverse Local Tissue Reaction (ALTR),Adverse local tissue reaction (ALTR) associated with metal-on-metal hip arthroplasty,medium,disease,6,0,True,False,
MCR_seq200b/319,MCR,generic_non_equivalence,True,False,False,Adverse Local Tissue Reaction (ALTR),Adverse local tissue reaction (ALTR) associated with metal-on-metal hip arthroplasty,high,disease,6,1,True,False,
MCR_seq200b/319,MCR,directional_relation,True,False,False,Adverse Local Tissue Reaction (ALTR),Adverse local tissue reaction (ALTR) associated with metal-on-metal hip arthroplasty,medium,disease,6,1,True,False,
MCR_seq200b/319,MCR,bounded_inheritance,True,False,False,Adverse Local Tissue Reaction (ALTR),,medium,disease,6,1,True,False,
MCR_seq200b/322,MCR,exact_control,True,True,False,Factitious disorder imposed on self,Factitious Disorder,high,disease,6,0,True,False,
MCR_seq200b/322,MCR,generic_non_equivalence,True,True,False,Factitious disorder imposed on self,Factitious Disorder,high,disease,6,1,True,False,
MCR_seq200b/322,MCR,directional_relation,True,True,False,Factitious disorder imposed on self,Factitious Disorder,high,disease,6,1,True,False,
MCR_seq200b/322,MCR,bounded_inheritance,True,True,False,Factitious disorder imposed on self,Factitious Disorder,high,disease,6,1,True,False,
MCR_seq200b/323,MCR,exact_control,True,False,False,Lymphoma,Cervical cancer recurrence,medium,disease,6,0,True,False,
MCR_seq200b/323,MCR,generic_non_equivalence,True,False,False,Cervical cancer recurrence,Primary vaginal cancer,high,disease,6,1,True,False,
MCR_seq200b/323,MCR,directional_relation,True,False,False,Primary vaginal cancer,Vaginal cancer,medium,disease,6,1,True,False,
MCR_seq200b/323,MCR,bounded_inheritance,True,False,False,Primary vaginal cancer,Cervical cancer recurrence,medium,disease,6,1,True,False,
MCR_seq200b/326,MCR,exact_control,True,True,True,Brucellosis,Spinal epidural abscess,medium,disease,6,0,True,False,
MCR_seq200b/326,MCR,generic_non_equivalence,True,True,True,Brucellosis,Spinal epidural abscess,high,disease,6,2,True,False,
MCR_seq200b/326,MCR,directional_relation,True,True,True,Brucellosis,Spinal epidural abscess,high,disease,6,2,True,False,
MCR_seq200b/326,MCR,bounded_inheritance,True,True,False,Spinal epidural abscess,Epidural abscess,high,disease,6,2,True,False,
MCR_seq200b/338,MCR,exact_control,True,False,False,Retroperitoneal lymphangioma,Lymphangioma,high,disease,5,0,True,False,
MCR_seq200b/338,MCR,generic_non_equivalence,True,False,False,Retroperitoneal lymphangioma,Lymphangioma,high,disease,5,1,True,False,
MCR_seq200b/338,MCR,directional_relation,True,False,False,Retroperitoneal lymphangioma,Lymphangioma,high,disease,5,1,True,False,
MCR_seq200b/338,MCR,bounded_inheritance,True,False,False,Retroperitoneal lymphangioma,Lymphangioma,high,disease,5,1,True,False,
MCR_seq200b/342,MCR,exact_control,True,False,False,Chronic intestinal pseudo-obstruction,Intestinal pseudo-obstruction,high,disease,6,0,True,False,
MCR_seq200b/342,MCR,generic_non_equivalence,True,False,False,Chronic intestinal pseudo-obstruction,Intestinal pseudo-obstruction,medium,disease,6,1,True,False,
MCR_seq200b/342,MCR,directional_relation,True,False,False,Chronic intestinal pseudo-obstruction,Intestinal pseudo-obstruction,high,disease,6,1,True,False,
MCR_seq200b/342,MCR,bounded_inheritance,True,False,False,Chronic intestinal pseudo-obstruction,Intestinal pseudo-obstruction,high,disease,6,1,True,False,
MCR_seq200b/345,MCR,exact_control,True,True,True,Hereditary hypophosphatemic rickets with hypercalciuria,Hypophosphatemic rickets,medium,disease,5,0,True,False,
MCR_seq200b/345,MCR,generic_non_equivalence,True,True,True,Hereditary hypophosphatemic rickets with hypercalciuria,Hypophosphatemic rickets,high,disease,5,1,True,False,
MCR_seq200b/345,MCR,directional_relation,True,True,True,Hereditary hypophosphatemic rickets with hypercalciuria,Hypophosphatemic rickets,high,disease,5,1,True,False,
MCR_seq200b/345,MCR,bounded_inheritance,True,True,False,Hypophosphatemic rickets,Hereditary hypophosphatemic rickets with hypercalciuria,medium,disease,5,1,True,False,
MCR_seq200b/348,MCR,exact_control,True,True,True,Complex odontoma,Calcifying epithelial odontogenic tumor,high,disease,6,0,True,False,
MCR_seq200b/348,MCR,generic_non_equivalence,True,True,True,Complex odontoma,Calcifying epithelial odontogenic tumor,high,disease,6,1,True,False,
MCR_seq200b/348,MCR,directional_relation,True,True,False,Calcifying epithelial odontogenic tumor,Complex odontoma,medium,disease,6,1,True,False,
MCR_seq200b/348,MCR,bounded_inheritance,True,True,True,Complex odontoma,Calcifying epithelial odontogenic tumor,high,disease,6,1,True,False,
MCR_seq200b/352,MCR,exact_control,True,False,False,Metastatic squamous cell carcinoma,Squamous cell carcinoma,medium,disease,6,0,True,False,
MCR_seq200b/352,MCR,generic_non_equivalence,True,False,False,Metastatic squamous cell carcinoma,Squamous cell carcinoma,high,disease,6,1,True,False,
MCR_seq200b/352,MCR,directional_relation,True,False,False,Dermatofibrosarcoma protuberans,Metastatic squamous cell carcinoma,high,disease,6,1,True,False,
MCR_seq200b/352,MCR,bounded_inheritance,True,False,False,Metastatic squamous cell carcinoma,Squamous cell carcinoma,medium,disease,6,1,True,False,
MCR_seq200b/357,MCR,exact_control,True,False,False,Choroidal melanoma metastasis to the orbit,Choroidal melanoma metastasis,high,disease,6,0,True,False,
MCR_seq200b/357,MCR,generic_non_equivalence,True,False,False,Choroidal melanoma metastasis to the orbit,Choroidal melanoma metastasis,high,disease,6,2,True,False,
MCR_seq200b/357,MCR,directional_relation,True,False,False,Choroidal melanoma metastasis to the orbit,Choroidal melanoma metastasis,high,disease,6,2,True,False,
MCR_seq200b/357,MCR,bounded_inheritance,True,False,False,Choroidal melanoma metastasis to the orbit,Choroidal melanoma metastasis,high,disease,6,2,True,False,
MCR_seq200b/358,MCR,exact_control,True,False,False,Tenosynovial Giant Cell Tumor,Tenosynovitis,high,disease,6,0,True,False,
MCR_seq200b/358,MCR,generic_non_equivalence,True,False,False,Tenosynovitis,Tenosynovial Giant Cell Tumor,medium,disease,6,1,True,False,
MCR_seq200b/358,MCR,directional_relation,True,False,False,Tenosynovial Giant Cell Tumor,Giant Cell Tumor of the Tendon Sheath,low,disease,6,1,True,False,
MCR_seq200b/358,MCR,bounded_inheritance,True,False,False,Tenosynovial Giant Cell Tumor,Giant Cell Tumor of the Tendon Sheath,high,disease,6,1,True,False,
MCR_seq200b/362,MCR,exact_control,True,False,False,Tuberculous osteomyelitis,Chronic osteomyelitis due to Mycobacterium tuberculosis,medium,disease,6,0,True,False,
MCR_seq200b/362,MCR,generic_non_equivalence,True,False,False,Tuberculous osteomyelitis,Chronic osteomyelitis due to Mycobacterium tuberculosis,low,disease,6,8,True,False,
MCR_seq200b/362,MCR,directional_relation,True,False,False,Tuberculous osteomyelitis,Chronic osteomyelitis due to Mycobacterium tuberculosis,high,disease,6,9,True,False,
MCR_seq200b/362,MCR,bounded_inheritance,True,False,False,Tuberculous osteomyelitis,Chronic osteomyelitis due to Mycobacterium tuberculosis,low,disease,6,9,True,False,
MCR_seq200b/364,MCR,exact_control,True,False,False,Nephrotic Syndrome,Minimal change disease,high,composite,6,0,True,False,
MCR_seq200b/364,MCR,generic_non_equivalence,True,False,False,Nephrotic Syndrome,Minimal change disease,high,composite,6,1,True,False,
MCR_seq200b/364,MCR,directional_relation,True,False,False,Minimal change disease,Nephrotic Syndrome,medium,disease,6,1,True,False,
MCR_seq200b/364,MCR,bounded_inheritance,True,False,False,Nephrotic Syndrome,Minimal change disease,medium,disease,6,1,True,False,
MCR_seq200b/368,MCR,exact_control,True,False,False,Leukemia Cutis,Cutaneous Lymphoma,high,disease,6,0,True,False,
