case_key,family,arm,eligible,success,gold_exposed,gold_top1,gold_hard_veto,champion_id,champion_label,negative_event_n,error
MCR_v1_seq100/69,MCR,atemporal_hard_veto,True,True,True,True,False,D4,Gastric Lipoma,6,
MCR_v1_seq100/69,MCR,time_scope_soft_veto,True,True,True,True,False,D4,Gastric Lipoma,6,
MCR_v1_seq100/69,MCR,time_scope_soft_legal_order,True,True,True,True,False,D4,Gastric Lipoma,6,
MCR_v1_seq100/69,MCR,time_scope_soft_invalid_time,False,False,True,False,False,,,6,invalid_time_not_identified
MCR_v1_seq100/73,MCR,atemporal_hard_veto,True,True,False,False,False,D9,Cerebellar metastasis from prostate cancer,6,
MCR_v1_seq100/73,MCR,time_scope_soft_veto,True,True,False,False,False,D9,Cerebellar metastasis from prostate cancer,6,
MCR_v1_seq100/73,MCR,time_scope_soft_legal_order,True,True,False,False,False,D9,Cerebellar metastasis from prostate cancer,6,
MCR_v1_seq100/73,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D9,Cerebellar metastasis from prostate cancer,6,
MCR_v1_seq100/74,MCR,atemporal_hard_veto,True,True,True,True,False,D5,Catecholaminergic Polymorphic Ventricular Tachycardia,4,
MCR_v1_seq100/74,MCR,time_scope_soft_veto,True,True,True,True,False,D5,Catecholaminergic Polymorphic Ventricular Tachycardia,4,
MCR_v1_seq100/74,MCR,time_scope_soft_legal_order,True,True,True,True,False,D5,Catecholaminergic Polymorphic Ventricular Tachycardia,4,
MCR_v1_seq100/74,MCR,time_scope_soft_invalid_time,True,True,True,True,False,D5,Catecholaminergic Polymorphic Ventricular Tachycardia,4,
MCR_v1_seq100/81,MCR,atemporal_hard_veto,True,True,False,False,False,D8,Mixed Connective Tissue Disease,5,
MCR_v1_seq100/81,MCR,time_scope_soft_veto,True,True,False,False,False,D4,Dermatomyositis-Sine-Dermatitis,5,
MCR_v1_seq100/81,MCR,time_scope_soft_legal_order,True,True,False,False,False,D9,Thyroiditis-related myopathy,5,
MCR_v1_seq100/81,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D9,Thyroiditis-related myopathy,5,
MCR_v1_seq100/85,MCR,atemporal_hard_veto,True,True,False,False,False,D4,Intussusception,4,
MCR_v1_seq100/85,MCR,time_scope_soft_veto,True,True,False,False,False,D8,Plastron appendicitis,4,
MCR_v1_seq100/85,MCR,time_scope_soft_legal_order,True,True,False,False,False,D8,Plastron appendicitis,4,
MCR_v1_seq100/85,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D4,Intussusception,4,
MCR_v1_seq100/93,MCR,atemporal_hard_veto,True,True,False,False,False,D3,Drug-induced thrombocytosis,6,
MCR_v1_seq100/93,MCR,time_scope_soft_veto,True,True,False,False,False,D8,Infective Endocarditis,6,
MCR_v1_seq100/93,MCR,time_scope_soft_legal_order,True,True,False,False,False,D1,Rheumatic fever,6,
MCR_v1_seq100/93,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D8,Infective Endocarditis,6,
MCR_v2_seq100/130,MCR,atemporal_hard_veto,True,True,False,False,False,D10,Synchronous Bilateral Breast Cancer,3,
MCR_v2_seq100/130,MCR,time_scope_soft_veto,True,True,False,False,False,D10,Synchronous Bilateral Breast Cancer,3,
MCR_v2_seq100/130,MCR,time_scope_soft_legal_order,True,True,False,False,False,D10,Synchronous Bilateral Breast Cancer,3,
MCR_v2_seq100/130,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,3,invalid_time_not_identified
MCR_v2_seq100/139,MCR,atemporal_hard_veto,True,True,False,False,False,D5,Autoimmune Pancreatitis,4,
MCR_v2_seq100/139,MCR,time_scope_soft_veto,True,True,False,False,False,D5,Autoimmune Pancreatitis,4,
MCR_v2_seq100/139,MCR,time_scope_soft_legal_order,True,True,False,False,False,D5,Autoimmune Pancreatitis,4,
MCR_v2_seq100/139,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D5,Autoimmune Pancreatitis,4,
MCR_v2_seq100/144,MCR,atemporal_hard_veto,True,True,True,True,False,D1,Systemic Lupus Erythematosus,5,
MCR_v2_seq100/144,MCR,time_scope_soft_veto,True,True,True,True,False,D1,Systemic Lupus Erythematosus,5,
MCR_v2_seq100/144,MCR,time_scope_soft_legal_order,True,True,True,True,False,D1,Systemic Lupus Erythematosus,5,
MCR_v2_seq100/144,MCR,time_scope_soft_invalid_time,True,True,True,True,False,D1,Systemic Lupus Erythematosus,5,
MCR_v2_seq100/146,MCR,atemporal_hard_veto,True,True,False,False,False,D8,Ileocecal tuberculosis,4,
MCR_v2_seq100/146,MCR,time_scope_soft_veto,True,True,False,False,False,D8,Ileocecal tuberculosis,4,
MCR_v2_seq100/146,MCR,time_scope_soft_legal_order,True,True,False,False,False,D8,Ileocecal tuberculosis,4,
MCR_v2_seq100/146,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D8,Ileocecal tuberculosis,4,
MCR_v2_seq100/147,MCR,atemporal_hard_veto,True,False,False,False,False,D2,Lateral meniscus tear,6,invalid runner_up_id 'D2'
MCR_v2_seq100/147,MCR,time_scope_soft_veto,True,True,False,False,False,D1,Pigmented villonodular synovitis,6,
MCR_v2_seq100/147,MCR,time_scope_soft_legal_order,True,True,False,False,False,D1,Pigmented villonodular synovitis,6,
MCR_v2_seq100/147,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,6,invalid_time_not_identified
MCR_v2_seq100/153,MCR,atemporal_hard_veto,True,True,False,False,False,D7,Takotsubo cardiomyopathy,4,
MCR_v2_seq100/153,MCR,time_scope_soft_veto,True,True,False,False,False,D2,Myocarditis,4,
MCR_v2_seq100/153,MCR,time_scope_soft_legal_order,True,True,False,False,False,D2,Myocarditis,4,
MCR_v2_seq100/153,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D7,Takotsubo cardiomyopathy,4,
MCR_v2_seq100/161,MCR,atemporal_hard_veto,True,True,False,False,False,D1,Merkel Cell Carcinoma,4,
MCR_v2_seq100/161,MCR,time_scope_soft_veto,True,True,False,False,False,D1,Merkel Cell Carcinoma,4,
MCR_v2_seq100/161,MCR,time_scope_soft_legal_order,True,True,False,False,False,D1,Merkel Cell Carcinoma,4,
MCR_v2_seq100/161,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,4,invalid_time_not_identified
MCR_v2_seq100/163,MCR,atemporal_hard_veto,True,True,False,False,False,D2,Ectopic Pregnancy,3,
MCR_v2_seq100/163,MCR,time_scope_soft_veto,True,True,False,False,False,D2,Ectopic Pregnancy,3,
MCR_v2_seq100/163,MCR,time_scope_soft_legal_order,True,True,False,False,False,D2,Ectopic Pregnancy,3,
MCR_v2_seq100/163,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,3,invalid_time_not_identified
MCR_v2_seq100/167,MCR,atemporal_hard_veto,False,False,False,False,False,,,0,construction_failed
MCR_v2_seq100/167,MCR,time_scope_soft_veto,False,False,False,False,False,,,0,construction_failed
MCR_v2_seq100/167,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,0,construction_failed
MCR_v2_seq100/167,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,0,construction_failed
MCR_v2_seq100/169,MCR,atemporal_hard_veto,True,True,True,False,False,D2,Seropositive Rheumatoid Arthritis,5,
MCR_v2_seq100/169,MCR,time_scope_soft_veto,True,True,True,False,False,D2,Seropositive Rheumatoid Arthritis,5,
MCR_v2_seq100/169,MCR,time_scope_soft_legal_order,True,True,True,False,False,D2,Seropositive Rheumatoid Arthritis,5,
MCR_v2_seq100/169,MCR,time_scope_soft_invalid_time,True,True,True,False,False,D2,Seropositive Rheumatoid Arthritis,5,
MCR_v2_seq100/173,MCR,atemporal_hard_veto,True,True,True,False,True,D4,Cerebral venous sinus thrombosis,6,
MCR_v2_seq100/173,MCR,time_scope_soft_veto,True,True,True,False,False,D1,Post-Dural Puncture Headache,6,
MCR_v2_seq100/173,MCR,time_scope_soft_legal_order,True,True,True,False,True,D4,Cerebral venous sinus thrombosis,6,
MCR_v2_seq100/173,MCR,time_scope_soft_invalid_time,False,False,True,False,False,,,6,invalid_time_not_identified
MCR_v2_seq100/174,MCR,atemporal_hard_veto,True,True,True,False,True,D2,Gastric involvement in Sjögren’s syndrome,6,
MCR_v2_seq100/174,MCR,time_scope_soft_veto,True,True,True,True,False,D10,Autoimmune gastritis,6,
MCR_v2_seq100/174,MCR,time_scope_soft_legal_order,True,True,True,True,False,D10,Autoimmune gastritis,6,
MCR_v2_seq100/174,MCR,time_scope_soft_invalid_time,True,True,True,True,False,D10,Autoimmune gastritis,6,
MCR_v2_seq100/178,MCR,atemporal_hard_veto,True,True,True,True,False,D6,Malingering,6,
MCR_v2_seq100/178,MCR,time_scope_soft_veto,True,True,True,True,False,D6,Malingering,6,
MCR_v2_seq100/178,MCR,time_scope_soft_legal_order,True,True,True,False,False,D2,Factitious disorder,6,
MCR_v2_seq100/178,MCR,time_scope_soft_invalid_time,True,True,True,True,False,D6,Malingering,6,
MCR_v2_seq100/179,MCR,atemporal_hard_veto,False,False,False,False,False,,,0,construction_failed
MCR_v2_seq100/179,MCR,time_scope_soft_veto,False,False,False,False,False,,,0,construction_failed
MCR_v2_seq100/179,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,0,construction_failed
MCR_v2_seq100/179,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,0,construction_failed
MCR_v2_seq100/189,MCR,atemporal_hard_veto,False,False,True,False,False,,,6,construction_failed
MCR_v2_seq100/189,MCR,time_scope_soft_veto,False,False,True,False,False,,,6,construction_failed
MCR_v2_seq100/189,MCR,time_scope_soft_legal_order,False,False,True,False,False,,,6,construction_failed
MCR_v2_seq100/189,MCR,time_scope_soft_invalid_time,False,False,True,False,False,,,6,construction_failed
MCR_v2_seq100/196,MCR,atemporal_hard_veto,True,True,False,False,False,D1,Primary spinal tumor,5,
MCR_v2_seq100/196,MCR,time_scope_soft_veto,True,True,False,False,False,D7,Plasmacytoma,5,
MCR_v2_seq100/196,MCR,time_scope_soft_legal_order,True,True,False,False,False,D7,Plasmacytoma,5,
MCR_v2_seq100/196,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,5,invalid_time_not_identified
MCR_v2_seq100/203,MCR,atemporal_hard_veto,True,True,False,False,False,D2,Aggressive angiomyxoma,5,
MCR_v2_seq100/203,MCR,time_scope_soft_veto,True,True,False,False,False,D2,Aggressive angiomyxoma,5,
MCR_v2_seq100/203,MCR,time_scope_soft_legal_order,True,True,False,False,False,D2,Aggressive angiomyxoma,5,
MCR_v2_seq100/203,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D2,Aggressive angiomyxoma,5,
MCR_v2_seq100/204,MCR,atemporal_hard_veto,True,True,False,False,False,D1,Pelvic inflammatory disease,6,
MCR_v2_seq100/204,MCR,time_scope_soft_veto,True,True,False,False,False,D6,Tubo-ovarian abscess,6,
MCR_v2_seq100/204,MCR,time_scope_soft_legal_order,True,True,False,False,False,D6,Tubo-ovarian abscess,6,
MCR_v2_seq100/204,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D6,Tubo-ovarian abscess,6,
MCR_v2_seq100/207,MCR,atemporal_hard_veto,True,True,False,False,False,D4,Chronic inflammatory demyelinating polyneuropathy,6,
MCR_v2_seq100/207,MCR,time_scope_soft_veto,True,True,False,False,False,D9,Diabetic Lumbosacral Radiculoplexus Neuropathy,6,
MCR_v2_seq100/207,MCR,time_scope_soft_legal_order,True,True,False,False,False,D9,Diabetic Lumbosacral Radiculoplexus Neuropathy,6,
MCR_v2_seq100/207,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,6,invalid_time_not_identified
MCR_v2_seq100/208,MCR,atemporal_hard_veto,False,False,True,False,False,,,6,construction_failed
MCR_v2_seq100/208,MCR,time_scope_soft_veto,False,False,True,False,False,,,6,construction_failed
MCR_v2_seq100/208,MCR,time_scope_soft_legal_order,False,False,True,False,False,,,6,construction_failed
MCR_v2_seq100/208,MCR,time_scope_soft_invalid_time,False,False,True,False,False,,,6,construction_failed
MCR_v2_seq100/210,MCR,atemporal_hard_veto,False,False,False,False,False,,,4,construction_failed
MCR_v2_seq100/210,MCR,time_scope_soft_veto,False,False,False,False,False,,,4,construction_failed
MCR_v2_seq100/210,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,4,construction_failed
MCR_v2_seq100/210,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,4,construction_failed
MCR_v2_seq100/214,MCR,atemporal_hard_veto,True,True,False,False,False,D4,Erythema annulare centrifugum,6,
MCR_v2_seq100/214,MCR,time_scope_soft_veto,True,True,False,False,False,D4,Erythema annulare centrifugum,6,
MCR_v2_seq100/214,MCR,time_scope_soft_legal_order,True,True,False,False,False,D4,Erythema annulare centrifugum,6,
MCR_v2_seq100/214,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,6,invalid_time_not_identified
MCR_v2_seq100/217,MCR,atemporal_hard_veto,True,True,False,False,False,D7,Chronic Migraine,4,
MCR_v2_seq100/217,MCR,time_scope_soft_veto,True,True,False,False,False,D6,Cluster Headache,4,
MCR_v2_seq100/217,MCR,time_scope_soft_legal_order,True,True,False,False,False,D6,Cluster Headache,4,
MCR_v2_seq100/217,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D6,Cluster Headache,4,
MCR_v2_seq100/220,MCR,atemporal_hard_veto,True,True,True,True,False,D9,Kawasaki disease,4,
MCR_v2_seq100/220,MCR,time_scope_soft_veto,True,True,True,False,False,D5,Multisystem inflammatory syndrome in children (MIS-C),4,
MCR_v2_seq100/220,MCR,time_scope_soft_legal_order,True,True,True,False,False,D5,Multisystem inflammatory syndrome in children (MIS-C),4,
MCR_v2_seq100/220,MCR,time_scope_soft_invalid_time,True,True,True,False,False,D5,Multisystem inflammatory syndrome in children (MIS-C),4,
MCR_v2_seq100/222,MCR,atemporal_hard_veto,True,True,False,False,False,D4,Invasive ductal carcinoma,4,
MCR_v2_seq100/222,MCR,time_scope_soft_veto,True,True,False,False,False,D4,Invasive ductal carcinoma,4,
MCR_v2_seq100/222,MCR,time_scope_soft_legal_order,True,True,False,False,False,D4,Invasive ductal carcinoma,4,
MCR_v2_seq100/222,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D4,Invasive ductal carcinoma,4,
MCR_v2_seq100/230,MCR,atemporal_hard_veto,True,True,False,False,False,D5,Pyomyositis,2,
MCR_v2_seq100/230,MCR,time_scope_soft_veto,True,True,False,False,False,D5,Pyomyositis,2,
MCR_v2_seq100/230,MCR,time_scope_soft_legal_order,True,True,False,False,False,D5,Pyomyositis,2,
MCR_v2_seq100/230,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D5,Pyomyositis,2,
MCR_v2_seq100/232,MCR,atemporal_hard_veto,False,False,False,False,False,,,6,construction_failed
MCR_v2_seq100/232,MCR,time_scope_soft_veto,False,False,False,False,False,,,6,construction_failed
MCR_v2_seq100/232,MCR,time_scope_soft_legal_order,False,False,False,False,False,,,6,construction_failed
MCR_v2_seq100/232,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,6,construction_failed
MCR_v2_seq100/241,MCR,atemporal_hard_veto,True,True,False,False,False,D2,Mucinous Adenocarcinoma of the Anus,5,
MCR_v2_seq100/241,MCR,time_scope_soft_veto,True,True,False,False,False,D2,Mucinous Adenocarcinoma of the Anus,5,
MCR_v2_seq100/241,MCR,time_scope_soft_legal_order,True,True,False,False,False,D2,Mucinous Adenocarcinoma of the Anus,5,
MCR_v2_seq100/241,MCR,time_scope_soft_invalid_time,False,False,False,False,False,,,5,invalid_time_not_identified
MCR_v2_seq100/242,MCR,atemporal_hard_veto,True,True,False,False,False,D9,Aicardi-Goutières Syndrome,5,
MCR_v2_seq100/242,MCR,time_scope_soft_veto,True,True,False,False,False,D1,Congenital Cytomegalovirus Infection,5,
MCR_v2_seq100/242,MCR,time_scope_soft_legal_order,True,True,False,False,False,D9,Aicardi-Goutières Syndrome,5,
MCR_v2_seq100/242,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D8,Fetal stroke,5,
MCR_v2_seq100/244,MCR,atemporal_hard_veto,True,True,False,False,False,D5,Cerebral dysgenesis,4,
MCR_v2_seq100/244,MCR,time_scope_soft_veto,True,True,False,False,False,D6,Optic Nerve Hypoplasia,4,
MCR_v2_seq100/244,MCR,time_scope_soft_legal_order,True,True,False,False,False,D6,Optic Nerve Hypoplasia,4,
MCR_v2_seq100/244,MCR,time_scope_soft_invalid_time,True,True,False,False,False,D6,Optic Nerve Hypoplasia,4,
