slice_id,family,source_id,case_id,gold,logged_champion,n_occurrences,legacy_unsafe_merge_pairs,legacy_unsafe_merge_concepts,legacy_evidence_transfer_targets,legacy_foreign_support_spans,exact_minus_legacy_concepts,typed_relation_edges,legacy_gold_contaminated,exact_gold_contaminated,legacy_order_partition_changed,exact_order_partition_changed,legacy_score_top1,exact_score_top1,score_top1_flipped
DA_d2_heldout200b,DA,719,diagnosisarena__000719,Right peripheral-type facial palsy due to dorsolateral pontine infarction,Brainstem stroke,9,1,1,2,5,1,1,False,False,False,False,Brainstem stroke,Brainstem stroke,False
DA_d2_heldout200b,DA,721,diagnosisarena__000721,Persistent SARS-CoV-2 infection in an immunocompromised patient (long COVID),COVID-19 pneumonia,8,0,0,0,0,0,0,False,False,False,False,COVID-19 pneumonia,COVID-19 pneumonia,False
DA_d2_heldout200b,DA,723,diagnosisarena__000723,Acute pancreatitis with renal failure,Pancreatitis,11,0,0,0,0,0,0,False,False,False,False,Pancreatitis,Pancreatitis,False
DA_d2_heldout200b,DA,724,diagnosisarena__000724,Type A thymoma with MINOCA (Myocardial Infarction with Non-Obstructive Coronary Arteries),Thymic Carcinoma,10,0,0,0,0,0,0,False,False,False,False,Acute Coronary Syndrome,Acute Coronary Syndrome,False
DA_d2_heldout200b,DA,729,diagnosisarena__000729,Left ventricular free wall rupture following acute myocardial infarction,Myocardial Infarction,10,0,0,0,0,0,0,False,False,False,False,Acute Coronary Syndrome,Acute Coronary Syndrome,False
DA_d2_heldout200b,DA,730,diagnosisarena__000730,Organized thrombus formation on native bicuspid aortic valve with ascending aortic aneurysm,Bicuspid aortic valve,10,4,3,4,4,3,5,False,False,True,False,Bicuspid aortic valve,Aortic Aneurysm,True
DA_d2_heldout200b,DA,731,diagnosisarena__000731,Mature cystic teratoma in the posterior fossa,Hemangioblastoma,6,6,1,5,15,1,1,False,False,False,False,Hemangioblastoma,Hemangioblastoma,False
DA_d2_heldout200b,DA,732,diagnosisarena__000732,Multiple liver abscesses infected by Fusobacterium necrophorum,Pyogenic Liver Abscess,7,1,1,2,2,1,1,False,False,False,False,Pyogenic Liver Abscess,Pyogenic Liver Abscess,False
DA_d2_heldout200b,DA,733,diagnosisarena__000733,Photic maculopathy derived from LED light exposure,Phototoxic Maculopathy,6,0,0,0,0,0,0,False,False,False,False,Phototoxic Maculopathy,Phototoxic Maculopathy,False
DA_d2_heldout200b,DA,734,diagnosisarena__000734,Vibrio vulnificus septicemia with underlying hepatitis B virus-associated cirrhosis,Spontaneous Bacterial Peritonitis,8,0,0,0,0,0,0,False,False,False,False,Spontaneous Bacterial Peritonitis,Spontaneous Bacterial Peritonitis,False
DA_d2_heldout200b,DA,735,diagnosisarena__000735,CD5-positive diffuse large B-cell lymphoma,Diffuse large B-cell lymphoma,11,5,1,4,22,2,2,False,False,True,False,Diffuse large B-cell lymphoma,Diffuse large B-cell lymphoma,False
DA_d2_heldout200b,DA,736,diagnosisarena__000736,Vertebral osteomyelitis and discitis due to Streptococcus cristatus,Spondylodiscitis,11,3,1,3,5,2,2,False,False,True,False,Chronic Kidney Disease,Spondylodiscitis,True
DA_d2_heldout200b,DA,737,diagnosisarena__000737,Leiomyomatosis peritonealis disseminata (LPD) with endometriosis,Leiomyosarcoma,9,0,0,0,0,0,0,False,False,False,False,Leiomyosarcoma,Leiomyosarcoma,False
DA_d2_heldout200b,DA,738,diagnosisarena__000738,Severe congenital neutropenia (SCN) with hepatic abscess caused by Staphylococcus aureus,Liver Abscess,10,0,0,0,0,0,0,False,False,False,False,Liver Abscess,Liver Abscess,False
DA_d2_heldout200b,DA,739,diagnosisarena__000739,HIV-associated diffuse large B-cell lymphoma of the spleen,Diffuse large B-cell lymphoma,10,0,0,0,0,0,0,False,False,False,False,Diffuse large B-cell lymphoma,Diffuse large B-cell lymphoma,False
DA_d2_heldout200b,DA,740,diagnosisarena__000740,Secondary cutaneous endometriosis (SCE),Abdominal Endometriosis,6,4,2,6,15,2,2,False,False,False,False,Abdominal Endometriosis,Abdominal wall endometrioma,True
DA_d2_heldout200b,DA,741,diagnosisarena__000741,Primary acinic cell carcinoma of the breast,Invasive Ductal Carcinoma,11,14,1,6,42,4,4,False,False,True,False,Breast Cancer,Invasive Ductal Carcinoma,True
DA_d2_heldout200b,DA,743,diagnosisarena__000743,Gastric band erosion with migration to jejunum causing intestinal obstruction and jejunal perforation,Intestinal obstruction,10,0,0,0,0,0,0,False,False,False,False,Intestinal obstruction,Intestinal obstruction,False
DA_d2_heldout200b,DA,745,diagnosisarena__000745,Schizophrenia with catatonic features and chronic intestinal pseudo-obstruction (CIPO),Catatonia,7,0,0,0,0,0,0,False,False,False,False,Hypokalemic paralysis,Hypokalemic paralysis,False
DA_d2_heldout200b,DA,746,diagnosisarena__000746,Obstructive pneumonia due to bronchial foreign body (fish bone),Lung cancer,9,0,0,0,0,0,0,False,False,False,False,Chronic obstructive pulmonary disease (COPD),Chronic obstructive pulmonary disease (COPD),False
DA_d2_heldout200b,DA,747,diagnosisarena__000747,Severe Mycoplasma pneumoniae pneumonia (MPP) with coronary artery dilation (CAD) and necrotizing pneumonia,Mycoplasma pneumoniae pneumonia,9,0,0,0,0,0,0,False,False,False,False,Plastic bronchitis,Plastic bronchitis,False
DA_d2_heldout200b,DA,748,diagnosisarena__000748,"Pyogenic liver abscess caused by Klebsiella oxytoca with metastatic complications (septic pulmonary embolism, right hepatic vein thrombosis, spondylodiscitis, and retroperitoneal abscess)",Pyogenic liver abscess,12,2,1,0,0,1,1,False,False,False,False,Pyogenic liver abscess,Pyogenic liver abscess,False
DA_d2_heldout200b,DA,750,diagnosisarena__000750,"Pulmonary sarcomatoid carcinoma (PSC), stage IVA (cT4N2M1a)",Non-Small Cell Lung Cancer,9,0,0,0,0,0,0,False,False,False,False,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,False
DA_d2_heldout200b,DA,751,diagnosisarena__000751,"Rhodococcus equi infection causing necrotizing pneumonia, bacteremia, and brain abscess in an HIV-positive patient",Disseminated tuberculosis,10,2,1,3,10,1,2,False,False,True,False,Pulmonary tuberculosis,Pneumocystis jirovecii pneumonia,True
DA_d2_heldout200b,DA,752,diagnosisarena__000752,Spontaneous spinal epidural hematoma (SSEH) with underlying vascular malformation,Spinal Epidural Hematoma,8,0,0,0,0,0,0,False,False,False,False,Spinal Epidural Hematoma,Spinal Epidural Hematoma,False
DA_d2_heldout200b,DA,753,diagnosisarena__000753,Developmental and Epileptic Encephalopathy-94 (DEE-94) caused by pathogenic CHD2 gene variant,CHD2-related epilepsy,9,0,0,0,0,0,0,False,False,False,False,CHD2-related epilepsy,CHD2-related epilepsy,False
DA_d2_heldout200b,DA,754,diagnosisarena__000754,Concurrent Microcephaly-capillary malformation syndrome (MIC-CAP) and Mowat-Wilson syndrome (MWS),Sturge-Weber syndrome,9,0,0,0,0,0,0,False,False,False,False,Sturge-Weber syndrome,Sturge-Weber syndrome,False
DA_d2_heldout200b,DA,756,diagnosisarena__000756,Acute epididymal orchitis with testicular infarction caused by Pseudomonas aeruginosa infection,Epididymo-orchitis,9,0,0,0,0,0,0,False,False,False,False,Epididymo-orchitis,Epididymo-orchitis,False
DA_d2_heldout200b,DA,757,diagnosisarena__000757,WDR19-related NPHP13 (Nephronophthisis 13) with Caroli disease,WDR19-related disease,11,0,0,0,0,0,0,False,False,False,False,Senior-Loken syndrome,Senior-Loken syndrome,False
DA_d2_heldout200b,DA,758,diagnosisarena__000758,COVID-19-related cardiac injury with diffuse myocardial necrosis,Myocarditis,9,3,1,4,9,1,1,False,False,False,False,Myocarditis,Myocarditis,False
DA_d2_heldout200b,DA,759,diagnosisarena__000759,Odoribacter splanchnicus bacteremia,Peritonitis,10,0,0,0,0,0,0,False,False,False,False,Peritonitis,Peritonitis,False
DA_d2_heldout200b,DA,760,diagnosisarena__000760,Phlegmonous enteritis,Infectious colitis,10,0,0,0,0,0,0,False,False,False,False,Infectious colitis,Infectious colitis,False
DA_d2_heldout200b,DA,762,diagnosisarena__000762,SCN4A-associated congenital myopathy with compound heterozygous variants: - c.1841A>T p.(Asn614Ile) - c.4420G>A p.(Ala1474Thr),Congenital Muscular Dystrophy,10,0,0,0,0,0,0,False,False,False,False,Congenital Muscular Dystrophy,Congenital Muscular Dystrophy,False
DA_d2_heldout200b,DA,763,diagnosisarena__000763,Harel-Yoon syndrome (HAYOS) caused by ATAD3A gene mutation,Hoyeraal-Hreidarsson syndrome,10,2,1,3,5,1,1,False,False,False,False,Congenital laryngomalacia,Congenital laryngomalacia,False
DA_d2_heldout200b,DA,765,diagnosisarena__000765,Coronary spasm with complete atrioventricular block,Brugada Syndrome,9,0,0,0,0,0,0,False,False,False,False,Brugada Syndrome,Brugada Syndrome,False
DA_d2_heldout200b,DA,766,diagnosisarena__000766,Myopericarditis with cardiac conduction system involvement due to monkeypox virus infection with concurrent Lyme disease,Myopericarditis,11,2,1,2,3,1,2,False,False,True,False,Myopericarditis,Myopericarditis,False
DA_d2_heldout200b,DA,767,diagnosisarena__000767,Diffuse large B-cell lymphoma,Lymphoma,9,5,1,4,16,2,3,False,False,False,False,Lymphoma,Metastatic cancer,True
DA_d2_heldout200b,DA,769,diagnosisarena__000769,FH-deficient uterine leiomyoma,Hereditary Leiomyomatosis and Renal Cell Cancer (HLRCC) syndrome,9,4,2,5,7,2,2,False,False,False,False,Uterine leiomyoma,Uterine leiomyoma,False
DA_d2_heldout200b,DA,770,diagnosisarena__000770,"Leptospirosis with severe pneumonia, acute kidney injury, and acute liver injury",Pneumonia,9,3,1,4,12,1,1,False,False,False,False,Pneumonia,Pneumonia,False
DA_d2_heldout200b,DA,771,diagnosisarena__000771,Post-COVID-19 syndrome with osteoarticular and neurological manifestations,Reactive Arthritis,9,1,1,2,2,1,1,False,False,False,False,Reactive Arthritis,Post-vaccination Reactive Arthritis,True
DA_d2_heldout200b,DA,773,diagnosisarena__000773,Idiopathic Pulmonary Arterial Hypertension (IPAH) with Patent Foramen Ovale (PFO),Eisenmenger Syndrome,10,3,2,5,12,2,4,False,False,False,False,Eisenmenger Syndrome,Eisenmenger Syndrome,False
DA_d2_heldout200b,DA,774,diagnosisarena__000774,"Klebsiella pneumoniae invasive syndrome with multiple organ involvement (liver, lungs, kidneys, and brain) complicated by extensive cerebral infarction and pneumocephalus",Sepsis,12,0,0,0,0,0,0,False,False,False,False,Sepsis,Sepsis,False
DA_d2_heldout200b,DA,775,diagnosisarena__000775,Mixed mold infection with Rhizopus microsporus and Mucor racemosus causing disseminated mucormycosis,Mucormycosis,10,2,1,2,4,1,1,False,False,False,False,Mucormycosis,Mucormycosis,False
DA_d2_heldout200b,DA,777,diagnosisarena__000777,Coinfection of Hantaan virus (HTNV) and SARS-CoV-2,Hemorrhagic Fever with Renal Syndrome (HFRS),8,2,1,0,0,1,1,False,False,False,False,Hemorrhagic Fever with Renal Syndrome (HFRS),Hemorrhagic Fever with Renal Syndrome (HFRS),False
DA_d2_heldout200b,DA,778,diagnosisarena__000778,Acute pneumonia caused by Tropheryma whipplei infection,Community-acquired pneumonia,11,15,2,8,68,5,6,False,False,True,False,Community-acquired pneumonia,Influenza pneumonia,True
MCR_v1_seq100,MCR,1,medcasereasoning__000001,schwannoma,Leiomyoma with cystic degeneration,12,7,2,7,15,3,3,False,False,True,False,Leiomyoma with cystic degeneration,Ovarian fibroma,True
MCR_v1_seq100,MCR,2,medcasereasoning__000002,5-oxoprolinemia,Lactic Acidosis,11,0,0,0,0,0,0,False,False,False,False,Lactic Acidosis,Lactic Acidosis,False
MCR_v1_seq100,MCR,3,medcasereasoning__000003,Eosinophilic granulomatosis with polyangiitis,Peroneal neuropathy,9,0,0,0,0,0,0,False,False,False,False,Peroneal neuropathy,Peroneal neuropathy,False
MCR_v1_seq100,MCR,4,medcasereasoning__000004,IgG4-related hypophysitis,IgG4-related hypophysitis,9,0,0,0,0,0,0,False,False,False,False,IgG4-related hypophysitis,IgG4-related hypophysitis,False
MCR_v1_seq100,MCR,5,medcasereasoning__000005,cryptococcoma,Primary Central Nervous System Lymphoma,14,0,0,0,0,0,0,False,False,False,False,Primary Central Nervous System Lymphoma,Primary Central Nervous System Lymphoma,False
MCR_v1_seq100,MCR,6,medcasereasoning__000006,Exophiala xenobiotica keratitis,Fungal keratitis,9,0,0,0,0,0,0,False,False,False,False,Fungal keratitis,Fungal keratitis,False
MCR_v1_seq100,MCR,7,medcasereasoning__000007,Wunderlich syndrome,Posterior Urethral Valves,9,0,0,0,0,0,0,False,False,False,False,Posterior Urethral Valves,Posterior Urethral Valves,False
MCR_v1_seq100,MCR,8,medcasereasoning__000008,Liver metastasis from colon cancer,Colorectal cancer liver metastasis,8,5,1,4,6,2,3,False,False,False,False,Colorectal cancer liver metastasis,Colorectal cancer liver metastasis,False
MCR_v1_seq100,MCR,11,medcasereasoning__000011,Multisystem inflammatory syndrome in children,Multisystem inflammatory syndrome,10,0,0,0,0,0,0,False,False,False,False,Multisystem inflammatory syndrome,Multisystem inflammatory syndrome,False
MCR_v1_seq100,MCR,12,medcasereasoning__000012,Tumor-induced osteomalacia,Osteomalacia,9,3,1,4,8,1,1,True,False,False,False,Osteomalacia,Osteomalacia,False
MCR_v1_seq100,MCR,13,medcasereasoning__000013,Compound odontoma,Odontoma,7,3,1,4,7,1,1,True,False,False,False,Odontoma,Odontoma,False
MCR_v1_seq100,MCR,15,medcasereasoning__000015,leiomyomatous hamartoma,Congenital lipoma,9,1,1,0,0,1,1,False,False,False,False,Teratoma,Teratoma,False
MCR_v1_seq100,MCR,16,medcasereasoning__000016,LocalizedUrethralAmyloidosis,Primary Amyloidosis of the Urethra,7,2,1,0,0,1,1,False,False,False,False,Primary Amyloidosis of the Urethra,Urethral Stenosis,True
MCR_v1_seq100,MCR,17,medcasereasoning__000017,immune-related pneumonitis,ICI-induced pneumonitis,7,9,1,6,16,1,1,False,False,False,False,ICI-induced pneumonitis,Steroid-refractory ICI-induced pneumonitis,True
MCR_v1_seq100,MCR,18,medcasereasoning__000018,Schwannoma,Cardiac Tamponade,10,0,0,0,0,0,0,False,False,False,False,Cardiac Tamponade,Cardiac Tamponade,False
MCR_v1_seq100,MCR,19,medcasereasoning__000019,Leiomyosarcoma,Sarcoma,12,0,0,0,0,0,0,False,False,False,False,Sarcoma,Sarcoma,False
MCR_v1_seq100,MCR,20,medcasereasoning__000020,Type 4 renal tubular acidosis,Systemic Lupus Erythematosus,8,0,0,0,0,0,0,False,False,False,False,Systemic Lupus Erythematosus,Systemic Lupus Erythematosus,False
MCR_v1_seq100,MCR,21,medcasereasoning__000021,Fibrous dysplasia,Fibrous dysplasia,7,1,1,2,2,1,1,False,False,False,False,Fibrous dysplasia,Fibrous dysplasia,False
MCR_v1_seq100,MCR,22,medcasereasoning__000022,adenomatoid tumor,Adenomatoid tumor,9,0,0,0,0,0,0,False,False,False,False,Adenomatoid tumor,Adenomatoid tumor,False
MCR_v1_seq100,MCR,23,medcasereasoning__000023,AdenoidCysticCarcinoma,chondroid syringoma,6,0,0,0,0,0,0,False,False,False,False,chondroid syringoma,chondroid syringoma,False
MCR_v1_seq100,MCR,24,medcasereasoning__000024,Superior mesenteric artery syndrome,Superior Mesenteric Artery Syndrome,3,0,0,0,0,0,0,False,False,False,False,Superior Mesenteric Artery Syndrome,Superior Mesenteric Artery Syndrome,False
MCR_v1_seq100,MCR,26,medcasereasoning__000026,Self-limited epilepsy with autonomic seizures,Abdominal Migraine,8,4,1,4,4,1,2,False,False,True,False,Cyclic Vomiting Syndrome,Cyclic Vomiting Syndrome,False
MCR_v1_seq100,MCR,27,medcasereasoning__000027,Massive ovarian edema,Malignant Ovarian Tumor,10,0,0,0,0,0,0,False,False,False,False,Meigs syndrome,Meigs syndrome,False
MCR_v1_seq100,MCR,28,medcasereasoning__000028,Toxic epidermal necrolysis,Drug-induced Stevens-Johnson syndrome,9,2,1,3,6,1,2,False,False,True,False,Drug-induced Stevens-Johnson syndrome,Acute generalized exanthematous pustulosis,True
MCR_v1_seq100,MCR,29,medcasereasoning__000029,cerebral venous thrombosis,Creutzfeldt-Jakob disease,8,0,0,0,0,0,0,False,False,False,False,Frontotemporal dementia,Frontotemporal dementia,False
MCR_v1_seq100,MCR,30,medcasereasoning__000030,Cronkhite-Canada syndrome,Peutz-Jeghers Syndrome,11,0,0,0,0,0,0,False,False,False,False,Peutz-Jeghers Syndrome,Peutz-Jeghers Syndrome,False
MCR_v1_seq100,MCR,33,medcasereasoning__000033,Dyke-Davidoff-Masson syndrome,Rasmussen's encephalitis,10,0,0,0,0,0,0,False,False,False,False,Rasmussen's encephalitis,Rasmussen's encephalitis,False
MCR_v1_seq100,MCR,34,medcasereasoning__000034,Tonsillolith,Tonsillolith,5,0,0,0,0,0,0,False,False,False,False,Tonsillolith,Tonsillolith,False
MCR_v1_seq100,MCR,35,medcasereasoning__000035,Petersen’s hernia,Internal Hernia,8,2,1,3,6,1,1,False,False,False,False,Internal Hernia,Internal Hernia,False
MCR_v1_seq100,MCR,38,medcasereasoning__000038,trigeminal schwannoma,Schwannoma,9,0,0,0,0,0,0,False,False,False,False,Schwannoma,Schwannoma,False
MCR_v1_seq100,MCR,39,medcasereasoning__000039,mesalazine-induced myocarditis,Myocarditis,9,0,0,0,0,0,0,False,False,False,False,Myocarditis,Myocarditis,False
MCR_v1_seq100,MCR,40,medcasereasoning__000040,hepatocellular carcinoma,Hepatocellular carcinoma with extrahepatic metastasis,7,0,0,0,0,0,1,False,False,False,False,Hepatocellular carcinoma with extrahepatic metastasis,Hepatocellular carcinoma with extrahepatic metastasis,False
MCR_v1_seq100,MCR,41,medcasereasoning__000041,Gastric lipoma,Gastrointestinal Stromal Tumor (GIST),9,0,0,0,0,0,0,False,False,False,False,Gastrointestinal Stromal Tumor (GIST),Gastrointestinal Stromal Tumor (GIST),False
MCR_v1_seq100,MCR,42,medcasereasoning__000042,Keratocystic odontogenic tumour,Chronic buccal space abscess,9,0,0,0,0,0,0,False,False,False,False,Tuberculous buccal space abscess,Tuberculous buccal space abscess,False
MCR_v1_seq100,MCR,43,medcasereasoning__000043,IgA nephropathy,Pulmonary tuberculosis,9,4,1,4,12,1,2,False,False,True,False,Renal tuberculosis,Pott's disease,True
MCR_v1_seq100,MCR,44,medcasereasoning__000044,Pyoderma gangrenosum,Device-related infection,10,0,0,0,0,0,0,False,False,False,False,Device-related infection,Device-related infection,False
MCR_v1_seq100,MCR,45,medcasereasoning__000045,granuloma annulare,Necrobiotic xanthogranuloma,10,0,0,0,0,0,0,False,False,False,False,Idiopathic orbital inflammatory disease,Idiopathic orbital inflammatory disease,False
MCR_v1_seq100,MCR,46,medcasereasoning__000046,Sarcoidosis,Sarcoidosis,8,0,0,0,0,0,0,False,False,False,False,Crohn's disease,Crohn's disease,False
MCR_v1_seq100,MCR,47,medcasereasoning__000047,Metastatic melanoma of unknown primary,Metastatic melanoma,9,1,1,2,2,1,2,False,False,False,False,Metastatic melanoma,Primary hepatic melanoma,True
MCR_v1_seq100,MCR,48,medcasereasoning__000048,xanthogranulomatous osteomyelitis,Brodie's abscess,7,2,1,3,5,1,2,False,False,True,False,Chronic osteomyelitis,Brodie's abscess,True
MCR_v1_seq100,MCR,49,medcasereasoning__000049,StumpAppendicitis,Appendiceal abscess,12,17,1,7,17,3,3,False,False,True,False,Appendiceal abscess,Appendiceal abscess,False
MCR_v1_seq100,MCR,50,medcasereasoning__000050,Gastrointestinal clear cell sarcoma,Malignant Peripheral Nerve Sheath Tumor (MPNST),7,0,0,0,0,0,0,False,False,False,False,Gastrointestinal Stromal Tumor (GIST),Gastrointestinal Stromal Tumor (GIST),False
MCR_v1_seq100,MCR,52,medcasereasoning__000052,Livedoid vasculopathy,Livedoid vasculopathy,10,2,1,2,3,1,1,False,False,False,False,Vasculitis,Vasculitis,False
MCR_v1_seq100,MCR,53,medcasereasoning__000053,hemangioma,Cardiac Myxoma,12,4,1,4,8,1,1,False,False,False,False,Cardiac Myxoma,Cardiac Myxoma,False
MCR_v1_seq100,MCR,54,medcasereasoning__000054,Trigeminal neuralgia,Trigeminal Neuralgia,4,3,1,4,12,1,1,True,False,False,False,Trigeminal Neuralgia,Trigeminal Neuralgia,False
MCR_v1_seq100,MCR,55,medcasereasoning__000055,Post-transplant lymphoproliferative disorder,Urinary Tract Infection,10,0,0,0,0,0,0,False,False,False,False,Urinary Tract Infection,Urinary Tract Infection,False
MCR_v1_seq100,MCR,56,medcasereasoning__000056,Spindle cell squamous cell carcinoma,Sarcomatoid carcinoma,8,0,0,0,0,0,1,False,False,False,False,Sarcomatoid carcinoma,Sarcomatoid carcinoma,False
MCR_v1_seq100,MCR,58,medcasereasoning__000058,Mixed sex cord-stromal tumor,Testicular cancer,10,0,0,0,0,0,0,False,False,False,False,Testicular cancer,Testicular cancer,False
MCR_v1_seq100,MCR,60,medcasereasoning__000060,Polymyalgia rheumatica,Polymyalgia Rheumatica,15,0,0,0,0,0,0,False,False,False,False,Polymyalgia Rheumatica,Polymyalgia Rheumatica,False
MCR_v1_seq100,MCR,61,medcasereasoning__000061,Choriocarcinoma,Hepatic Adenoma,10,2,1,3,3,1,1,False,False,False,False,Hepatic Adenoma,Hepatic Adenoma,False
MCR_v1_seq100,MCR,62,medcasereasoning__000062,Lipoblastoma,Lipoma,7,0,0,0,0,0,0,False,False,False,False,Lipoma,Lipoma,False
MCR_v1_seq100,MCR,63,medcasereasoning__000063,Fibroepithelial polyp,Ureteral fibroepithelial polyp,10,0,0,0,0,0,1,False,False,False,False,Ureteral fibroepithelial polyp,Ureteral fibroepithelial polyp,False
MCR_v1_seq100,MCR,64,medcasereasoning__000064,small cell lung carcinoma,Sepsis,10,0,0,0,0,0,0,False,False,False,False,Sepsis,Sepsis,False
MCR_v1_seq100,MCR,65,medcasereasoning__000065,myelolipoma,Refractory cytopenia with multilineage dysplasia,8,0,0,0,0,0,0,False,False,False,False,Refractory cytopenia with multilineage dysplasia,Refractory cytopenia with multilineage dysplasia,False
MCR_v1_seq100,MCR,66,medcasereasoning__000066,CIC-rearranged sarcoma,Desmoplastic small round cell tumor,7,0,0,0,0,0,0,False,False,False,False,Desmoplastic small round cell tumor,Desmoplastic small round cell tumor,False
MCR_v1_seq100,MCR,67,medcasereasoning__000067,congenital unilateral hypoplasia of depressor anguli oris,Congenital unilateral lower lip palsy,6,0,0,0,0,0,0,False,False,False,False,Congenital unilateral lower lip palsy,Congenital unilateral lower lip palsy,False
MCR_v1_seq100,MCR,68,medcasereasoning__000068,macrodystrophia lipomatosa,Macrodactyly,7,0,0,0,0,0,0,False,False,False,False,Macrodactyly,Macrodactyly,False
MCR_v1_seq100,MCR,69,medcasereasoning__000069,Gastric lipoma,Gastric Lipoma,9,2,1,2,2,1,1,True,False,False,False,Gastrointestinal Stromal Tumor (GIST),Gastrointestinal Stromal Tumor (GIST),False
MCR_v1_seq100,MCR,72,medcasereasoning__000072,abdominal tuberculosis,Ovarian cancer,14,7,1,5,15,2,2,False,False,False,False,Ovarian cancer,Lymphoma,True
MCR_v1_seq100,MCR,73,medcasereasoning__000073,metastatic prostate carcinoma,Brain Metastasis from Prostate Cancer,12,0,0,0,0,0,0,False,False,False,False,Cerebellar metastasis,Cerebellar metastasis,False
MCR_v1_seq100,MCR,74,medcasereasoning__000074,Catecholaminergic polymorphic ventricular tachycardia,Catecholaminergic Polymorphic Ventricular Tachycardia,9,0,0,0,0,0,0,False,False,False,False,Catecholaminergic Polymorphic Ventricular Tachycardia,Catecholaminergic Polymorphic Ventricular Tachycardia,False
MCR_v1_seq100,MCR,75,medcasereasoning__000075,BasosquamousCarcinoma,Invasive cutaneous squamous cell carcinoma,6,0,0,0,0,0,0,False,False,False,False,Basal cell carcinoma,Basal cell carcinoma,False
MCR_v1_seq100,MCR,76,medcasereasoning__000076,drug-induced liver injury,Drug-induced liver injury,7,0,0,0,0,0,0,False,False,False,False,Drug-induced liver injury,Drug-induced liver injury,False
MCR_v1_seq100,MCR,77,medcasereasoning__000077,Accessory extraocular muscle,Orbital Fibrosis,8,0,0,0,0,0,0,False,False,False,False,Orbital Fibrosis,Orbital Fibrosis,False
MCR_v1_seq100,MCR,78,medcasereasoning__000078,schwannoma,Schwannoma,7,0,0,0,0,0,0,False,False,False,False,Schwannoma,Schwannoma,False
MCR_v1_seq100,MCR,80,medcasereasoning__000080,Leiomyosarcoma,Radiation-Induced Sarcoma,9,0,0,0,0,0,0,False,False,False,False,Radiation-Induced Sarcoma,Radiation-Induced Sarcoma,False
MCR_v1_seq100,MCR,81,medcasereasoning__000081,Macrophage myofasciitis,Juvenile Dermatomyositis,11,0,0,0,0,0,0,False,False,False,False,Mixed Connective Tissue Disease,Mixed Connective Tissue Disease,False
MCR_v1_seq100,MCR,82,medcasereasoning__000082,Euglycemic diabetic ketoacidosis,Diabetic Ketoacidosis,10,3,1,4,5,1,1,False,False,False,False,Diabetic Ketoacidosis,Diabetic Ketoacidosis,False
MCR_v1_seq100,MCR,84,medcasereasoning__000084,Lymphoepithelioma-like carcinoma of the breast,Medullary breast cancer,6,0,0,0,0,0,0,False,False,False,False,Triple-Negative Breast Cancer,Triple-Negative Breast Cancer,False
MCR_v1_seq100,MCR,85,medcasereasoning__000085,Small intestinal perforation,Acute Appendicitis,6,2,1,2,5,1,1,False,False,False,False,Acute Appendicitis,Acute Appendicitis,False
MCR_v1_seq100,MCR,86,medcasereasoning__000086,Restless arms syndrome,Akathisia,8,0,0,0,0,0,0,False,False,False,False,Serotonin Syndrome,Serotonin Syndrome,False
MCR_v1_seq100,MCR,87,medcasereasoning__000087,undifferentiated embryonal sarcoma of the liver,Mucinous cystadenocarcinoma,8,0,0,0,0,0,0,False,False,False,False,Mucinous cystadenocarcinoma,Mucinous cystadenocarcinoma,False
MCR_v1_seq100,MCR,90,medcasereasoning__000090,squamous cell carcinoma,Squamous cell carcinoma metastasis,11,0,0,0,0,0,0,False,False,False,False,Squamous cell carcinoma metastasis,Squamous cell carcinoma metastasis,False
MCR_v1_seq100,MCR,91,medcasereasoning__000091,Angiosarcoma,Hemangiopericytoma,5,2,1,2,4,1,1,False,False,False,False,Hemangiopericytoma,Hemangiopericytoma,False
MCR_v1_seq100,MCR,93,medcasereasoning__000093,Serum sickness,Prosthetic valve thrombosis,11,0,0,0,0,0,0,False,False,False,False,Prosthetic valve thrombosis,Prosthetic valve thrombosis,False
MCR_v1_seq100,MCR,94,medcasereasoning__000094,Schwannoma,Branchial cleft cyst,3,0,0,0,0,0,0,False,False,False,False,Branchial cleft cyst,Branchial cleft cyst,False
MCR_v1_seq100,MCR,95,medcasereasoning__000095,Tuberculosis,Disseminated Mycobacterium avium complex,9,5,2,6,21,3,4,False,False,False,False,Disseminated Mycobacterium avium complex,Disseminated Mycobacterium avium complex,False
MCR_v1_seq100,MCR,96,medcasereasoning__000096,ParostealOsteosarcoma,Osteoma,8,3,1,4,8,1,1,False,False,False,False,Osteoma,Osteoma,False
MCR_v1_seq100,MCR,97,medcasereasoning__000097,giant juvenile fibroadenoma,Fibroadenoma,3,0,0,0,0,0,0,False,False,False,False,Fibroadenoma,Fibroadenoma,False
MCR_v1_seq100,MCR,99,medcasereasoning__000099,Histoplasmosis,Kaposi's sarcoma,11,0,0,0,0,0,0,False,False,False,False,Angioedema,Angioedema,False
MCR_v1_seq100,MCR,100,medcasereasoning__000100,intraosseous metaplastic meningioma,Hemangioma of bone,5,3,1,3,8,2,3,False,False,False,False,Hemangioma of bone,Hemangioma of bone,False
MCR_v1_seq100,MCR,104,medcasereasoning__000104,Langerhans cell histiocytosis,Langerhans cell histiocytosis,6,0,0,0,0,0,0,False,False,False,False,Langerhans cell histiocytosis,Langerhans cell histiocytosis,False
