dataset,slice,case_id,gold,layer,layer_aphhm,e7_correct,v0_correct,B06_correct,B07_correct,B01_correct,APHHM_correct,e7_win_vs_base,base_win_vs_e7,exclusive_arm,vig_chars,vig_words,vig_sents,vig_lab_hits,vig_diff_hits,vig_lab_dens,vig_diff_dens,gold_chars,gold_words,gold_has_eponym,gold_has_subtype,gold_has_paren,gold_comma_parts,n_options,gold_in_options,max_opt_gold_overlap,n_opts_near_gold,e7_s2_n,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_fail_mode,v0_s2_n,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_fail_mode,e7_s2_gold_rank,e7_mapper_rescue,B06_recall,B06_fail_mode,B07_recall,B07_fail_mode,B01_recall,B01_fail_mode,e7_s3_n,e7_s3_near_gold_n
mcr,mcr_200b,258,Tuberculous hemorrhagic meningoencephalitis,,,0,0,0,0,0,,0,0,,1507,208,17,4,1,1.9230769230769231,0.4807692307692308,43,3,False,False,False,1,0,,,,53.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,259,Klippel-Trenaunay syndrome,,,1,0,1,1,0,,0,0,,1657,246,22,1,0,0.40650406504065045,0.0,26,3,True,False,False,1,0,,,,46.0,1,1,1,s4_ok,14.0,0,0,0,recall_miss_s2,5,False,1,cand_ok,1,cand_ok,0,recall_miss,5,2
mcr,mcr_200b,260,syphilitic aortitis,e7_win_recall,,1,1,0,0,0,,1,0,,1976,248,22,0,1,0.0,0.4032258064516129,19,2,False,False,False,1,0,,,,51.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,4,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,261,Granulomatous pneumonitis,,,0,0,0,0,0,,0,0,,2019,268,23,4,3,1.4925373134328357,1.1194029850746268,25,2,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,262,Schwannoma,,,0,0,0,0,0,,0,0,,1106,145,20,1,0,0.6896551724137931,0.0,10,1,False,False,False,1,0,,,,46.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,263,sarcoidosis,,,1,1,1,0,1,,0,0,,1881,258,27,5,4,1.937984496124031,1.550387596899225,11,1,False,False,False,1,0,,,,50.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,5,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,264,Benign cystic mesothelioma,,,0,0,0,0,0,,0,0,,1673,248,27,2,3,0.8064516129032258,1.2096774193548387,26,3,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,265,Intestinal T-cell lymphoma not otherwise specified,base_win_recall,,0,0,1,1,0,,0,1,,2375,316,28,2,1,0.6329113924050633,0.31645569620253167,50,7,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,1,cand_ok,1,cand_ok,1,cand_ok,5,0
mcr,mcr_200b,266,Aortic Dissection,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1425,200,18,4,5,2.0,2.5,17,2,False,False,False,1,0,,,,51.0,1,0,0,prune_miss_s3,16.0,1,0,0,prune_miss_s3,11,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,267,T-cell lymphoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1889,266,29,1,4,0.37593984962406013,1.5037593984962405,15,3,False,False,False,1,0,,,,48.0,1,1,0,rank_miss_s4,19.0,1,1,0,rank_miss_s4,3,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,268,pustular psoriasis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1308,171,16,1,1,0.5847953216374269,0.5847953216374269,18,2,False,False,False,1,0,,,,49.0,1,0,0,prune_miss_s3,16.0,1,0,0,prune_miss_s3,3,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,269,Osteoid osteoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1998,290,22,8,4,2.7586206896551726,1.3793103448275863,15,2,False,False,False,1,0,,,,51.0,1,0,0,prune_miss_s3,20.0,0,0,0,recall_miss_s2,24,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,270,epidermal inclusion cyst,,,0,0,0,0,0,,0,0,,1715,262,24,3,3,1.1450381679389312,1.1450381679389312,24,3,False,False,False,1,0,,,,53.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,271,solid persistent facial edema,,,0,0,0,0,0,,0,0,,1285,186,17,2,4,1.0752688172043012,2.1505376344086025,29,4,False,False,False,1,0,,,,44.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,272,sclerosing hemangioma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1927,277,27,5,3,1.8050541516245486,1.083032490974729,21,2,False,False,False,1,0,,,,46.0,1,1,0,rank_miss_s4,17.0,1,1,1,s4_ok,4,False,0,recall_miss,1,cand_ok,0,recall_miss,5,1
mcr,mcr_200b,274,tricuspid valve aneurysm,,,0,0,0,0,0,,0,0,,1598,222,19,1,0,0.45045045045045046,0.0,24,3,False,False,False,1,0,,,,42.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,275,Ischemic colitis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2165,306,25,4,2,1.3071895424836601,0.6535947712418301,16,2,False,False,False,1,0,,,,47.0,1,1,0,rank_miss_s4,19.0,1,1,0,rank_miss_s4,4,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,276,Inflammatory cap polyp,,,0,0,0,0,0,,0,0,,1459,217,22,3,2,1.3824884792626728,0.9216589861751152,22,3,False,False,False,1,0,,,,46.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,277,Wilms tumor,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2127,312,24,6,4,1.9230769230769231,1.282051282051282,11,2,False,False,False,1,0,,,,44.0,1,1,0,rank_miss_s4,15.0,1,0,0,prune_miss_s3,3,False,0,recall_miss,0,recall_miss,1,cand_ok,5,1
mcr,mcr_200b,278,Refeeding syndrome,,,1,1,1,1,1,,0,0,,2309,341,33,2,5,0.5865102639296188,1.466275659824047,18,2,False,False,False,1,0,,,,45.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,3,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,279,Leiomyosarcoma,,,0,0,0,0,0,,0,0,,1129,174,18,0,2,0.0,1.1494252873563218,14,1,False,False,False,1,0,,,,44.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,280,Invasive papillary carcinoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1795,249,21,6,2,2.4096385542168677,0.8032128514056224,28,3,False,False,False,1,0,,,,47.0,1,1,0,rank_miss_s4,21.0,1,1,0,rank_miss_s4,5,False,1,cand_ok,0,recall_miss,0,recall_miss,5,4
mcr,mcr_200b,283,dermoid cyst,,,1,1,1,1,1,,0,0,,2111,302,18,3,1,0.9933774834437087,0.33112582781456956,12,2,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,284,hibernoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1519,220,19,5,3,2.272727272727273,1.3636363636363635,9,1,False,False,False,1,0,,,,42.0,1,0,0,prune_miss_s3,17.0,0,0,0,recall_miss_s2,23,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,285,Pycnodysostosis,,,1,1,1,1,1,,0,0,,1578,212,22,1,1,0.4716981132075472,0.4716981132075472,15,1,False,False,False,1,0,,,,45.0,1,1,1,s4_ok,16.0,1,1,1,s4_ok,1,False,1,cand_ok,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,287,Autoimmune hepatitis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1209,177,24,3,2,1.694915254237288,1.1299435028248588,20,2,False,False,False,1,0,,,,51.0,1,1,0,rank_miss_s4,16.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,288,cystic lymphangioma,,,0,0,0,0,0,,0,0,,1610,230,23,4,4,1.7391304347826086,1.7391304347826086,19,2,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,289,Takayasu arteritis,,,1,1,1,1,1,,0,0,,1945,272,28,4,2,1.4705882352941175,0.7352941176470588,18,2,False,False,False,1,0,,,,50.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,290,functional neurological disorder,,,0,0,0,0,0,,0,0,,2528,366,30,4,0,1.092896174863388,0.0,32,3,False,False,False,1,0,,,,52.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,291,Necrolytic acral erythema,,,0,0,0,0,0,,0,0,,1520,218,17,2,4,0.9174311926605505,1.834862385321101,25,3,False,False,False,1,0,,,,47.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,292,Anaplastic large-cell lymphoma,,,1,1,1,0,0,,0,0,,1254,177,18,3,1,1.694915254237288,0.5649717514124294,30,4,False,False,False,1,0,,,,46.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,2
mcr,mcr_200b,293,Hemangiosarcoma,,,0,0,0,0,0,,0,0,,1766,246,19,0,3,0.0,1.2195121951219512,15,1,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,294,Undifferentiated embryonal sarcoma of the liver,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1334,194,18,2,3,1.0309278350515463,1.5463917525773196,47,6,False,False,False,1,0,,,,46.0,1,1,0,rank_miss_s4,15.0,1,1,0,rank_miss_s4,3,False,1,cand_ok,0,recall_miss,0,recall_miss,5,2
mcr,mcr_200b,295,gallbladder carcinoma,,,1,1,1,1,1,,0,0,,1994,287,23,5,3,1.7421602787456445,1.0452961672473868,21,2,False,False,False,1,0,,,,48.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,1,cand_ok,1,cand_ok,5,0
mcr,mcr_200b,296,Sweet’s syndrome,,,1,1,1,1,1,,0,0,,1642,251,23,3,6,1.1952191235059761,2.3904382470119523,16,2,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,297,puffy hand syndrome,,,0,0,0,0,0,,0,0,,1750,241,24,2,0,0.8298755186721992,0.0,19,3,False,False,False,1,0,,,,53.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,298,Warthin tumor,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1030,154,17,2,0,1.2987012987012987,0.0,13,2,False,False,False,1,0,,,,48.0,1,0,0,prune_miss_s3,18.0,1,0,0,prune_miss_s3,3,False,0,recall_miss,0,recall_miss,1,cand_ok,5,0
mcr,mcr_200b,299,Pancreatic adenocarcinoma,,,1,1,0,1,0,,0,0,,1383,198,24,4,3,2.0202020202020203,1.5151515151515151,25,2,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,18.0,1,1,1,s4_ok,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,300,Perniosis,,,0,0,0,0,0,,0,0,,1223,176,18,1,1,0.5681818181818182,0.5681818181818182,9,1,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,301,water reflex epilepsy,,,0,1,0,0,0,,0,0,v0,2176,334,27,2,6,0.5988023952095809,1.7964071856287425,21,3,False,False,False,1,0,,,,54.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,302,septic arthritis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1729,266,28,4,1,1.5037593984962405,0.37593984962406013,16,2,False,False,False,1,0,,,,52.0,1,1,0,rank_miss_s4,20.0,1,1,0,rank_miss_s4,4,False,0,recall_miss,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,303,GastricSchwannoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2391,343,31,3,3,0.8746355685131195,0.8746355685131195,17,1,False,False,False,1,0,,,,43.0,1,0,0,prune_miss_s3,16.0,1,1,0,rank_miss_s4,5,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,305,amitraz poisoning,,,1,1,1,1,1,,0,0,,1433,222,21,1,5,0.45045045045045046,2.2522522522522523,17,2,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,306,Disseminated strongyloidiasis,,,0,0,0,0,0,,0,0,,2413,336,26,8,3,2.380952380952381,0.8928571428571428,29,2,False,False,False,1,0,,,,56.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,307,Leiomyoma,,,0,0,0,0,0,,0,0,,1321,199,18,5,1,2.512562814070352,0.5025125628140703,9,1,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,308,Metastatic breast carcinoma,,,0,0,0,0,0,,0,0,,1266,180,15,1,0,0.5555555555555556,0.0,27,3,False,False,False,1,0,,,,54.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,309,Graves disease,,,1,1,0,1,0,,0,0,,2084,318,24,1,4,0.3144654088050315,1.257861635220126,14,2,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,310,ExtraskeletalMyxoidChondrosarcoma,,,0,0,0,1,1,,0,1,B07,1696,253,18,1,4,0.3952569169960474,1.5810276679841897,33,1,False,False,False,1,0,,,,47.0,1,1,0,rank_miss_s4,15.0,1,1,0,rank_miss_s4,2,False,0,recall_miss,0,recall_miss,1,cand_ok,5,0
mcr,mcr_200b,311,Pulmonary syphilis,,,0,0,0,0,0,,0,0,,2311,330,28,6,3,1.8181818181818181,0.9090909090909091,18,2,False,False,False,1,0,,,,54.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,312,Hepatic cystadenoma,,,0,0,0,1,0,,0,1,B07,1908,274,20,3,3,1.094890510948905,1.094890510948905,19,2,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,313,Syphilis,,,1,1,1,1,1,,0,0,,1887,295,23,1,4,0.3389830508474576,1.3559322033898304,8,1,False,False,False,1,0,,,,52.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,314,invasive fungal rhinosinusitis,,,0,0,0,0,1,,0,0,,2539,353,22,3,3,0.84985835694051,0.84985835694051,30,3,False,False,False,1,0,,,,54.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,315,Large cell neuroendocrine carcinoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2195,311,25,2,4,0.6430868167202572,1.2861736334405145,35,4,False,False,False,1,0,,,,55.0,1,0,0,prune_miss_s3,17.0,0,0,0,recall_miss_s2,20,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,316,Cerebrospinal fluid hypovolemia syndrome,,,0,0,0,0,0,,0,0,,1441,211,18,1,2,0.47393364928909953,0.9478672985781991,40,4,False,False,False,1,0,,,,44.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,317,Cryptococcal meningitis,,,1,1,1,1,1,,0,0,,1488,217,20,3,0,1.3824884792626728,0.0,23,2,False,False,False,1,0,,,,47.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,318,Multiple endocrine neoplasia type 2A,,,1,1,1,1,1,,0,0,,1879,272,22,2,3,0.7352941176470588,1.1029411764705883,36,5,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,3,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,319,Osteosarcoma,,,0,0,0,0,0,,0,0,,1796,262,25,3,0,1.1450381679389312,0.0,12,1,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,320,May-Thurner syndrome,,,1,1,0,1,1,,0,0,,2042,300,24,6,1,2.0,0.33333333333333337,20,3,True,False,False,1,0,,,,51.0,1,1,1,s4_ok,24.0,1,1,1,s4_ok,2,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,321,Myofibromatosis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1817,246,22,0,1,0.0,0.40650406504065045,15,1,False,False,False,1,0,,,,53.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,2,False,1,cand_ok,1,cand_ok,1,cand_ok,5,0
mcr,mcr_200b,322,Factitious disorder,base_win_recall,,0,1,1,1,1,,0,1,,2694,378,27,1,2,0.26455026455026454,0.5291005291005291,19,2,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,20.0,1,1,1,s4_ok,,False,1,cand_ok,1,cand_ok,1,cand_ok,5,0
mcr,mcr_200b,323,diffuse large B-cell lymphoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1714,268,17,7,2,2.6119402985074625,0.7462686567164178,29,5,False,False,False,1,0,,,,53.0,1,1,0,rank_miss_s4,19.0,1,1,0,rank_miss_s4,4,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,324,COVID-19-associated acute and transient psychotic disorder,,,1,1,1,1,0,,0,0,,2060,308,27,5,2,1.6233766233766231,0.6493506493506493,58,8,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,326,Brucellosis,,,0,1,0,0,1,,0,0,v0,1965,289,25,1,2,0.34602076124567477,0.6920415224913495,11,1,False,False,False,1,0,,,,52.0,1,1,0,rank_miss_s4,17.0,1,1,1,s4_ok,3,False,0,recall_miss,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,327,dermatofibrosarcoma protuberans,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2144,320,27,5,5,1.5625,1.5625,31,2,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,5,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,328,Necrotizing fasciitis,,,1,0,1,1,1,,0,0,,1528,226,19,6,2,2.6548672566371683,0.8849557522123894,21,2,False,False,False,1,0,,,,51.0,1,1,1,s4_ok,18.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,329,urachal cyst,base_win_rank,,0,1,1,0,0,,0,1,,2490,354,26,3,5,0.847457627118644,1.4124293785310735,12,2,False,False,False,1,0,,,,54.0,1,1,0,rank_miss_s4,18.0,1,1,1,s4_ok,12,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,330,Squamous cell carcinoma,,,0,0,0,0,0,,0,0,,2654,383,32,4,5,1.0443864229765014,1.3054830287206265,23,3,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,331,tumoral calcinosis,,,0,0,0,0,0,,0,0,,1587,244,23,2,2,0.819672131147541,0.819672131147541,18,2,False,False,False,1,0,,,,46.0,0,0,0,recall_miss_s2,14.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,332,cesarean scar ectopic pregnancy,,,1,1,1,1,1,,0,0,,1999,297,28,3,0,1.0101010101010102,0.0,31,4,False,False,False,1,0,,,,46.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,0,recall_miss,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,333,Pilomatrixoma,,,0,0,0,0,0,,0,0,,1572,214,17,0,7,0.0,3.2710280373831773,13,1,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,334,Posterior reversible encephalopathy syndrome,,,1,1,1,1,1,,0,0,,1676,243,26,4,4,1.646090534979424,1.646090534979424,44,4,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,16.0,1,1,1,s4_ok,2,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,335,Drug-induced lupus,,,1,1,0,1,0,,0,0,,1737,233,23,3,0,1.2875536480686696,0.0,18,3,False,False,False,1,0,,,,51.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,15,False,0,recall_miss,1,cand_ok,0,recall_miss,5,1
mcr,mcr_200b,336,Subacute thyroiditis,,,1,1,1,1,1,,0,0,,2076,313,34,4,1,1.2779552715654952,0.3194888178913738,20,2,False,False,False,1,0,,,,54.0,1,1,1,s4_ok,21.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,337,Tubo-ovarian complex torsion,,,0,0,0,0,0,,0,0,,2101,331,26,4,4,1.2084592145015105,1.2084592145015105,28,4,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,338,filariasis,,,0,0,0,0,0,,0,0,,1851,273,19,1,1,0.3663003663003663,0.3663003663003663,10,1,False,False,False,1,0,,,,53.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,339,lingual thyroid gland,,,1,1,1,1,1,,0,0,,1673,248,17,8,3,3.225806451612903,1.2096774193548387,21,3,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,340,retropharyngeal calcific tendinitis,,,1,1,1,1,1,,0,0,,1299,190,20,4,3,2.1052631578947367,1.5789473684210527,35,3,False,False,False,1,0,,,,46.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,1,cand_ok,1,cand_ok,0,recall_miss,5,0
mcr,mcr_200b,341,acute motor axonal neuropathy,,,0,0,0,0,0,,0,0,,1533,230,22,3,0,1.3043478260869565,0.0,29,4,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,342,Brown bowel syndrome,,,0,0,0,0,0,,0,0,,1370,197,25,2,4,1.015228426395939,2.030456852791878,20,3,False,False,False,1,0,,,,45.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,343,CardiacSarcoidosis,,,0,0,0,0,0,,0,0,,1734,248,22,2,3,0.8064516129032258,1.2096774193548387,18,1,False,False,False,1,0,,,,52.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,344,sarcoidosis,base_win_rank,,0,1,1,1,1,,0,1,,1332,185,16,2,9,1.0810810810810811,4.864864864864865,11,1,False,False,False,1,0,,,,50.0,1,1,0,rank_miss_s4,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,345,Hereditary hypophosphatemic rickets with hypercalciuria,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1708,254,22,4,0,1.574803149606299,0.0,55,5,False,True,False,1,0,,,,49.0,1,1,0,rank_miss_s4,18.0,1,1,0,rank_miss_s4,4,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,346,myxoinflammatory fibroblastic sarcoma,e7_win_recall,,1,1,0,0,0,,1,0,,1327,195,22,0,0,0.0,0.0,37,3,False,False,False,1,0,,,,44.0,1,1,1,s4_ok,15.0,1,1,1,s4_ok,17,False,0,recall_miss,0,recall_miss,0,recall_miss,5,2
mcr,mcr_200b,347,sellar cavernous hemangioma,,,0,0,0,0,0,,0,0,,1941,273,19,2,3,0.7326007326007326,1.098901098901099,27,3,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,348,complex odontoma,,,1,1,1,1,0,,0,0,,1445,201,15,1,7,0.4975124378109453,3.482587064676617,16,2,False,False,False,1,0,,,,47.0,1,1,1,s4_ok,16.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,0,recall_miss,5,1
mcr,mcr_200b,349,phaeohyphomycosis,,,0,0,0,0,0,,0,0,,958,152,15,0,2,0.0,1.3157894736842104,17,1,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
